Name	Kind	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	Stack	ItemValue	MakeCost	BindType	Valuable	ReqLevel	ClassName	ForbidType	CanBeOffer	Shortcut	CDType
Lệnh Bài Nghĩa Quân Tinh Anh	Lệnh Bài Nghĩa Quân Tinh Anh	20	1	261	1	\image\item\other\quest\quest_0053_s.spr		32	Chỉ có người lập được chiến công hiển hách cho Nghĩa quân mới có tư cách công bố, là biểu tượng cho vinh dự		0	0	1	1		3	0		taskitem				
Sổ nợ bí mật	Sổ nợ bí mật	20	1	262	1	\image\item\other\quest\quest_0011_s.spr		32	Ghi lại những giao dịch bí mật giữa Diêm Bang với trọng thần triều đình		0	0	1	1		3	0		taskitem				
Chiến thương của lão binh	Chiến thương của lão binh	20	1	263	1	\image\item\other\quest\quest_0128_s.spr		32	Chiến thương của lão binh		0	0	1	1		3	0		taskitem				
Hoa rừng	Hoa rừng	20	1	264	1	\image\item\other\quest\quest_0020_s.spr		32	Hoa rừng tỏa ra mùi thơm thoang thoảng		0	0	100	1		3	0		taskitem				
Rương hoàng đồng (lớn)	Rương hoàng đồng (lớn)	20	1	265	1	\image\item\other\scriptitem\huangjbaoxiang.spr		32	Rương nặng trịch, như chứa đầy đồ vật quý giá		0	0	1	1		3	0		taskitem				
Phản quân bị bắt làm tù binh	Phản quân bị bắt làm tù binh	20	1	266	1	\image\item\other\quest\quest_0090_s.spr		32	Phản quân Phục Ngưu Sơn bị bắt làm tù binh		0	0	100	1		3	0		taskitem				
Khẩn Thân Ngọc	Khẩn Thân Ngọc	20	1	267	1	\image\item\other\quest\quest_0125_s.spr		32	Đá này có thể làm cho thân xác người chết không thối rữa		0	0	1	1		3	0		taskitem				
Trường Ca Lục (quyển 1)	Trường Ca Lục (quyển 1)	20	1	268	1	\image\item\other\quest\quest_0018_s.spr		32	Ghi lại sự hưng suy của quá khứ		0	0	1	1		3	0		taskitem				
Trường Ca Lục (quyển 2)	Trường Ca Lục (quyển 2)	20	1	269	1	\image\item\other\quest\quest_0018_s.spr		32	Ghi lại sự hưng suy của quá khứ		0	0	1	1		3	0		taskitem				
Trường Ca Lục (quyển 3)	Trường Ca Lục (quyển 3)	20	1	270	1	\image\item\other\quest\quest_0018_s.spr		32	Ghi lại sự hưng suy của quá khứ		0	0	1	1		3	0		taskitem				
Thuốc đặc chế	Thuốc đặc chế	20	1	271	1	\image\item\other\quest\quest_0109_s.spr		32	Dùng để giám định di tích		0	0	1	1		3	0		taskitem				
Tuyết Lang Hào	Tuyết Lang Hào	20	1	272	1	\image\item\other\quest\quest_0009_s.spr		32	Một trong văn phòng tứ bửu		0	0	100	1		3	0		taskitem				
Nhuận Ngọc Mặc 	Nhuận Ngọc Mặc 	20	1	273	1	\image\item\other\quest\quest_0008_s.spr		32	Một trong văn phòng tứ bửu		0	0	100	1		3	0		taskitem				
Vân Quý Tuyên	Vân Quý Tuyên	20	1	274	1	\image\item\other\quest\quest_0010_s.spr		32	Một trong văn phòng tứ bửu		0	0	100	1		3	0		taskitem				
Thư của Triệu đại nhân	Thư của Triệu đại nhân	20	1	275	1	\image\item\other\quest\quest_0003_s.spr		32	Thư của Triệu đại nhân		0	0	1	1		3	0		taskitem				
Y phục cận vệ Thiết Mộc Chân	Y phục cận vệ Thiết Mộc Chân	20	1	276	1	\image\item\other\quest\quest_0007_s.spr		32	Y phục cận vệ Thiết Mộc Chân		0	0	1	1		3	0		taskitem				
Một bình rượu	Một bình rượu	20	1	277	1	\image\item\other\quest\quest_0063_s.spr		32	50000 kinh nghiệm		0	0	1	1		3	0		taskitem				
Thiết Phù Đồ Mã Khải	Thiết Phù Đồ Mã Khải	20	1	278	1	\image\item\other\quest\quest_0007_s.spr		32	Thiết Phù Đồ Mã Khải		0	0	100	1		3	0		taskitem				
Thiết Phù Đồ Mã Đao	Thiết Phù Đồ Mã Đao	20	1	279	1	\image\item\other\quest\quest_0080_s.spr		32	Thiết Phù Đồ Mã Đao		0	0	100	1		3	0		taskitem				
Mặt Nạ Mã Tặc	Mặt Nạ Mã Tặc	20	1	280	1	\image\item\other\quest\quest_0118_s.spr		32	Mặt nạ của bọn cướp ngựa dùng để che đậy thân phận		0	0	100	1		3	0		taskitem				
Thư của Lý An Toàn	Thư của Lý An Toàn	20	1	281	1	\image\item\other\quest\quest_0003_s.spr		32	Thư của Lý An Toàn, không được biết nội dung		0	0	1	1		3	0		taskitem				
Hoa Hư Không	Hoa Hư Không	20	1	282	1	\image\item\other\quest\quest_0091_s.spr		32	Là một trong những dược liệu chế tạo hoàn Đồng Đơn		0	0	100	1		3	0		taskitem				
Huyễn Sinh Thảo	Huyễn Sinh Thảo	20	1	283	1	\image\item\other\quest\quest_0027_s.spr		32	Là một trong những dược liệu chế tạo hoàn Đồng Đơn		0	0	100	1		3	0		taskitem				
Hộp Trang Sức Gỗ Lim	Hộp Trang Sức Gỗ Lim	20	1	284	1	\image\item\other\quest\quest_0026_s.spr		32	Hộp trang sức được đậy kín bằng gỗ lim, rất chắc chắn		0	0	100	1		3	0		taskitem				
Thư gửi Đậu Hạo	Thư gửi Đậu Hạo	20	1	285	1	\image\item\other\quest\quest_0003_s.spr		32	Thư Bạch Thu Lâm gửi Trường Ca Môn Chủ Đậu Hạo		0	0	1	1		3	0		taskitem				
Gỗ sam thượng hạng	Gỗ sam thượng hạng	20	1	286	1	\image\item\other\quest\quest_0034_s.spr		32	Loại gỗ thượng đẳng, rất chắc chắn		0	0	100	1		3	0		taskitem				
Thịt rừng	Thịt rừng	20	1	287	1	\image\item\other\quest\quest_0060_s.spr		32	Thịt rừng		0	0	100	1		3	0		taskitem				
Chìa Khóa Thanh Đồng 1	Chìa Khóa Thanh Đồng 1	20	1	288	1	\image\item\other\quest\quest_0013_s.spr		32	Chìa Khóa Thanh Đồng 1		0	0	1	1		3	0		taskitem				
Chìa Khóa Thanh Đồng 2	Chìa Khóa Thanh Đồng 2	20	1	289	1	\image\item\other\quest\quest_0013_s.spr		32	Chìa Khóa Thanh Đồng 2		0	0	1	1		3	0		taskitem				
Chìa Khóa Thanh Đồng 3	Chìa Khóa Thanh Đồng 3	20	1	290	1	\image\item\other\quest\quest_0013_s.spr		32	Chìa Khóa Thanh Đồng 3		0	0	1	1		3	0		taskitem				
Chìa Khóa Thanh Đồng 4	Chìa Khóa Thanh Đồng 4	20	1	291	1	\image\item\other\quest\quest_0013_s.spr		32	Chìa Khóa Thanh Đồng 4		0	0	1	1		3	0		taskitem				
Bách Niên Lão Sâm	Bách Niên Lão Sâm	20	1	292	1	\image\item\other\quest\quest_0035_s.spr		32	Bách Niên Lão Sâm		0	0	100	1		3	0		taskitem				
Trúc Diệp Thanh	Trúc Diệp Thanh	20	1	293	1	\image\item\other\quest\quest_0063_s.spr		32	Trúc Diệp Thanh		0	0	100	1		3	0		taskitem				
Xương Hổ Đực	Xương Hổ Đực	20	1	294	1	\image\item\other\quest\quest_0052_s.spr		32	Xương Hổ Đực		0	0	100	1		3	0		taskitem				
Linh Phượng Thoa	Linh Phượng Thoa	20	1	295	1	\image\item\other\quest\quest_0129_s.spr		32	Linh Phượng Thoa		0	0	1	1		3	0		taskitem				
Hoàng Đế Nội Kinh	Hoàng Đế Nội Kinh	20	1	296	1	\image\item\other\quest\quest_0011_s.spr		32	Hoàng Đế Nội Kinh		0	0	100	1		3	0		taskitem				
Ngân phiếu 1000 lượng	Ngân phiếu 1000 lượng	20	1	297	1	\image\item\other\quest\quest_0001_s.spr		32	Ngân phiếu 1000 lượng		0	0	1	1		3	0		taskitem				
Tôn Tử Binh Pháp	Tôn Tử Binh Pháp	20	1	298	1	\image\item\other\quest\quest_0011_s.spr		32	Tôn Tử Binh Pháp, là tài liệu nhập môn khi luyện binh pháp. Có thể đọc ở bất cứ nơi nào.<enter><color=gold>Nhấn phím phải sử dụng<color>		0	0	1	1		3	0		army_book	taskarmy			
Mặc Gia Cơ Quan Thuật 	Mặc Gia Cơ Quan Thuật 	20	1	299	1	\image\item\other\quest\quest_0087_s.spr		32	Mặc Gia Cơ Quan Thuật, là tài liệu nhập môn khi luyện cơ quan thuật. Có thể đọc ở bất cứ nơi nào.<enter><color=gold>Nhấn phím phải sử dụng<color>		0	0	1	1		3	0		army_hisbook				
Bình nước	Bình nước_Cố Trọng Nhan	20	1	300	1	\image\item\other\quest\quest_0109_s.spr		32	Bình nước đầy		0	0	100	1		3	0		taskitem				
Túi tiền	Túi tiền	20	1	301	1	\image\item\other\quest\quest_0025_s.spr		32	Túi Toàn thúc dùng để đựng tiền		0	0	100	1		3	0		taskitem				
Sổ sách	Sổ sách	20	1	302	1	\image\item\other\quest\quest_0010_s.spr		32	Bên trên có ghi dòng chữ "miễn bán thiếu"		0	0	100	1		3	0		taskitem				
Trang sức	Trang sức	20	1	303	1	\image\item\other\quest\quest_0094_s.spr		32	Là trang sức mà Tường tẩu lén giấu vào trong sọt than		0	0	100	1		3	0		taskitem				
Thiết Dao Tử Quân Mã Bài	Thiết Dao Tử Quân Mã Bài	20	1	304	1	\image\item\other\quest\quest_0059_s.spr		32	Mã bài Thiết Dao Tử Quân mang theo người		0	0	100	1		3	0		taskitem				
Cấm Quân Khải Giáp 	Cấm Quân Khải Giáp 	20	1	305	1	\image\item\other\quest\quest_0007_s.spr		32	Áo giáp cởi từ trên người cấm quân đại nội, đặt cược giữa Tôn Đình Lạc và Trương Hàn…		0	0	100	1		3	0		taskitem				
Trái tim của Đại Tế Tư	Trái tim của Đại Tế Tư	20	1	306	1	\image\item\other\quest\quest_0085_s.spr		32	Đầy máu, thật đáng sợ…		0	0	100	1		3	0		taskitem				
Mật hàm Gia Vương	Mật hàm Gia Vương	20	1	307	1	\image\item\other\quest\quest_0001_s.spr		32	Mật hàm Gia Vương gửi cho Hàn Thác Trụ, rất quan trọng		0	0	100	1		3	0		taskitem				
Long Phù	Long Phù	20	1	308	1	\image\item\other\quest\quest_0059_s.spr		32	Binh phù của Tô Phóng		0	0	100	1		3	0		taskitem				
Hổ Phù	Hổ Phù	20	1	309	1	\image\item\other\quest\quest_0053_s.spr		32	Binh phù của Từ Trường Phúc		0	0	100	1		3	0		taskitem				
Thủ dụ	Thủ dụ	20	1	310	1	\image\item\other\quest\quest_0011_s.spr		32	Viết bằng tay bên trên có 4 chữ "Niệm Dục Thoái Nhàn"		0	0	100	1		3	0		taskitem				
Lam diệp thảo 	Lam diệp thảo 	20	1	311	1	\image\item\other\quest\quest_0091_s.spr		32	Tên Lam diệp nhưng lá không phải màu lam		0	0	100	1		3	0		taskitem				
Ngọc Lưu Ly	Ngọc Lưu Ly	20	1	312	1	\image\item\other\quest\quest_0125_s.spr		32	Viên ngọc sáng lấp lánh		0	0	100	1		3	0		taskitem				
Noãn Ngọc Phật	Noãn Ngọc Phật	20	1	313	1	\image\item\other\quest\quest_0120_s.spr		32	Ngọc Phật được điêu khắc rất tinh xảo		0	0	100	1		3	0		taskitem				
Dao Chỉ Phiến	Dao Chỉ Phiến	20	1	314	1	\image\item\other\quest\quest_0111_s.spr		32	Chiếc quạt giấy tinh xảo		0	0	100	1		3	0		taskitem				
Hương Nang Ngũ Sắc	Hương Nang Ngũ Sắc	20	1	315	1	\image\item\other\quest\quest_0064_s.spr		32	Hương nang của Lý Nguyên Triết		0	0	100	1		3	0		taskitem				
Nhánh cây	Nhánh cây	20	1	316	1	\image\item\other\quest\quest_0034_s.spr		32	Nhánh cây rất chắc chắn		0	0	100	1		3	0		taskitem				
Cần câu	Cần câu	20	1	317	1	\image\item\other\quest\quest_0123_s.spr		32	Được Tiểu Anh tạo thành từ nhánh cây, dùng để vớt những cái bọc rớt trong hồ		0	0	100	1		3	0		taskitem				
Túi ướt	Túi ướt	20	1	318	1	\image\item\other\quest\quest_0016_s.spr		32	Túi do Tiểu Anh ném xuống hồ trong đó chứa bí mật của Du Long Giác		0	0	100	1		3	0		taskitem				
Thần Bí Đồ Án	Thần Bí Đồ Án	20	1	319	1	\image\item\other\quest\quest_0050_s.spr		32	Không ai hiểu nổi		0	0	100	1		3	0		taskitem				
Thổ Long Bì	Thổ Long Bì	20	1	320	1	\image\item\other\quest\quest_0076_s.spr		32	Da của Thổ Long ở bãi tha ma, có được nó là người dũng cảm.		0	0	100	1		3	0		taskitem				
Thần Bí Họa Tượng	Thần Bí Họa Tượng	20	1	321	1	\image\item\other\quest\quest_0084_s.spr		32	Đáp án ở trong bức chân dung		0	0	100	1		3	0		taskitem				
Dịch lá khoai	Dịch lá khoai	20	1	322	1	\image\item\other\quest\quest_0027_s.spr		32	Thuốc được ngâm từ lá khoai		0	0	100	1		3	0		taskitem				
Sơn Tuyền Thủy	Sơn Tuyền Thủy	20	1	323	1	\image\item\other\quest\quest_0027_s.spr		32	Sơn Tuyền Thủy đã ngâm qua thảo dược		0	0	100	1		3	0		taskitem				
Lá khoai	Lá khoai	20	1	324	1	\image\item\other\quest\quest_0021_s.spr		32	Lá khoai có thể biến thành màu lam		0	0	100	1		3	0		taskitem				
Du Long Giác	Du Long Giác	20	1	325	1	\image\item\other\quest\quest_0023_s.spr		32	Đây là Du Long Giác trong truyền thuyết? Nhưng sao tỏa ra mùi kì lạ…		0	0	100	1		3	0		taskitem				
Ký hiệu	Ký hiệu	20	1	326	1	\image\item\other\quest\quest_0113_s.spr		32	Đặt ở nơi khuất		0	0	100	1		3	0		taskitem				
Tiền bị cướp	Tiền bị cướp	20	1	327	1	\image\item\other\quest\quest_0078_s.spr		32	Tiền do bọn Mã Tặc cướp của thương khách và người dân		0	0	100	1		3	0		taskitem				
Miêu Thú Trảo	Miêu Thú Trảo	20	1	328	1	\image\item\other\quest\quest_0100_s.spr		32	Móng vuốt của mèo, nghe nói là trị thương thần dược		0	0	100	1		3	0		taskitem				
Cống phẩm bị cướp	Cống phẩm bị cướp	20	1	329	1	\image\item\other\quest\quest_0026_s.spr		32	Bảo rương bị khóa, không biết bên trong chứa những gì…		0	0	100	1		3	0		taskitem				
Sừng Đằng Giác Dương	Sừng Đằng Giác Dương	20	1	330	1	\image\item\other\quest\quest_0098_s.spr		32	Sừng của Đằng Giác Dương trông rất oai		0	0	100	1		3	0		taskitem				
Bột mê hương	Bột mê hương	20	1	331	1	\image\item\other\quest\quest_0025_s.spr		32	Thuốc có thể khiến người mê man cả ngày		0	0	100	1		3	0		taskitem				
Tình báo tuyệt mật	Tình báo tuyệt mật	20	1	332	1	\image\item\other\quest\quest_0003_s.spr		32	Nội dung tuyệt mật, không xem lén được…		0	0	100	1		3	0		taskitem				
Pháo hiệu	Pháo hiệu	20	1	333	1	\image\item\other\quest\quest_0058_s.spr		32	Pháo hiệu thông báo cho đồng bọn Gia Vương		0	0	100	1		3	0		taskitem				
Nhật ký Tín Sứ	Nhật ký Tín Sứ	20	1	334	1	\image\item\other\quest\quest_0046_s.spr		32	Trên đó viết rất nhiều chữ, xuất hiện nhiều nhất là chữ Ô Man		0	0	100	1		3	0		taskitem				
Tiêu thạch	Tiêu thạch	20	1	335	1	\image\item\lifeskill\baoshi\yuanshi_106_s.spr		32	Tinh thể màu trắng trông hơi giống muối		0	0	100	1		3	0		taskitem				
Gỗ	Gỗ	20	1	336	1	\image\item\lifeskill\mucai\mucai_204_s.spr		32	Gỗ rất bền chắc		0	0	100	1		3	0		taskitem				
Hoàng Thông Mã	Hoàng Thông Mã	20	1	337	1	\image\item\other\quest\quest_0051_s.spr		32	Ngựa màu vàng do Mã Bá Lạc dày công chăm sóc		0	0	100	1		3	0		taskitem				
Tử Thông Mã	Tử Thông Mã	20	1	338	1	\image\item\other\quest\quest_0051_s.spr		32	Ngựa màu tím do Mã Bá Lạc dày công chăm sóc		0	0	100	1		3	0		taskitem				
Ngựa Chúa	Ngựa Chúa	20	1	339	1	\image\item\other\quest\quest_0051_s.spr		32	Ngựa Chúa do Mã Bá Lạc dày công chăm sóc		0	0	100	1		3	0		taskitem				
Lang cốt	Lang cốt	20	1	340	1	\image\item\other\quest\quest_0022_s.spr		32	Xương của sói, là nguyên liệu tốt để Lão Túy Đầu ngâm rượu		0	0	100	1		3	0		taskitem				
Xà dược	Xà dược	20	1	341	1	\image\item\other\quest\quest_0014_s.spr		32	Xà dược hoang dại, có thể trị độc rắn		0	0	100	1		3	0		taskitem				
Độc Nhĩ	Độc Nhĩ	20	1	342	1	\image\item\other\quest\quest_0106_s.spr		32	Thức ăn tẩm độc do Nộ Hầu Nạp Tư làm ra để tiêu diệt Sói Hoang vùng Bành Lãi Cổ Trạch		0	0	100	1		3	0		taskitem				
Tín Phù	Tín Phù	20	1	343	1	\image\item\other\quest\quest_0006_s.spr		32	Dụng cụ hình con khỉ, không thể ngờ đây lại là Tín Phù để liên lạc		0	0	100	1		3	0		taskitem				
Thú Vương Thợ Săn bị bắt	Thú Vương Thợ Săn bị bắt	20	1	344	1	\image\item\other\quest\quest_0105_s.spr		32	Thú Vương Thợ Săn		0	0	100	1		3	0		taskitem				
Thú Vương Tuần Du bị bắt	Thú Vương Tuần Du bị bắt	20	1	345	1	\image\item\other\quest\quest_0090_s.spr		32	Thú Vương Tuần Du		0	0	100	1		3	0		taskitem				
Đầu Cam Thượng Hổ	Đầu Cam Thượng Hổ	20	1	346	1	\image\item\other\quest\quest_0015_s.spr		32	Cuối cùng ác tặc Cam Thượng Hổ đã bị xử tử		0	0	100	1		3	0		taskitem				
Sừng hươu hoàn mỹ	Sừng hươu hoàn mỹ	20	1	347	1	\image\item\other\quest\quest_0098_s.spr		32	Sừng hươu có ở Bành Lãi Cổ Trạch		0	0	100	1		3	0		taskitem				
Thổ Long Bì hoàn mỹ	Thổ Long Bì hoàn mỹ	20	1	348	1	\image\item\other\quest\quest_0076_s.spr		32	Thổ Long Bì có ở Bành Lãi Cổ Trạch		0	0	100	1		3	0		taskitem				
Ngựa Hoang bị thuần phục	Ngựa Hoang bị thuần phục	20	1	349	1	\image\item\other\quest\quest_0051_s.spr		32	Ngựa Hoang có ở Bành Lãi Cổ Trạch		0	0	100	1		3	0		taskitem				
Ngô Hỉ Binh Phù	Ngô Hỉ Binh Phù	20	1	350	1	\image\item\other\quest\quest_0053_s.spr		32	Có vật này có thể hiệu lệnh quân đội		0	0	100	1		3	0		taskitem				
Túy Ông Tửu	Túy Ông Tửu	20	1	351	1	\image\item\other\quest\quest_0063_s.spr		32	Rượu do Phong Túy Ông để lại		0	0	100	1		3	0		taskitem				
Chìa khóa phòng giam	Chìa khóa phòng giam	20	1	352	1	\image\item\other\quest\quest_0013_s.spr		32	Chìa khóa này có thể vào phòng giam của Hàn Trung		0	0	100	1		3	0		taskitem				
Mật lệnh	Mật lệnh	20	1	353	1	\image\item\other\quest\quest_0003_s.spr		32	Trên đó toàn là chữ Kim, đọc không hiểu		0	0	100	1		3	0		taskitem				
Than củi	Than củi	20	1	354	1	\image\item\lifeskill\mucai\mucai_103_s.spr		32	Than củi màu đen nhánh		0	0	100	1		3	0		taskitem				
Hỏa dược	Hỏa dược	20	1	355	1	\image\item\lifeskill\yaocai\yaofen_209_s.spr		32	Hỏa Lực Thập Túc		0	0	100	1		3	0		taskitem				
Mật tín cấu kết	Mật tín cấu kết	20	1	356	1	\image\item\other\quest\quest_0003_s.spr		32	Bức thư này là bằng chứng hùng hồn về việc giặc quan cấu kết với nhau		0	0	100	1		3	0		taskitem				
Lỗ tai dính đầy máu	Lỗ tai dính đầy máu	20	1	357	1	\image\item\other\quest\quest_0116_s.spr		32	Ngươi có biết đây là tai trái hay tai phải không…		0	0	100	1		3	0		taskitem				
Thất Quang Hồ Lô	Thất Quang Hồ Lô	20	1	358	1	\image\item\other\scriptitem\jingqisan.spr		32	Báu vật do sư tổ Liễu Dực Chân Nhân để lại		0	0	100	1		3	0		taskitem				
Tẩy Tâm Châu	Tẩy Tâm Châu	20	1	359	1	\image\item\other\quest\quest_0125_s.spr		32	Không biết là thiệt hay giả, ai lại kiểm chứng xem		0	0	100	1		3	0		taskitem				
Thịt Song Thủ	Thịt Song Thủ	20	1	360	1	\image\item\other\quest\quest_0067_s.spr		32	Có tác dụng làm đẹp		0	0	100	1		3	0		taskitem				
Bốc Toán Tử	Bốc Toán Tử	20	1	361	1	\image\item\other\quest\quest_0010_s.spr		32	Không phải thích phong trần mà là bị lỡ tiền duyên.		0	0	100	1		3	0		taskitem				
Đầu Trương Sinh	Đầu Trương Sinh	20	1	362	1	\image\item\other\quest\quest_0015_s.spr		32	Đầu của người xấu, giám định hoàn tất		0	0	100	1		3	0		taskitem				
Đầu Lương Hạng Lâm	Đầu Lương Hạng Lâm	20	1	363	1	\image\item\other\quest\quest_0015_s.spr		32	Lương Hạng Lâm vì báo thù cho cha mà gia nhập đội ngũ cướp giật, cuối cùng thân bại danh liệt		0	0	100	1		3	0		taskitem				
Ly dạ quang	Ly dạ quang	20	1	364	1	\image\item\other\quest\quest_0107_s.spr		32	Ly rượu màu canh ngọc, nghe nói buổi tối có thể phát ra ánh sáng xanh		0	0	100	1		3	0		taskitem				
Mặt nạ Lý Thăng Dương	Mặt nạ Lý Thăng Dương	20	1	365	1	\image\item\other\quest\quest_0118_s.spr		32	Mặt nạ tinh xảo làm bằng da người, đeo vào có thể đóng giả làm người khác		0	0	100	1		3	0		taskitem				
Phúc Long Thảo	Phúc Long Thảo	20	1	366	1	\image\item\other\quest\quest_0020_s.spr		32	Thuốc giải nhiệt khử độc		0	0	100	1		3	0		taskitem				
Mật rắn hổ	Mật rắn hổ	20	1	367	1	\image\item\other\quest\quest_0060_s.spr		32	Mật lấy từ xác rắn hổ tươi có thể dùng để giải độc		0	0	100	1		3	0		taskitem				
Bình đựng bột kì lạ	Bình đựng bột kì lạ	20	1	368	1	\image\item\other\quest\quest_0109_s.spr		32	Trong bình đựng một thứ bột kì lạ không biết có tác dụng gì		0	0	100	1		3	0		taskitem				
Thuốc giải của thần y	Thuốc giải của thần y	20	1	369	1	\image\item\other\quest\quest_0057_s.spr		32	Thuốc giải độc do Trương Thiện Đức chế ra		0	0	100	1		3	0		taskitem				
Tị Cổ Thảo	Tị Cổ Thảo	20	1	370	1	\image\item\other\quest\quest_0021_s.spr		32	Ta thấy không đeo còn khỏe hơn nữa…		0	0	100	1		3	0		taskitem				
Hoa Phật Lệ	Hoa Phật Lệ	20	1	371	1	\image\item\lifeskill\yaocai\yaocai_105_s.spr		32	Lấy phật lệ làm tên, thấy được sự thần kỳ của nó		0	0	100	1		3	0		taskitem				
Hạt giống Hoa Phật Lệ	Hạt giống Hoa Phật Lệ	20	1	372	1	\image\item\lifeskill\yaocai\yaofen_208_s.spr		32	Hạt giống nhỏ phát sáng		0	0	100	1		3	0		taskitem				
Bình rỗng	Bình rỗng_Hoa Phật Lệ	20	1	373	1	\image\item\other\quest\quest_0027_s.spr		32	Mang bình này đựng đầy nước, để trồng Hoa Phật Lệ		0	0	100	1		3	0		taskitem				
Bình nước đầy	Bình nước đầy_Hoa Phật Lệ	20	1	374	1	\image\item\other\quest\quest_0027_s.spr		32	Tưới nước vừa đủ, nhiều sẽ mục gốc, ít thì héo lá		0	0	100	1		3	0		taskitem				
Thất Đàn Giáng Tâm Đơn	Thất Đàn Giáng Tâm Đơn	20	1	375	1	\image\item\lifeskill\yaocai\yaofen_209_s.spr		32	Tỏa ra mùi bạch đàn, chỉ ngửi cũng khiến tinh thần sảng khoái		0	0	100	1		3	0		taskitem				
Sâm Hoàn	Sâm Hoàn	20	1	376	1	\image\item\lifeskill\yaocai\yaocai_201_s.spr		32	Sáng một viên, tối một viên, nên uống sau khi ăn		0	0	100	1		3	0		taskitem				
Hộp thức ăn	Hộp thức ăn	20	1	378	1	\image\item\other\quest\quest_0043_s.spr		32	Món ăn ngon!		0	0	100	1		3	0		taskitem				
Châu báu	Châu báu	20	1	379	1	\image\item\other\quest\quest_0026_s.spr		32	Đầy ắp		0	0	100	1		3	0		taskitem				
Thỏi vàng	Thỏi vàng	20	1	380	1	\image\item\other\quest\quest_0082_s.spr		32	Nặng trịch		0	0	100	1		3	0		taskitem				
Tiên Mật Quả	Tiên Mật Quả	20	1	381	1	\image\item\other\quest\quest_0054_s.spr		32	Quả chín tự nhiên		0	0	100	1		3	0		taskitem				
Thư dán bằng sáp	Thư dán bằng sáp	20	1	382	1	\image\item\other\quest\quest_0044_s.spr		32	Không thể mở đọc!		0	0	100	1		3	0		taskitem				
Di chúc	Di chúc	20	1	383	1	\image\item\other\quest\quest_0001_s.spr		32	Trong đó ghi lại rất nhiều bí mật		0	0	100	1		3	0		taskitem				
Thức ăn chay	Thức ăn chay	20	1	384	1	\image\item\other\quest\quest_0043_s.spr		32	Cung phụng của tín đồ!		0	0	100	1		3	0		taskitem				
Mật rắn	Mật rắn	20	1	385	1	\image\item\other\quest\quest_0085_s.spr		32	Đây là một loại thuốc quý		0	0	100	1		3	0		taskitem				
Thanh Tâm Yên Mạt	Thanh Tâm Yên Mạt	20	1	386	1	\image\item\other\quest\quest_0042_s.spr		32	Khói cho ta tinh thần sảng khoái!		0	0	100	1		3	0		taskitem				
Lục Súc Bất Ninh Tán (Tương Dương)	Lục Súc Bất Ninh Tán (Tương Dương)	20	1	387	1	\image\item\other\quest\quest_0042_s.spr		32	Bỏ nó vào giếng nước sẽ có sự ngạc nhiên		0	0	100	1		3	0		taskitem				
Giấy và bút	Giấy và bút	20	1	388	1	\image\item\other\quest\quest_0121_s.spr		32	Giấy trắng và bút được chuẩn bị sẵn		0	0	100	1		3	0		taskitem				
Bản đồ Bang Nguyên Bí Động	Bản đồ Bang Nguyên Bí Động	20	1	389	1	\image\item\other\quest\quest_0020_s.spr		32	Trên bản đồ này miêu tả chi tiết kết cấu và phân bố của Bang Nguyên Bí Động		0	0	100	1		3	0		taskitem				
Ngân phiếu dự trữ	Ngân phiếu dự trữ	20	1	390	1	\image\item\other\quest\quest_0001_s.spr		32	Lượng ngân phiếu lớn, nhìn thấy hơi động lòng		0	0	100	1		3	0		taskitem				
Sổ sách giao dịch	Sổ sách giao dịch	20	1	391	1	\image\item\other\quest\quest_0011_s.spr		32	Sổ sách ghi lại việc kinh doanh của Diêm Bang		0	0	100	1		3	0		taskitem				
Ngọc Tủy Phi Phượng	Ngọc Tủy Phi Phượng	20	1	392	1	\image\item\other\quest\quest_0122_s.spr		32	Bảo vật của Đệ Nhất Mỹ, nghe nói có thể biến Đông Thi thành Tây Thi		0	0	100	1		3	0		taskitem				
Chìa khóa bảo rương	Chìa khóa bảo rương	20	1	393	1	\image\item\other\quest\quest_0013_s.spr		32	Chìa khóa để mở bảo rương Bang Nguyên Bí Động		0	0	100	1		3	0		taskitem				
Vũ khí Bang Nguyên Bí Động	Vũ khí Bang Nguyên Bí Động	20	1	394	1	\image\item\other\quest\quest_0004_s.spr		32	Vũ khí Bang Nguyên Bí Động chuẩn bị để khởi nghĩa		0	0	100	1		3	0		taskitem				
Lương thực Bang Nguyên Bí Động	Lương thực Bang Nguyên Bí Động	20	1	395	1	\image\item\other\quest\quest_0025_s.spr		32	Lương thực Bang Nguyên Bí Động chuẩn bị để khởi nghĩa		0	0	100	1		3	0		taskitem				
Bùa chú phát hiện trong quân doanh	Bùa chú phát hiện trong quân doanh	20	1	396	1	\image\item\other\quest\quest_0114_s.spr		32	Tuy nhìn không rõ trên đó vẽ gì nhưng có thể khẳng định đây là một tấm bùa…		0	0	100	1		3	0		taskitem				
Mật hàm cho Hắc Hổ	Mật hàm cho Hắc Hổ	20	1	397	1	\image\item\other\quest\quest_0003_s.spr		32	Trên đó có viết gửi Hắc Hổ Tướng Quân		0	0	100	1		3	0		taskitem				
Thư tiến cử của Hắc Hổ	Thư tiến cử của Hắc Hổ	20	1	398	1	\image\item\other\quest\quest_0013_s.spr		32	Trên đó có viết gửi Ngô Tài Đại Nhân		0	0	100	1		3	0		taskitem				
