Name	Kind	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	Stack	ItemValue	MakeCost	BindType	Valuable	ReqLevel	ClassName	ForbidType	CanBeOffer	Shortcut	CDType	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ExtParam11	ExtParam12	ExtParam13	ExtParam14	ExtParam15	ExtParam16	ExtParam17	ExtParam18	ExtParam19	ExtParam20	Effect
Xích Diễm Ngọc (Cấp 8)	Bảo thạch tăng hỏa nội giảm kháng tất cả (Cấp 8)	24	1	65	8	\image\item\gem\8_newred.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					65	8																			
Truy Nguyệt Thạch (Vỡ) (Cấp 1)	Bảo thạch tăng kháng tất cả giảm chí mạng (Cấp 1)	24	1	66	1	\image\item\gem\1_gold.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					66																				
Truy Nguyệt Thạch (Mòn) (Cấp 2)	Bảo thạch tăng kháng tất cả giảm chí mạng (Cấp 2)	24	1	66	2	\image\item\gem\2_gold.spr		2	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					66																				
Truy Nguyệt Thạch (Hoàn Chỉnh) (Cấp 3)	Bảo thạch tăng kháng tất cả giảm chí mạng (Cấp 3)	24	1	66	3	\image\item\gem\3_gold.spr		3	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					66	3																			
Truy Nguyệt Thạch (Tinh Xảo) (Cấp 4)	Bảo thạch tăng kháng tất cả giảm chí mạng (Cấp 4)	24	1	66	4	\image\item\gem\4_gold.spr		4	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					66	4																			
Truy Nguyệt Thạch (Lấp Lánh) (Cấp 5)	Bảo thạch tăng kháng tất cả giảm chí mạng (Cấp 5)	24	1	66	5	\image\item\gem\5_gold.spr		5	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					66	5																			
Truy Nguyệt Thạch Óng Ánh (Cấp 6)	Bảo thạch tăng kháng tất cả giảm chí mạng (Cấp 6)	24	1	66	6	\image\item\huodong\vn_putong6level.spr		6	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					66	6																			
Truy Nguyệt Thạch (Lung Linh) (Cấp 7)	Bảo thạch tăng kháng tất cả giảm chí mạng (cấp 7)	24	1	66	7	\image\item\gem\6_newgold.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					66	7																			
Truy Nguyệt Thạch (Cấp 8)	Bảo thạch tăng kháng tất cả giảm chí mạng (Cấp 8)	24	1	66	8	\image\item\gem\8_newgold.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					66	8																			
Huyền Dương Thạch (Vỡ) (Cấp 1)	Bảo thạch tăng tỉ lệ SL và NL giảm thời gian kháng trạng thái bất lợi (Cấp 1)	24	1	67	1	\image\item\gem\1_gold.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					67																				
Huyền Dương Thạch (Mòn) (Cấp 2)	Bảo thạch tăng tỉ lệ SL và NL giảm thời gian kháng trạng thái bất lợi (Cấp 2)	24	1	67	2	\image\item\gem\2_gold.spr		2	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					67																				
Huyền Dương Thạch (Hoàn Chỉnh) (Cấp 3)	Bảo thạch tăng tỉ lệ SL và NL giảm thời gian kháng trạng thái bất lợi (Cấp 3)	24	1	67	3	\image\item\gem\3_gold.spr		3	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					67	3																			
Huyền Dương Thạch (Tinh Xảo) (Cấp 4)	Bảo thạch tăng tỉ lệ SL và NL giảm thời gian kháng trạng thái bất lợi (Cấp 4)	24	1	67	4	\image\item\gem\4_gold.spr		4	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					67	4																			
Huyền Dương Thạch (Lấp Lánh) (Cấp 5)	Bảo thạch tăng tỉ lệ SL và NL giảm thời gian kháng trạng thái bất lợi (Cấp 5)	24	1	67	5	\image\item\gem\5_gold.spr		5	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					67	5																			
Huyền Dương Thạch Óng Ánh (Cấp 6)	Bảo thạch tăng tỉ lệ SL và NL giảm thời gian kháng trạng thái bất lợi (Cấp 6)	24	1	67	6	\image\item\huodong\vn_putong6level.spr		6	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					67	6																			
Huyền Dương Thạch (Lung Linh) (Cấp 7)	Bảo thạch tăng sinh lực nội lực, giảm thời gian kháng trạng thái bất lợi (cấp 7)	24	1	67	7	\image\item\gem\6_newgold.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					67	7																			
Huyền Dương Thạch (Cấp 8)	Bảo thạch tăng SL và NL, giảm kháng thời gian trạng thái bất lợi (Cấp 8)	24	1	67	8	\image\item\gem\8_newgold.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					67	8																			
Phá Lang Thạch (Vỡ) (Cấp 1)	Bảo thạch tăng thời gian kháng trạng thái bất lợi giảm tỉ lệ SL và NL (Cấp 1)	24	1	68	1	\image\item\gem\1_gold.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					68																				
Phá Lang Thạch (Mòn) (Cấp 2)	Bảo thạch tăng thời gian kháng trạng thái bất lợi giảm tỉ lệ SL và NL (Cấp 2)	24	1	68	2	\image\item\gem\2_gold.spr		2	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					68																				
Phá Lang Thạch (Hoàn Chỉnh) (Cấp 3)	Bảo thạch tăng thời gian kháng trạng thái bất lợi giảm tỉ lệ SL và NL (Cấp 3)	24	1	68	3	\image\item\gem\3_gold.spr		3	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					68	3																			
Phá Lang Thạch (Tinh Xảo) (Cấp 4)	Bảo thạch tăng thời gian kháng trạng thái bất lợi giảm tỉ lệ SL và NL (Cấp 4)	24	1	68	4	\image\item\gem\4_gold.spr		4	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					68	4																			
Phá Lang Thạch (Lấp Lánh) (Cấp 5)	Bảo thạch tăng thời gian kháng trạng thái bất lợi giảm tỉ lệ SL và NL (Cấp 5)	24	1	68	5	\image\item\gem\5_gold.spr		5	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					68	5																			
Phá Lang Thạch Óng Ánh (Cấp 6)	Bảo thạch tăng thời gian kháng trạng thái bất lợi giảm tỉ lệ SL và NL (Cấp 6)	24	1	68	6	\image\item\huodong\vn_putong6level.spr		6	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					68	6																			
Phá Lang Thạch (Lung Linh) (Cấp 7)	Bảo thạch tăng thời gian kháng trạng thái bất lợi, giảm tỉ lệ sinh lực nội lực (cấp 7)	24	1	68	7	\image\item\gem\6_newgold.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					68	7																			
Phá Lang Thạch (Cấp 8)	Bảo thạch tăng kháng thời gian trạng thái bất lợi giảm tỉ lệ SL và NL (Cấp 8)	24	1	68	8	\image\item\gem\8_newgold.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					68	8																			
Ngự Thiên Thạch	Bảo thạch tăng tránh đòn	24	1	69	1	\image\item\gem\8_purple.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					69	4																			
Lăng Ba Thạch	Bảo thạch tăng né tránh	24	1	70	1	\image\item\gem\8_purple.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					70	4																			
Bổ Nguyên Thạch	Bảo thạch tăng hiệu quả hồi SL và NL	24	1	71	1	\image\item\gem\8_purple.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					71	4																			
Huyền Thiên Thạch	Bảo thạch tăng ngũ hành tương khắc	24	1	72	1	\image\item\gem\8_purple.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					72	4																			
Hạo Thiên Thạch	Bảo thạch giảm ngũ hành tương khắc	24	1	73	1	\image\item\gem\8_purple.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					73	4																			
Kinh Hồng Ngọc	Bảo thạch hạng 1 Đỉnh Phong Chiến	24	1	74	1	\image\item\gem\9_purple.spr		1	Bảo thạch tuyệt đẹp, cực kỳ hiếm có.<enter><color=pink>Thưởng hạng 1 Đỉnh Phong Chiến<color><enter><enter><color=gold>Chuột phải mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					74																				
Linh Tê Ngọc	Bảo thạch hạng 2 Đỉnh Phong Chiến	24	1	75	1	\image\item\gem\7_white.spr		1	Bảo thạch tuyệt đẹp, cực kỳ hiếm có.<enter><color=pink>Thưởng hạng 2 Đỉnh Phong Chiến<color><enter><enter><color=gold>Chuột phải mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					75																				
Mộng Hoa Niên	Thưởng hạng 2-3 chung kết hoạt động kinh điển	24	1	76	1	\image\item\gem\7_red.spr		1	Bảo thạch tuyệt đẹp.<enter><enter><color=gold>Chuột phải mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					76																				
Mộng Hoa Niên	Thưởng hạng 2-3 chung kết hoạt động kinh điển	24	1	77	1	\image\item\gem\7_red.spr		1	Bảo thạch tuyệt đẹp.<enter><enter><color=gold>Chuột phải mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					77																				
Thủy Lưu Niên	Thưởng hạng 4-10 chung kết hoạt động kinh điển	24	1	78	1	\image\item\gem\7_gold.spr		1	Bảo thạch tuyệt đẹp.<enter><enter><color=gold>Chuột phải mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					78																				
Nhược Khúc	Thưởng server hoạt động kinh điển	24	1	79	1	\image\item\gem\7_purple.spr		1	Bảo thạch tuyệt đẹp.<enter><enter><color=gold>Chuột phải mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					79																				
Hỏa Phượng Liêu Nguyên	Phần thưởng Hỏa Phượng Nguyên Chiến	24	1	2000	1	\image\item\gem\7_red.spr		1	Trong bảo thạch ẩn hiện đôi cánh Hỏa Phượng.<enter><color=gold>Chuột phải mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					2000																				
Hoàng Quang Thạch-Khoáng Thạch (mòn) (cấp 2)	Huyết Lam Trị Bảo Thạch (cấp 2)	24	2	1	2	\image\item\gem\lv2goldgem_yuan.spr		2	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					1																				
Hoàng Quang Thạch-Khoáng Thạch (hoàn chỉnh) (cấp 3)	Huyết Lam Trị Bảo Thạch (cấp 3)	24	2	1	3	\image\item\gem\lv3goldgem_yuan.spr		3	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					1	3																			
Hoàng Quang Thạch-Khoáng Thạch (tinh xảo) (cấp 4)	Huyết Lam Trị Bảo Thạch (cấp 4)	24	2	1	4	\image\item\gem\lv4goldgem_yuan.spr		4	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					1	4																			
Hoàng Quang Thạch-Khoáng Thạch (lấp lánh) (cấp 5)	Huyết Lam Trị Bảo Thạch (cấp 5)	24	2	1	5	\image\item\gem\lv5goldgem_yuan.spr		5	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					1	5																			
Hoàng Quang Thạch Óng Ánh-Nguyên Thạch (Cấp 6)	Bảo thạch tăng điểm sinh lực và nội lực (cấp 6)	24	2	1	6	\image\item\huodong\vn_putongstone6level.spr		6	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					1	6																			
Hoàng Quang Thạch-Nguyên Thạch (Lung Linh) (Cấp 7)	Bảo thạch tăng điểm sinh lực và nội lực (cấp 7)	24	2	1	7	\image\item\gem\lv6goldgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					1	7																			
Hoàng Quang Thạch-Nguyên Thạch (Cấp 8)	Bảo Thạch Giá Trị SL Và NL (Cấp 8)	24	2	1	8	\image\item\gem\lv8goldgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					1	8																			
Diên Dương Thạch-Khoáng Thạch (mòn) (cấp 2)	Huyết Lam Tỉ Bảo Thạch (cấp 2)	24	2	2	2	\image\item\gem\lv2goldgem_yuan.spr		2	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					2																				
Diên Dương Thạch-Khoáng Thạch (hoàn chỉnh) (cấp 3)	Huyết Lam Tỉ Bảo Thạch (cấp 3)	24	2	2	3	\image\item\gem\lv3goldgem_yuan.spr		3	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					2	3																			
Diên Dương Thạch-Khoáng Thạch (tinh xảo) (cấp 4)	Huyết Lam Tỉ Bảo Thạch (cấp 4)	24	2	2	4	\image\item\gem\lv4goldgem_yuan.spr		4	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					2	4																			
Diên Dương Thạch-Khoáng Thạch (lấp lánh) (cấp 5)	Huyết Lam Tỉ Bảo Thạch (cấp 5)	24	2	2	5	\image\item\gem\lv5goldgem_yuan.spr		5	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					2	5																			
Diên Dương Thạch Óng Ánh-Nguyên Thạch (Cấp 6)	Bảo thạch tăng tỷ lệ sinh lực và nội lực (cấp 6)	24	2	2	6	\image\item\huodong\vn_putongstone6level.spr		6	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					2	6																			
Diên Dương Thạch-Nguyên Thạch (Lung Linh) (Cấp 7)	Bảo thạch tăng tỉ lệ sinh lực và nội lực (cấp 7)	24	2	2	7	\image\item\gem\lv6goldgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					2	7																			
Diên Dương Thạch-Nguyên Thạch (Cấp 8)	Bảo Thạch Tỉ Lệ SL Và NL (Cấp 8)	24	2	2	8	\image\item\gem\lv8goldgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					2	8																			
Dạ Mạc Thạch-Khoáng Thạch (mòn) (cấp 2)	Bảo Thạch (kháng độc) (cấp 2)	24	2	3	2	\image\item\gem\lv2goldgem_yuan.spr		2	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					3																				
Dạ Mạc Thạch-Khoáng Thạch (hoàn chỉnh) (cấp 3)	Bảo Thạch (kháng độc) (cấp 3)	24	2	3	3	\image\item\gem\lv3goldgem_yuan.spr		3	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					3	3																			
Dạ Mạc Thạch-Khoáng Thạch (tinh xảo) (cấp 4)	Bảo Thạch (kháng độc) (cấp 4)	24	2	3	4	\image\item\gem\lv4goldgem_yuan.spr		4	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					3	4																			
Dạ Mạc Thạch-Khoáng Thạch (lấp lánh) (cấp 5)	 Bảo Thạch (kháng độc) (cấp 5)	24	2	3	5	\image\item\gem\lv5goldgem_yuan.spr		5	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					3	5																			
Dạ Mạc Thạch Óng Ánh-Nguyên Thạch (Cấp 6)	Bảo thạch kháng độc (cấp 6)	24	2	3	6	\image\item\huodong\vn_putongstone6level.spr		6	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					3	6																			
Dạ Mạc Thạch-Nguyên Thạch (Lung Linh) (Cấp 7)	Bảo thạch kháng Độc (cấp 7)	24	2	3	7	\image\item\gem\lv6goldgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					3	7																			
Dạ Mạc Thạch-Nguyên Thạch (Cấp 8)	Bảo Thạch Kháng Độc (Cấp 8)	24	2	3	8	\image\item\gem\lv8goldgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					3	8																			
Hạ Dương Thạch-Khoáng Thạch (mòn) (cấp 2)	Bảo Thạch (kháng thường) (cấp 2)	24	2	4	2	\image\item\gem\lv2goldgem_yuan.spr		2	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					4																				
Hạ Dương Thạch-Khoáng Thạch (hoàn chỉnh) (cấp 3)	Bảo Thạch (kháng thường) (cấp 3)	24	2	4	3	\image\item\gem\lv3goldgem_yuan.spr		3	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					4	3																			
Hạ Dương Thạch-Khoáng Thạch (tinh xảo) (cấp 4)	Bảo Thạch (kháng thường) (cấp 4)	24	2	4	4	\image\item\gem\lv4goldgem_yuan.spr		4	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					4	4																			
Hạ Dương Thạch-Khoáng Thạch (lấp lánh) (cấp 5)	Bảo Thạch (kháng thường) (cấp 5)	24	2	4	5	\image\item\gem\lv5goldgem_yuan.spr		5	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					4	5																			
Hạ Dương Thạch Óng Ánh-Nguyên Thạch (Cấp 6)	Bảo thạch kháng phổ (cấp 6)	24	2	4	6	\image\item\huodong\vn_putongstone6level.spr		6	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					4	6																			
Hạ Dương Thạch-Nguyên Thạch (Lung Linh) (Cấp 7)	Bảo thạch kháng Phổ (cấp 7)	24	2	4	7	\image\item\gem\lv6goldgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					4	7																			
Hạ Dương Thạch-Nguyên Thạch (Cấp 8)	Bảo Thạch Kháng Phổ (Cấp 8)	24	2	4	8	\image\item\gem\lv8goldgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					4	8																			
Kiêu Dương Thạch-Khoáng Thạch (mòn) (cấp 2)	Bảo Thạch (kháng băng) (cấp 2)	24	2	5	2	\image\item\gem\lv2goldgem_yuan.spr		2	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					5																				
Kiêu Dương Thạch-Khoáng Thạch (hoàn chỉnh) (cấp 3)	Bảo Thạch (kháng băng) (cấp 3)	24	2	5	3	\image\item\gem\lv3goldgem_yuan.spr		3	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					5	3																			
Kiêu Dương Thạch-Khoáng Thạch (tinh xảo) (cấp 4)	Bảo Thạch (kháng băng) (cấp 4)	24	2	5	4	\image\item\gem\lv4goldgem_yuan.spr		4	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					5	4																			
Kiêu Dương Thạch-Khoáng Thạch (lấp lánh) (cấp 5)	Bảo Thạch (kháng băng) (cấp 5)	24	2	5	5	\image\item\gem\lv5goldgem_yuan.spr		5	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					5	5																			
Kiêu Dương Thạch Óng Ánh-Nguyên Thạch (Cấp 6)	Bảo thạch kháng băng (cấp 6)	24	2	5	6	\image\item\huodong\vn_putongstone6level.spr		6	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					5	6																			
Kiêu Dương Thạch-Nguyên Thạch (Lung Linh) (Cấp 7)	Bảo thạch kháng Băng (cấp 7)	24	2	5	7	\image\item\gem\lv6goldgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					5	7																			
Kiêu Dương Thạch-Nguyên Thạch (Cấp 8)	Bảo Thạch Kháng Băng (Cấp 8)	24	2	5	8	\image\item\gem\lv8goldgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					5	8																			
