Name	Kind	QualityPrefix	Category	Genre	DetailType	ParticularType	Level	SuiteID	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	MAVersion	MagicName1	MagicLevel1	MagicName2	MagicLevel2	MagicName3	MagicLevel3	MagicName4	MagicLevel4	MagicName5	MagicLevel5	MagicName6	MagicLevel6	Stuff1Detail	Stuff1Particular	Stuff2Detail	Stuff2Particular	Str1Times	StrMA1Name	StrMA1PA1Min	StrMA1PA1Max	StrMA1PA2Min	StrMA1PA2Max	StrMA1PA3Min	StrMA1PA3Max	Str2Times	StrMA2Name	StrMA2PA1Min	StrMA2PA1Max	StrMA2PA2Min	StrMA2PA2Max	StrMA2PA3Min	StrMA2PA3Max	UnLockInterval	FightPower
Lang Yên Giới	Cấp C_Giới Chỉ (Kim)	7	1	6	4	11	10	6	\image\item\equip\ring\ma_ds_ring_C_s.spr	\image\item\equip\ring\ma_ds_ring_C.spr	29			4	210000	6000000		0	1	1	suite			adddefense_v	120	120	-1	-1	0	0																																																																5	110											4	manareplenish_v	20	20					8	adddefense_v	60	60					10	manamax_v	100	100					12	lifereplenish_p	10	10					14	defencedeadlystrikedamagetrim	18	18					16	damage_all_resist	65	65					1	lifemax_v	9	manamax_v	9	ignoredefenseenhance_v	9	damage_physics_resist	9	state_slowall_resisttime	9	adddefense_v	9					15	damage_all_resist	35	35														7
Lang Yên Giới	Cấp C_Giới Chỉ (Mộc)	7	1	6	4	12	10	6	\image\item\equip\ring\ma_ds_ring_C_s.spr	\image\item\equip\ring\ma_ds_ring_C.spr	29			1	210000	6000000		0	1	1	suite			adddefense_v	120	120	-1	-1	0	0																																																																5	110											4	manareplenish_v	20	20					8	adddefense_v	60	60					10	manamax_v	100	100					12	lifereplenish_p	10	10					14	defencedeadlystrikedamagetrim	18	18					16	damage_all_resist	65	65					1	lifemax_v	9	manamax_v	9	ignoredefenseenhance_v	9	damage_poison_resist	9	state_burn_resisttime	9	adddefense_v	9					15	damage_all_resist	35	35														7
Lang Yên Giới	Cấp C_Giới Chỉ (Thủy)	7	1	6	4	13	10	6	\image\item\equip\ring\ma_ds_ring_C_s.spr	\image\item\equip\ring\ma_ds_ring_C.spr	29			5	210000	6000000		0	1	1	suite			adddefense_v	120	120	-1	-1	0	0																																																																5	110											4	manareplenish_v	20	20					8	adddefense_v	60	60					10	manamax_v	100	100					12	lifereplenish_p	10	10					14	defencedeadlystrikedamagetrim	18	18					16	damage_all_resist	65	65					1	lifemax_v	9	manamax_v	9	ignoredefenseenhance_v	9	damage_cold_resist	9	state_weak_resisttime	9	adddefense_v	9					15	damage_all_resist	35	35														7
Lang Yên Giới	Cấp C_Giới Chỉ (Hỏa)	7	1	6	4	14	10	6	\image\item\equip\ring\ma_ds_ring_C_s.spr	\image\item\equip\ring\ma_ds_ring_C.spr	29			3	210000	6000000		0	1	1	suite			adddefense_v	120	120	-1	-1	0	0																																																																5	110											4	manareplenish_v	20	20					8	adddefense_v	60	60					10	manamax_v	100	100					12	lifereplenish_p	10	10					14	defencedeadlystrikedamagetrim	18	18					16	damage_all_resist	65	65					1	lifemax_v	9	manamax_v	9	ignoredefenseenhance_v	9	damage_fire_resist	9	state_stun_resisttime	9	adddefense_v	9					15	damage_all_resist	35	35														7
Lang Yên Giới	Cấp C_Giới Chỉ (Thổ)	7	1	6	4	15	10	6	\image\item\equip\ring\ma_ds_ring_C_s.spr	\image\item\equip\ring\ma_ds_ring_C.spr	29			2	210000	6000000		0	1	1	suite			adddefense_v	120	120	-1	-1	0	0																																																																5	110											4	manareplenish_v	20	20					8	adddefense_v	60	60					10	manamax_v	100	100					12	lifereplenish_p	10	10					14	defencedeadlystrikedamagetrim	18	18					16	damage_all_resist	65	65					1	lifemax_v	9	manamax_v	9	ignoredefenseenhance_v	9	damage_light_resist	9	state_hurt_resisttime	9	adddefense_v	9					15	damage_all_resist	35	35														7
Cô Thành Giới	Cấp D_Giới Chỉ (Kim)	8	1	6	4	16	10	6	\image\item\equip\ring\ma_ds_ring_D_s.spr	\image\item\equip\ring\ma_ds_ring_D.spr	29			4	240000	18000000		0	1	1	suite			adddefense_v	120	120	-1	-1	0	0																																																																5	110											4	manareplenish_v	20	20					8	adddefense_v	60	60					10	manamax_v	100	100					12	lifereplenish_p	10	10					14	defencedeadlystrikedamagetrim	18	18					16	damage_all_resist	65	65					1	lifemax_v	11	manamax_v	11	ignoredefenseenhance_v	11	damage_physics_resist	11	state_slowall_resisttime	11	adddefense_v	11					15	damage_all_resist	35	35														10
Cô Thành Giới	Cấp D_Giới Chỉ (Mộc)	8	1	6	4	17	10	6	\image\item\equip\ring\ma_ds_ring_D_s.spr	\image\item\equip\ring\ma_ds_ring_D.spr	29			1	240000	18000000		0	1	1	suite			adddefense_v	120	120	-1	-1	0	0																																																																5	110											4	manareplenish_v	20	20					8	adddefense_v	60	60					10	manamax_v	100	100					12	lifereplenish_p	10	10					14	defencedeadlystrikedamagetrim	18	18					16	damage_all_resist	65	65					1	lifemax_v	11	manamax_v	11	ignoredefenseenhance_v	11	damage_poison_resist	11	state_burn_resisttime	11	adddefense_v	11					15	damage_all_resist	35	35														10
Cô Thành Giới	Cấp D_Giới Chỉ (Thủy)	8	1	6	4	18	10	6	\image\item\equip\ring\ma_ds_ring_D_s.spr	\image\item\equip\ring\ma_ds_ring_D.spr	29			5	240000	18000000		0	1	1	suite			adddefense_v	120	120	-1	-1	0	0																																																																5	110											4	manareplenish_v	20	20					8	adddefense_v	60	60					10	manamax_v	100	100					12	lifereplenish_p	10	10					14	defencedeadlystrikedamagetrim	18	18					16	damage_all_resist	65	65					1	lifemax_v	11	manamax_v	11	ignoredefenseenhance_v	11	damage_cold_resist	11	state_weak_resisttime	11	adddefense_v	11					15	damage_all_resist	35	35														10
Cô Thành Giới	Cấp D_Giới Chỉ (Hỏa)	8	1	6	4	19	10	6	\image\item\equip\ring\ma_ds_ring_D_s.spr	\image\item\equip\ring\ma_ds_ring_D.spr	29			3	240000	18000000		0	1	1	suite			adddefense_v	120	120	-1	-1	0	0																																																																5	110											4	manareplenish_v	20	20					8	adddefense_v	60	60					10	manamax_v	100	100					12	lifereplenish_p	10	10					14	defencedeadlystrikedamagetrim	18	18					16	damage_all_resist	65	65					1	lifemax_v	11	manamax_v	11	ignoredefenseenhance_v	11	damage_fire_resist	11	state_stun_resisttime	11	adddefense_v	11					15	damage_all_resist	35	35														10
Cô Thành Giới	Cấp D_Giới Chỉ (Thổ)	8	1	6	4	20	10	6	\image\item\equip\ring\ma_ds_ring_D_s.spr	\image\item\equip\ring\ma_ds_ring_D.spr	29			2	240000	18000000		0	1	1	suite			adddefense_v	120	120	-1	-1	0	0																																																																5	110											4	manareplenish_v	20	20					8	adddefense_v	60	60					10	manamax_v	100	100					12	lifereplenish_p	10	10					14	defencedeadlystrikedamagetrim	18	18					16	damage_all_resist	65	65					1	lifemax_v	11	manamax_v	11	ignoredefenseenhance_v	11	damage_light_resist	11	state_hurt_resisttime	11	adddefense_v	11					15	damage_all_resist	35	35														10
