Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	UnLockInterval
[Mặt nạ] Cổ Dật Sơn		1	1	13	20008	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7111	7111					damage_light_resist	50	50																																																																																																																									
[Mặt nạ] Cổ Dật Sơn		1	1	13	20009	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7111	7111					damage_light_resist	50	50					lifemax_v	300	300	-1	-1	0	0																																																																																																														
[Mặt nạ] Cổ Dật Sơn		1	1	13	20010	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7111	7111					damage_light_resist	50	50					manamax_v	300	300	-1	-1	0	0																																																																																																														
[Mặt nạ] Cổ Dật Sơn		1	1	13	20011	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7111	7111					damage_light_resist	50	50					state_weak_resisttime	20	20	-1	-1	0	0																																																																																																														
[Mặt nạ] Ô Sơn Thanh		1	1	13	20012	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7112	7112					damage_cold_resist	50	50																																																																																																																									
[Mặt nạ] Ô Sơn Thanh		1	1	13	20013	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7112	7112					damage_cold_resist	50	50					lifemax_v	300	300	-1	-1	0	0																																																																																																														
[Mặt nạ] Ô Sơn Thanh		1	1	13	20014	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7112	7112					damage_cold_resist	50	50					manamax_v	300	300	-1	-1	0	0																																																																																																														
[Mặt nạ] Ô Sơn Thanh		1	1	13	20015	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7112	7112					damage_cold_resist	50	50					state_stun_resisttime	20	20	-1	-1	0	0																																																																																																														
[Mặt nạ] Trân Vô Mệnh		1	1	13	20016	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7113	7113					damage_poison_resist	50	50																																																																																																																									
[Mặt nạ] Trân Vô Mệnh		1	1	13	20017	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7113	7113					damage_poison_resist	50	50					lifemax_v	300	300	-1	-1	0	0																																																																																																														
[Mặt nạ] Trân Vô Mệnh		1	1	13	20018	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7113	7113					damage_poison_resist	50	50					manamax_v	300	300	-1	-1	0	0																																																																																																														
[Mặt nạ] Trân Vô Mệnh		1	1	13	20019	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7113	7113					damage_poison_resist	50	50					state_slowall_resisttime	20	20	-1	-1	0	0																																																																																																														
[Mặt nạ] Kim Mao Sư Vương		1	1	13	20020	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7292	7292					damage_all_resist	5	5																																																																																																																									
[Mặt nạ] Kim Mao Sư Vương		1	1	13	20021	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7292	7292					damage_all_resist	5	5					lifemax_v	300	300	-1	-1	0	0																																																																																																														
[Mặt nạ] Kim Mao Sư Vương		1	1	13	20022	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7292	7292					damage_all_resist	5	5					ignoredefenseenhance_v	50	50	-1	-1	0	0																																																																																																														
[Mặt nạ] Kim Mao Sư Vương		1	1	13	20023	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7292	7292					damage_all_resist	5	5					allspecialstateresisttime	10	10	-1	-1	0	0																																																																																																														
[Mặt nạ] Tây Độc Âu Dương Phong		1	1	13	20024	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7293	7293					damage_all_resist	5	5																																																																																																																									
[Mặt nạ] Tây Độc Âu Dương Phong		1	1	13	20025	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7293	7293					damage_all_resist	5	5					manamax_v	300	300	-1	-1	0	0																																																																																																														
[Mặt nạ] Tây Độc Âu Dương Phong		1	1	13	20026	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7293	7293					damage_all_resist	5	5					deadlystrikeenhance_r	25	25	-1	-1	0	0																																																																																																														
[Mặt nạ] Tây Độc Âu Dương Phong		1	1	13	20027	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7293	7293					damage_all_resist	5	5					allspecialstateresistrate	10	10	-1	-1	0	0																																																																																																														
[Mặt nạ] Tần Thủy Hoàng		1	1	13	20028	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		2450	2450					damage_all_resist	5	5																																																																																																																									
[Mặt nạ] Tần Thủy Hoàng		1	1	13	20029	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		2450	2450					damage_all_resist	5	5					fastmanareplenish_v	25	25	-1	-1	0	0																																																																																																														
[Mặt nạ] Tần Thủy Hoàng		1	1	13	20030	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		2450	2450					damage_all_resist	5	5					stealmana_p	4%	4%	100	100	0	0																																																																																																														
[Mặt nạ] Tần Thủy Hoàng		1	1	13	20031	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		2450	2450					damage_all_resist	5	5					meleedamagereturn_p	5%	5%	-1	-1	0	0																																																																																																														
[Mặt nạ] Thổ Địa		1	1	13	20032	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7284	7284					damage_all_resist	5	5																																																																																																																									
[Mặt nạ] Thổ Địa		1	1	13	20033	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7284	7284					damage_all_resist	5	5					fastlifereplenish_v	25	25	-1	-1	0	0																																																																																																														
[Mặt nạ] Thổ Địa		1	1	13	20034	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7284	7284					damage_all_resist	5	5					fastwalkrun_p	10%	10%	-1	-1	0	0																																																																																																														
[Mặt nạ] Thổ Địa		1	1	13	20035	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7284	7284					damage_all_resist	5	5					rangedamagereturn_p	5%	5%	-1	-1	0	0																																																																																																														
[Mặt] Hàng Long Quán		1	1	13	20036	2	\image\item\other\scriptitem\qinling_mask.spr		35	Mặt nạ dành riêng cho bang hội chiến thắng trong Bang Hội Tranh Đoạt Chiến		0	0	400000000			4	1	mask	0	0		-1	-1					allskill_v	1	1	1	1			steallifeenhance_p	10	10	100	100			allskill_v	1	1			1448	1448	deadlystrikedamageenhance_p	15	15					allskill_v	1	1			1293	1293																																																																																									604800
[Mặt] Phục Hổ Quán		1	1	13	20037	2	\image\item\other\scriptitem\qinling_mask.spr		35	Mặt nạ dành riêng cho bang hội chiến thắng trong Bang Hội Tranh Đoạt Chiến		0	0	400000000			4	1	mask	0	0		-1	-1					allskill_v	1	1	1	1			steallifeenhance_p	10	10	100	100			allskill_v	1	1			1448	1448	defencedeadlystrikedamagetrim	15	15					allskill_v	1	1			1293	1293																																																																																									604800
[Mặt nạ] Hoa Doanh Vũ		1	1	13	20038	1	\image\item\other\scriptitem\qinling_mask.spr		35	Mặt nạ thời trang, có thể nhận thuộc tính đặc biệt sau khi trang bị.		0	0	100000			1	0	mask	0	0		11407	11407					fastwalkrun_p	10%	10%	-1	-1	0	0	expenhance_p	10	10																																																						8	1																																																											
[Mặt nạ] Tát La Phỉ		1	1	13	20039	1	\image\item\other\scriptitem\qinling_mask.spr		35	Mặt nạ thời trang, có thể nhận thuộc tính đặc biệt sau khi trang bị.		0	0	100000			1	0	mask	0	0		11408	11408					fastwalkrun_p	10%	10%	-1	-1	0	0	expenhance_p	10	10																																																						8	0																																																											
