ID	Category	Kind	Storage	Consume	Name	Belong	SkillLevel	Cost	ExpGain	MakeTime	AutoAppend	Produce1Genre	Produce1Detail	Produce1Parti	Produce1Level	Produce1Luck	Produce1Series	Produce1Bind	Produce1Rate	Produce2Genre	Produce2Detail	Produce2Parti	Produce2Level	Produce2Luck	Produce2Series	Produce2Bind	Produce2Rate	Produce3Genre	Produce3Detail	Produce3Parti	Produce3Level	Produce3Luck	Produce3Series	Produce3Bind	Produce3Rate	Stuff1Genre	Stuff1Detail	Stuff1Parti	Stuff1Level	Stuff1Series	Stuff1Bind	Stuff1Num	Stuff2Genre	Stuff2Detail	Stuff2Parti	Stuff2Level	Stuff2Series	Stuff2Bind	Stuff2Num	Stuff3Genre	Stuff3Detail	Stuff3Parti	Stuff3Level	Stuff3Series	Stuff3Bind	Stuff3Num	Stuff4Genre	Stuff4Detail	Stuff4Parti	Stuff4Level	Stuff4Series	Stuff4Bind	Stuff4Num	Stuff5Genre	Stuff5Detail	Stuff5Parti	Stuff5Level	Stuff5Series	Stuff5Bind	Stuff5Num	Desc
831	1	37	1	1	Hoàng Bố Phát Đái - Hoàng Quang	7	1	5	50	9	1	2	9	31	1	100	1		80	2	9	231	1	100	1		20									22	1	20	1	0		1																													
832	1	37	1	1	Lục Ngọc Phát Đái - Hoàng Quang	7	10	15	150	9	1	2	9	32	2	100	1		80	2	9	232	2	100	1		20									22	1	20	2	0		1	22	1	20	1	0		1																						
833	1	37	1	1	Bích Thủy Phát Đái - Hoàng Quang	7	20	40	400	9	1	2	9	33	3	100	1		76	2	9	233	3	100	1		20	2	9	633	3	100	1		4	22	1	20	3	0		1	22	1	20	2	0		1																						
834	1	37	1	1	Thanh Lam Phát Đái - Cửu Mệnh	7	30	110	1100	9	1	2	9	34	4	100	1		76	2	9	234	4	100	1		20	2	9	634	4	100	1		4	22	1	20	4	0		1	22	1	20	3	0		1																						
835	1	37	1	1	Anh Vũ Phát Đái - Hoàng Quang	7	40	220	2200	9	1	2	9	35	5	100	1		76	2	9	235	5	100	1		20	2	9	635	5	100	1		4	22	1	20	5	0		1	22	1	20	4	0		1																						
836	1	37	1	1	Bạch Hồng Phát Đái - Diên Dương	7	50	350	3500	9	1	2	9	36	6	100	1		76	2	9	236	6	100	1		20	2	9	636	6	100	1		4	22	1	20	6	0		1	22	1	20	5	0		1																						
837	1	37	1	1	Xích Đồn Diện Tráo - Cửu Mệnh	7	60	610	6100	9	1	2	9	37	7	100	1		76	2	9	237	7	100	1		20	2	9	637	7	100	1		4	22	1	20	7	0		1	22	1	20	6	0		1																						
838	1	37	1	1	Điêu Bì Diện Tráo - Diên Dương	7	70	1000	10000	9	1	2	9	38	8	100	1		76	2	9	238	8	100	1		20	2	9	638	8	100	1		4	22	1	20	8	0		1	22	1	20	7	0		1																						
839	1	37	1	1	Long Huyết Diện Tráo - Cửu Mệnh	7	80	1350	13500	9	1	2	9	39	9	100	1		76	2	9	239	9	100	1		20	2	9	639	9	100	1		4	22	1	20	9	0		1	22	1	20	8	0		1																						
840	1	37	1	1	Huyền Tê Diện Tráo - Hoàng Quang	7	90	2500	25000	9	1	2	9	40	10	100	1		76	2	9	240	10	100	1		20	2	9	640	10	100	1		4	22	1	20	10	0		1	22	1	20	9	0		1																						
841	2	34	1	1	Nhược Thủy Lạp - Hoàng Quang	7	1	5	50	9	1	2	9	41	1	100	2		80	2	9	241	1	100	2		20									22	1	20	1	0		1																													
842	2	34	1	1	Mãn Nguyệt Lạp - Hoàng Quang	7	10	15	150	9	1	2	9	42	2	100	2		80	2	9	242	2	100	2		20									22	1	20	2	0		1	22	1	20	1	0		1																						
843	2	34	1	1	Huyền Sa Cân - Hoàng Quang	7	20	40	400	9	1	2	9	43	3	100	2		76	2	9	243	3	100	2		20	2	9	643	3	100	2		4	22	1	20	3	0		1	22	1	20	2	0		1																						
844	2	34	1	1	Hoa Dương Cân - Cửu Mệnh	7	30	110	1100	9	1	2	9	44	4	100	2		76	2	9	244	4	100	2		20	2	9	644	4	100	2		4	22	1	20	4	0		1	22	1	20	3	0		1																						
845	2	34	1	1	Phi Vân Thúc Đái - Hoàng Quang	7	40	220	2200	9	1	2	9	45	5	100	2		76	2	9	245	5	100	2		20	2	9	645	5	100	2		4	22	1	20	5	0		1	22	1	20	4	0		1																						
846	2	34	1	1	Thần Mộc Thúc Đái - Diên Dương	7	50	350	3500	9	1	2	9	46	6	100	2		76	2	9	246	6	100	2		20	2	9	646	6	100	2		4	22	1	20	6	0		1	22	1	20	5	0		1																						
847	2	34	1	1	Thanh Sát Phát Quán - Cửu Mệnh	7	60	610	6100	9	1	2	9	47	7	100	2		76	2	9	247	7	100	2		20	2	9	647	7	100	2		4	22	1	20	7	0		1	22	1	20	6	0		1																						
848	2	34	1	1	Sơn Quỷ Phát Quán - Diên Dương	7	70	1000	10000	9	1	2	9	48	8	100	2		76	2	9	248	8	100	2		20	2	9	648	8	100	2		4	22	1	20	8	0		1	22	1	20	7	0		1																						
849	2	34	1	1	Bách Độc Phát Kết - Cửu Mệnh	7	80	1350	13500	9	1	2	9	49	9	100	2		76	2	9	249	9	100	2		20	2	9	649	9	100	2		4	22	1	20	9	0		1	22	1	20	8	0		1																						
850	2	34	1	1	Tu La Phát Kết - Hoàng Quang	7	90	2500	25000	9	1	2	9	50	10	100	2		76	2	9	250	10	100	2		20	2	9	650	10	100	2		4	22	1	20	10	0		1	22	1	20	9	0		1																						
851	2	37	1	1	Hoàng Bố Phát Đái - Hoàng Quang	7	1	5	50	9	1	2	9	51	1	100	2		80	2	9	251	1	100	2		20									22	1	20	1	0		1																													
852	2	37	1	1	Lục Ngọc Phát Đái - Hoàng Quang	7	10	15	150	9	1	2	9	52	2	100	2		80	2	9	252	2	100	2		20									22	1	20	2	0		1	22	1	20	1	0		1																						
853	2	37	1	1	Bích Thủy Phát Đái - Hoàng Quang	7	20	40	400	9	1	2	9	53	3	100	2		76	2	9	253	3	100	2		20	2	9	653	3	100	2		4	22	1	20	3	0		1	22	1	20	2	0		1																						
854	2	37	1	1	Thanh Lam Phát Đái - Cửu Mệnh	7	30	110	1100	9	1	2	9	54	4	100	2		76	2	9	254	4	100	2		20	2	9	654	4	100	2		4	22	1	20	4	0		1	22	1	20	3	0		1																						
855	2	37	1	1	Anh Vũ Phát Đái - Hoàng Quang	7	40	220	2200	9	1	2	9	55	5	100	2		76	2	9	255	5	100	2		20	2	9	655	5	100	2		4	22	1	20	5	0		1	22	1	20	4	0		1																						
856	2	37	1	1	Bạch Hồng Phát Đái - Diên Dương	7	50	350	3500	9	1	2	9	56	6	100	2		76	2	9	256	6	100	2		20	2	9	656	6	100	2		4	22	1	20	6	0		1	22	1	20	5	0		1																						
857	2	37	1	1	Xích Đồn Diện Tráo - Cửu Mệnh	7	60	610	6100	9	1	2	9	57	7	100	2		76	2	9	257	7	100	2		20	2	9	657	7	100	2		4	22	1	20	7	0		1	22	1	20	6	0		1																						
858	2	37	1	1	Điêu Bì Diện Tráo - Diên Dương	7	70	1000	10000	9	1	2	9	58	8	100	2		76	2	9	258	8	100	2		20	2	9	658	8	100	2		4	22	1	20	8	0		1	22	1	20	7	0		1																						
859	2	37	1	1	Long Huyết Diện Tráo - Cửu Mệnh	7	80	1350	13500	9	1	2	9	59	9	100	2		76	2	9	259	9	100	2		20	2	9	659	9	100	2		4	22	1	20	9	0		1	22	1	20	8	0		1																						
860	2	37	1	1	Huyền Tê Diện Tráo - Hoàng Quang	7	90	2500	25000	9	1	2	9	60	10	100	2		76	2	9	260	10	100	2		20	2	9	660	10	100	2		4	22	1	20	10	0		1	22	1	20	9	0		1																						
861	2	35	1	1	Nho Cân - Hoàng Quang	7	1	5	50	9	1	2	9	61	1	100	2		80	2	9	261	1	100	2		20									22	1	6	1	0		1																													
862	2	35	1	1	Tiêu Dao Cân - Hoàng Quang	7	10	15	150	9	1	2	9	62	2	100	2		80	2	9	262	2	100	2		20									22	1	6	2	0		1	22	1	6	1	0		1																						
863	2	35	1	1	Kim Phong Quán - Hoàng Quang	7	20	40	400	9	1	2	9	63	3	100	2		76	2	9	263	3	100	2		20	2	9	663	3	100	2		4	22	1	6	3	0		1	22	1	6	2	0		1																						
864	2	35	1	1	Tiến Hiền Quán - Cửu Mệnh	7	30	110	1100	9	1	2	9	64	4	100	2		76	2	9	264	4	100	2		20	2	9	664	4	100	2		4	22	1	6	4	0		1	22	1	6	3	0		1																						
865	2	35	1	1	Việt Mỹ Quán - Hoàng Quang	7	40	220	2200	9	1	2	9	65	5	100	2		76	2	9	265	5	100	2		20	2	9	665	5	100	2		4	22	1	6	5	0		1	22	1	6	4	0		1																						
866	2	35	1	1	Lang Gia Quán - Diên Dương	7	50	350	3500	9	1	2	9	66	6	100	2		76	2	9	266	6	100	2		20	2	9	666	6	100	2		4	22	1	6	6	0		1	22	1	6	5	0		1																						
867	2	35	1	1	Tuyệt Ngọc Thúc Ngạch - Cửu Mệnh	7	60	610	6100	9	1	2	9	67	7	100	2		76	2	9	267	7	100	2		20	2	9	667	7	100	2		4	22	1	6	7	0		1	22	1	6	6	0		1																						
868	2	35	1	1	Tử Kim Thúc Ngạch - Diên Dương	7	70	1000	10000	9	1	2	9	68	8	100	2		76	2	9	268	8	100	2		20	2	9	668	8	100	2		4	22	1	6	8	0		1	22	1	6	7	0		1																						
869	2	35	1	1	Thất Bảo Quán - Cửu Mệnh	7	80	1350	13500	9	1	2	9	69	9	100	2		76	2	9	269	9	100	2		20	2	9	669	9	100	2		4	22	1	6	9	0		1	22	1	6	8	0		1																						
870	2	35	1	1	Thông Thiên Phát Quán - Hoàng Quang	7	90	2500	25000	9	1	2	9	70	10	100	2		76	2	9	270	10	100	2		20	2	9	670	10	100	2		4	22	1	6	10	0		1	22	1	6	9	0		1																						
871	2	38	1	1	Phát Thoa - Hoàng Quang	7	1	5	50	9	1	2	9	71	1	100	2		80	2	9	271	1	100	2		20									22	1	6	1	0		1																													
872	2	38	1	1	Ngân Linh Thoa - Hoàng Quang	7	10	15	150	9	1	2	9	72	2	100	2		80	2	9	272	2	100	2		20									22	1	6	2	0		1	22	1	6	1	0		1																						
873	2	38	1	1	Thú Cốt Thoa - Hoàng Quang	7	20	40	400	9	1	2	9	73	3	100	2		76	2	9	273	3	100	2		20	2	9	673	3	100	2		4	22	1	6	3	0		1	22	1	6	2	0		1																						
874	2	38	1	1	Thanh Tinh Thoa - Cửu Mệnh	7	30	110	1100	9	1	2	9	74	4	100	2		76	2	9	274	4	100	2		20	2	9	674	4	100	2		4	22	1	6	4	0		1	22	1	6	3	0		1																						
875	2	38	1	1	Kim Phượng Thoa - Hoàng Quang	7	40	220	2200	9	1	2	9	75	5	100	2		76	2	9	275	5	100	2		20	2	9	675	5	100	2		4	22	1	6	5	0		1	22	1	6	4	0		1																						
876	2	38	1	1	Đoạt Hồn Thoa - Diên Dương	7	50	350	3500	9	1	2	9	76	6	100	2		76	2	9	276	6	100	2		20	2	9	676	6	100	2		4	22	1	6	6	0		1	22	1	6	5	0		1																						
877	2	38	1	1	Chu Tước Phát Kết - Cửu Mệnh	7	60	610	6100	9	1	2	9	77	7	100	2		76	2	9	277	7	100	2		20	2	9	677	7	100	2		4	22	1	6	7	0		1	22	1	6	6	0		1																						
878	2	38	1	1	Minh Điệp Phát Kết - Diên Dương	7	70	1000	10000	9	1	2	9	78	8	100	2		76	2	9	278	8	100	2		20	2	9	678	8	100	2		4	22	1	6	8	0		1	22	1	6	7	0		1																						
879	2	38	1	1	Phong Lôi Phát Kết - Cửu Mệnh	7	80	1350	13500	9	1	2	9	79	9	100	2		76	2	9	279	9	100	2		20	2	9	679	9	100	2		4	22	1	6	9	0		1	22	1	6	8	0		1																						
880	2	38	1	1	Trường Sinh Phát Kết - Hoàng Quang	7	90	2500	25000	9	1	2	9	80	10	100	2		76	2	9	280	10	100	2		20	2	9	680	10	100	2		4	22	1	6	10	0		1	22	1	6	9	0		1																						
881	3	33	1	1	Thanh Đồng Thúc Phát - Hoàng Quang	7	1	5	50	9	1	2	9	81	1	100	3		80	2	9	281	1	100	3		20									22	1	2	1	0		1																													
882	3	33	1	1	Tinh Thiết Thúc Phát - Hoàng Quang	7	10	15	150	9	1	2	9	82	2	100	3		80	2	9	282	2	100	3		20									22	1	2	2	0		1	22	1	2	1	0		1																						
883	3	33	1	1	Song Diện Khôi - Hoàng Quang	7	20	40	400	9	1	2	9	83	3	100	3		76	2	9	283	3	100	3		20	2	9	683	3	100	3		4	22	1	2	3	0		1	22	1	2	2	0		1																						
884	3	33	1	1	Minh Quang Khôi - Cửu Mệnh	7	30	110	1100	9	1	2	9	84	4	100	3		76	2	9	284	4	100	3		20	2	9	684	4	100	3		4	22	1	2	4	0		1	22	1	2	3	0		1																						
885	3	33	1	1	Tế Lân Quán - Hoàng Quang	7	40	220	2200	9	1	2	9	85	5	100	3		76	2	9	285	5	100	3		20	2	9	685	5	100	3		4	22	1	2	5	0		1	22	1	2	4	0		1																						
886	3	33	1	1	Lôi Trì Quán - Diên Dương	7	50	350	3500	9	1	2	9	86	6	100	3		76	2	9	286	6	100	3		20	2	9	686	6	100	3		4	22	1	2	6	0		1	22	1	2	5	0		1																						
887	3	33	1	1	Dị Thần Khôi - Cửu Mệnh	7	60	610	6100	9	1	2	9	87	7	100	3		76	2	9	287	7	100	3		20	2	9	687	7	100	3		4	22	1	2	7	0		1	22	1	2	6	0		1																						
888	3	33	1	1	Thôn Long Khôi - Diên Dương	7	70	1000	10000	9	1	2	9	88	8	100	3		76	2	9	288	8	100	3		20	2	9	688	8	100	3		4	22	1	2	8	0		1	22	1	2	7	0		1																						
889	3	33	1	1	Vũ Linh Khôi - Cửu Mệnh	7	80	1350	13500	9	1	2	9	89	9	100	3		76	2	9	289	9	100	3		20	2	9	689	9	100	3		4	22	1	2	9	0		1	22	1	2	8	0		1																						
890	3	33	1	1	Yểm Nhật Khôi - Hoàng Quang	7	90	2500	25000	9	1	2	9	90	10	100	3		76	2	9	290	10	100	3		20	2	9	690	10	100	3		4	22	1	2	10	0		1	22	1	2	9	0		1																						
891	3	36	1	1	Khinh Sa Ngọc Đái - Hoàng Quang	7	1	5	50	9	1	2	9	91	1	100	3		80	2	9	291	1	100	3		20									22	1	2	1	0		1																													
892	3	36	1	1	Lục Điệp Ngọc Đái - Hoàng Quang	7	10	15	150	9	1	2	9	92	2	100	3		80	2	9	292	2	100	3		20									22	1	2	2	0		1	22	1	2	1	0		1																						
893	3	36	1	1	Phỉ Thúy Trâm - Hoàng Quang	7	20	40	400	9	1	2	9	93	3	100	3		76	2	9	293	3	100	3		20	2	9	693	3	100	3		4	22	1	2	3	0		1	22	1	2	2	0		1																						
894	3	36	1	1	Thiên Phong Trâm - Cửu Mệnh	7	30	110	1100	9	1	2	9	94	4	100	3		76	2	9	294	4	100	3		20	2	9	694	4	100	3		4	22	1	2	4	0		1	22	1	2	3	0		1																						
895	3	36	1	1	Vân Mộng Trâm - Hoàng Quang	7	40	220	2200	9	1	2	9	95	5	100	3		76	2	9	295	5	100	3		20	2	9	695	5	100	3		4	22	1	2	5	0		1	22	1	2	4	0		1																						
896	3	36	1	1	Hý Thủy Trâm - Diên Dương	7	50	350	3500	9	1	2	9	96	6	100	3		76	2	9	296	6	100	3		20	2	9	696	6	100	3		4	22	1	2	6	0		1	22	1	2	5	0		1																						
897	3	36	1	1	Long Lân Khôi - Cửu Mệnh	7	60	610	6100	9	1	2	9	97	7	100	3		76	2	9	297	7	100	3		20	2	9	697	7	100	3		4	22	1	2	7	0		1	22	1	2	6	0		1																						
898	3	36	1	1	Phượng Miên Khôi - Diên Dương	7	70	1000	10000	9	1	2	9	98	8	100	3		76	2	9	298	8	100	3		20	2	9	698	8	100	3		4	22	1	2	8	0		1	22	1	2	7	0		1																						
899	3	36	1	1	Kim Phượng Triển Sí Khôi - Cửu Mệnh	7	80	1350	13500	9	1	2	9	99	9	100	3		76	2	9	299	9	100	3		20	2	9	699	9	100	3		4	22	1	2	9	0		1	22	1	2	8	0		1																						
900	3	36	1	1	Song Phượng Triều Thiên Quán - Hoàng Quang	7	90	2500	25000	9	1	2	9	100	10	100	3		76	2	9	300	10	100	3		20	2	9	700	10	100	3		4	22	1	2	10	0		1	22	1	2	9	0		1																						
901	3	35	1	1	Nho Cân - Hoàng Quang	7	1	5	50	9	1	2	9	101	1	100	3		80	2	9	301	1	100	3		20									22	1	6	1	0		1																													
902	3	35	1	1	Tiêu Dao Cân - Hoàng Quang	7	10	15	150	9	1	2	9	102	2	100	3		80	2	9	302	2	100	3		20									22	1	6	2	0		1	22	1	6	1	0		1																						
903	3	35	1	1	Kim Phong Quán - Hoàng Quang	7	20	40	400	9	1	2	9	103	3	100	3		76	2	9	303	3	100	3		20	2	9	703	3	100	3		4	22	1	6	3	0		1	22	1	6	2	0		1																						
904	3	35	1	1	Tiến Hiền Quán - Cửu Mệnh	7	30	110	1100	9	1	2	9	104	4	100	3		76	2	9	304	4	100	3		20	2	9	704	4	100	3		4	22	1	6	4	0		1	22	1	6	3	0		1																						
905	3	35	1	1	Việt Mỹ Quán - Hoàng Quang	7	40	220	2200	9	1	2	9	105	5	100	3		76	2	9	305	5	100	3		20	2	9	705	5	100	3		4	22	1	6	5	0		1	22	1	6	4	0		1																						
906	3	35	1	1	Lang Gia Quán - Diên Dương	7	50	350	3500	9	1	2	9	106	6	100	3		76	2	9	306	6	100	3		20	2	9	706	6	100	3		4	22	1	6	6	0		1	22	1	6	5	0		1																						
907	3	35	1	1	Tuyệt Ngọc Thúc Ngạch - Cửu Mệnh	7	60	610	6100	9	1	2	9	107	7	100	3		76	2	9	307	7	100	3		20	2	9	707	7	100	3		4	22	1	6	7	0		1	22	1	6	6	0		1																						
908	3	35	1	1	Tử Kim Thúc Ngạch - Diên Dương	7	70	1000	10000	9	1	2	9	108	8	100	3		76	2	9	308	8	100	3		20	2	9	708	8	100	3		4	22	1	6	8	0		1	22	1	6	7	0		1																						
909	3	35	1	1	Thất Bảo Quán - Cửu Mệnh	7	80	1350	13500	9	1	2	9	109	9	100	3		76	2	9	309	9	100	3		20	2	9	709	9	100	3		4	22	1	6	9	0		1	22	1	6	8	0		1																						
910	3	35	1	1	Thông Thiên Phát Quán - Hoàng Quang	7	90	2500	25000	9	1	2	9	110	10	100	3		76	2	9	310	10	100	3		20	2	9	710	10	100	3		4	22	1	6	10	0		1	22	1	6	9	0		1																						
911	3	38	1	1	Phát Thoa - Hoàng Quang	7	1	5	50	9	1	2	9	111	1	100	3		80	2	9	311	1	100	3		20									22	1	6	1	0		1																													
912	3	38	1	1	Ngân Linh Thoa - Hoàng Quang	7	10	15	150	9	1	2	9	112	2	100	3		80	2	9	312	2	100	3		20									22	1	6	2	0		1	22	1	6	1	0		1																						
913	3	38	1	1	Thú Cốt Thoa - Hoàng Quang	7	20	40	400	9	1	2	9	113	3	100	3		76	2	9	313	3	100	3		20	2	9	713	3	100	3		4	22	1	6	3	0		1	22	1	6	2	0		1																						
914	3	38	1	1	Thanh Tinh Thoa - Cửu Mệnh	7	30	110	1100	9	1	2	9	114	4	100	3		76	2	9	314	4	100	3		20	2	9	714	4	100	3		4	22	1	6	4	0		1	22	1	6	3	0		1																						
915	3	38	1	1	Kim Phượng Thoa - Hoàng Quang	7	40	220	2200	9	1	2	9	115	5	100	3		76	2	9	315	5	100	3		20	2	9	715	5	100	3		4	22	1	6	5	0		1	22	1	6	4	0		1																						
916	3	38	1	1	Đoạt Hồn Thoa - Diên Dương	7	50	350	3500	9	1	2	9	116	6	100	3		76	2	9	316	6	100	3		20	2	9	716	6	100	3		4	22	1	6	6	0		1	22	1	6	5	0		1																						
917	3	38	1	1	Chu Tước Phát Kết - Cửu Mệnh	7	60	610	6100	9	1	2	9	117	7	100	3		76	2	9	317	7	100	3		20	2	9	717	7	100	3		4	22	1	6	7	0		1	22	1	6	6	0		1																						
918	3	38	1	1	Minh Điệp Phát Kết - Diên Dương	7	70	1000	10000	9	1	2	9	118	8	100	3		76	2	9	318	8	100	3		20	2	9	718	8	100	3		4	22	1	6	8	0		1	22	1	6	7	0		1																						
919	3	38	1	1	Phong Lôi Phát Kết - Cửu Mệnh	7	80	1350	13500	9	1	2	9	119	9	100	3		76	2	9	319	9	100	3		20	2	9	719	9	100	3		4	22	1	6	9	0		1	22	1	6	8	0		1																						
920	3	38	1	1	Trường Sinh Phát Kết - Hoàng Quang	7	90	2500	25000	9	1	2	9	120	10	100	3		76	2	9	320	10	100	3		20	2	9	720	10	100	3		4	22	1	6	10	0		1	22	1	6	9	0		1																						
921	4	33	1	1	Thanh Đồng Thúc Phát - Hoàng Quang	7	1	5	50	9	1	2	9	121	1	100	4		80	2	9	321	1	100	4		20									22	1	2	1	0		1																													
922	4	33	1	1	Tinh Thiết Thúc Phát - Hoàng Quang	7	10	15	150	9	1	2	9	122	2	100	4		80	2	9	322	2	100	4		20									22	1	2	2	0		1	22	1	2	1	0		1																						
923	4	33	1	1	Song Diện Khôi - Hoàng Quang	7	20	40	400	9	1	2	9	123	3	100	4		76	2	9	323	3	100	4		20	2	9	723	3	100	4		4	22	1	2	3	0		1	22	1	2	2	0		1																						
924	4	33	1	1	Minh Quang Khôi - Cửu Mệnh	7	30	140	1400	9	1	2	9	124	4	100	4		76	2	9	324	4	100	4		20	2	9	724	4	100	4		4	22	1	2	4	0		1	22	1	2	3	0		2																						
925	4	33	1	1	Tế Lân Quán - Hoàng Quang	7	40	300	3000	9	1	2	9	125	5	100	4		76	2	9	325	5	100	4		20	2	9	725	5	100	4		4	22	1	2	5	0		1	22	1	2	4	0		2																						
926	4	33	1	1	Lôi Trì Quán - Diên Dương	7	50	490	4900	9	1	2	9	126	6	100	4		76	2	9	326	6	100	4		20	2	9	726	6	100	4		4	22	1	2	6	0		1	22	1	2	5	0		2																						
927	4	33	1	1	Dị Thần Khôi - Cửu Mệnh	7	60	820	8200	9	1	2	9	127	7	100	4		76	2	9	327	7	100	4		20	2	9	727	7	100	4		4	22	1	2	7	0		1	22	1	2	6	0		2																						
928	4	33	1	1	Thôn Long Khôi - Diên Dương	7	70	1400	14000	9	1	2	9	128	8	100	4		76	2	9	328	8	100	4		20	2	9	728	8	100	4		4	22	1	2	8	0		1	22	1	2	7	0		2																						
929	4	33	1	1	Vũ Linh Khôi - Cửu Mệnh	7	80	1950	19500	9	1	2	9	129	9	100	4		76	2	9	329	9	100	4		20	2	9	729	9	100	4		4	22	1	2	9	0		1	22	1	2	8	0		2																						
930	4	33	1	1	Yểm Nhật Khôi - Hoàng Quang	7	90	3250	32500	9	1	2	9	130	10	100	4		76	2	9	330	10	100	4		20	2	9	730	10	100	4		4	22	1	2	10	0		1	22	1	2	9	0		2																						
931	4	36	1	1	Khinh Sa Ngọc Đái - Hoàng Quang	7	1	5	50	9	1	2	9	131	1	100	4		80	2	9	331	1	100	4		20									22	1	2	1	0		1																													
932	4	36	1	1	Lục Điệp Ngọc Đái - Hoàng Quang	7	10	15	150	9	1	2	9	132	2	100	4		80	2	9	332	2	100	4		20									22	1	2	2	0		1	22	1	2	1	0		1																						
933	4	36	1	1	Phỉ Thúy Trâm - Hoàng Quang	7	20	40	400	9	1	2	9	133	3	100	4		76	2	9	333	3	100	4		20	2	9	733	3	100	4		4	22	1	2	3	0		1	22	1	2	2	0		1																						
934	4	36	1	1	Thiên Phong Trâm - Cửu Mệnh	7	30	140	1400	9	1	2	9	134	4	100	4		76	2	9	334	4	100	4		20	2	9	734	4	100	4		4	22	1	2	4	0		1	22	1	2	3	0		2																						
935	4	36	1	1	Vân Mộng Trâm - Hoàng Quang	7	40	300	3000	9	1	2	9	135	5	100	4		76	2	9	335	5	100	4		20	2	9	735	5	100	4		4	22	1	2	5	0		1	22	1	2	4	0		2																						
936	4	36	1	1	Hý Thủy Trâm - Diên Dương	7	50	490	4900	9	1	2	9	136	6	100	4		76	2	9	336	6	100	4		20	2	9	736	6	100	4		4	22	1	2	6	0		1	22	1	2	5	0		2																						
937	4	36	1	1	Long Lân Khôi - Cửu Mệnh	7	60	820	8200	9	1	2	9	137	7	100	4		76	2	9	337	7	100	4		20	2	9	737	7	100	4		4	22	1	2	7	0		1	22	1	2	6	0		2																						
938	4	36	1	1	Phượng Miên Khôi - Diên Dương	7	70	1400	14000	9	1	2	9	138	8	100	4		76	2	9	338	8	100	4		20	2	9	738	8	100	4		4	22	1	2	8	0		1	22	1	2	7	0		2																						
939	4	36	1	1	Kim Phượng Triển Sí Khôi - Cửu Mệnh	7	80	1950	19500	9	1	2	9	139	9	100	4		76	2	9	339	9	100	4		20	2	9	739	9	100	4		4	22	1	2	9	0		1	22	1	2	8	0		2																						
940	4	36	1	1	Song Phượng Triều Thiên Quán - Hoàng Quang	7	90	3250	32500	9	1	2	9	140	10	100	4		76	2	9	340	10	100	4		20	2	9	740	10	100	4		4	22	1	2	10	0		1	22	1	2	9	0		2																						
941	4	34	1	1	Nhược Thủy Lạp - Hoàng Quang	7	1	5	50	9	1	2	9	141	1	100	4		80	2	9	341	1	100	4		20									22	1	20	1	0		1																													
942	4	34	1	1	Mãn Nguyệt Lạp - Hoàng Quang	7	10	15	150	9	1	2	9	142	2	100	4		80	2	9	342	2	100	4		20									22	1	20	2	0		1	22	1	20	1	0		1																						
943	4	34	1	1	Huyền Sa Cân - Hoàng Quang	7	20	40	400	9	1	2	9	143	3	100	4		76	2	9	343	3	100	4		20	2	9	743	3	100	4		4	22	1	20	3	0		1	22	1	20	2	0		1																						
944	4	34	1	1	Hoa Dương Cân - Cửu Mệnh	7	30	140	1400	9	1	2	9	144	4	100	4		76	2	9	344	4	100	4		20	2	9	744	4	100	4		4	22	1	20	4	0		1	22	1	20	3	0		2																						
945	4	34	1	1	Phi Vân Thúc Đái - Hoàng Quang	7	40	300	3000	9	1	2	9	145	5	100	4		76	2	9	345	5	100	4		20	2	9	745	5	100	4		4	22	1	20	5	0		1	22	1	20	4	0		2																						
946	4	34	1	1	Thần Mộc Thúc Đái - Diên Dương	7	50	490	4900	9	1	2	9	146	6	100	4		76	2	9	346	6	100	4		20	2	9	746	6	100	4		4	22	1	20	6	0		1	22	1	20	5	0		2																						
947	4	34	1	1	Thanh Sát Phát Quán - Cửu Mệnh	7	60	820	8200	9	1	2	9	147	7	100	4		76	2	9	347	7	100	4		20	2	9	747	7	100	4		4	22	1	20	7	0		1	22	1	20	6	0		2																						
948	4	34	1	1	Sơn Quỷ Phát Quán - Diên Dương	7	70	1400	14000	9	1	2	9	148	8	100	4		76	2	9	348	8	100	4		20	2	9	748	8	100	4		4	22	1	20	8	0		1	22	1	20	7	0		2																						
949	4	34	1	1	Bách Độc Phát Kết - Cửu Mệnh	7	80	1950	19500	9	1	2	9	149	9	100	4		76	2	9	349	9	100	4		20	2	9	749	9	100	4		4	22	1	20	9	0		1	22	1	20	8	0		2																						
950	4	34	1	1	Tu La Phát Kết - Hoàng Quang	7	90	3250	32500	9	1	2	9	150	10	100	4		76	2	9	350	10	100	4		20	2	9	750	10	100	4		4	22	1	20	10	0		1	22	1	20	9	0		2																						
951	4	37	1	1	Hoàng Bố Phát Đái - Hoàng Quang	7	1	5	50	9	1	2	9	151	1	100	4		80	2	9	351	1	100	4		20									22	1	20	1	0		1																													
952	4	37	1	1	Lục Ngọc Phát Đái - Hoàng Quang	7	10	15	150	9	1	2	9	152	2	100	4		80	2	9	352	2	100	4		20									22	1	20	2	0		1	22	1	20	1	0		1																						
953	4	37	1	1	Bích Thủy Phát Đái - Hoàng Quang	7	20	40	400	9	1	2	9	153	3	100	4		76	2	9	353	3	100	4		20	2	9	753	3	100	4		4	22	1	20	3	0		1	22	1	20	2	0		1																						
