Name	Kind	kind3	kind2	kind7	kind4	kind5	kind6	SuiteID	bVN	b2	Category	Genre	DetailType	ParticularType	Level
Long Hình Bá Kiếm	Bạch ngân PVE_Hệ nội công_Thổ_Kiếm	Hệ nội công		Hệ Thổ		6	pve				12	2	1	1263	10
Phọc Hồn Triền Thủ	Bạch ngân PVE_Hệ nội công_Thổ_Thủ	Hệ nội công		Hệ Thổ		6	pve				11	2	1	1264	10
Cửu Luyện Thần Đao	Bạch ngân PVP_Đao Thiếu	Hệ ngoại công		Hệ Kim		6	pvp				13	2	1	1265	10
Phong Lôi Long Bàn Côn	Bạch ngân PVP_Côn Thiếu	Hệ ngoại công		Hệ Kim		6	pvp				14	2	1	1266	10
Long Vương Thương	Bạch ngân PVP_Thương Thiên	Hệ cách đấu		Hệ Kim		6	pvp				15	2	1	1267	10
Cổ Chùy Trấn Ma	Bạch ngân PVP_Chùy Thiên	Hệ cách đấu		Hệ Kim		6	pvp				16	2	1	1268	10
Cửu Luyện Thần Đao	Bạch ngân PVP_Đao Độc	Hệ ngoại công		Hệ Mộc		6	pvp				13	2	1	1269	10
Phọc Hồn Triền Thủ	Bạch ngân PVP_Chưởng Độc	Hệ nội công		Hệ Mộc		6	pvp				11	2	1	1270	10
Cửu Luyện Thần Đao	Bạch ngân PVP_Đao Thúy	Hệ ngoại công		Hệ Thủy		6	pvp				13	2	1	1271	10
Phọc Hồn Triền Thủ	Bạch ngân PVP_Chỉ Đoàn	Hệ cách đấu		Hệ Thủy		6	pvp				11	2	1	1272	10
Phọc Hồn Triền Thủ	Bạch ngân PVP_Chưởng Nga	Hệ nội công		Hệ Thủy		6	pvp				11	2	1	1273	10
Long Hình Bá Kiếm	Bạch ngân PVP_Kiếm Thúy, Khí Đoạn, Phổ Nga	Hệ nội công		Hệ Thủy		6	pvp				12	2	1	1274	10
Phong Lôi Long Bàn Côn	Bạch ngân PVP_Côn Cái	Hệ ngoại công		Hệ Hỏa		6	pvp				14	2	1	1275	10
Long Vương Thương	Bạch ngân PVP_Chiến Nhẫn	Hệ ngoại công		Hệ Hỏa		6	pvp				15	2	1	1276	10
Phọc Hồn Triền Thủ	Bạch ngân PVP_Chưởng Cái	Hệ nội công		Hệ Hỏa		6	pvp				11	2	1	1277	10
Cửu Luyện Thần Đao	Bạch ngân PVP_Ma Nhẫn	Hệ nội công		Hệ Hỏa		6	pvp				13	2	1	1278	10
Cửu Luyện Thần Đao	Bạch ngân PVP_Đao Côn	Hệ ngoại công		Hệ Thổ		6	pvp				13	2	1	1279	10
Long Hình Bá Kiếm	Bạch ngân PVP_Kiếm Võ	Hệ ngoại công		Hệ Thổ		6	pvp				12	2	1	1280	10
Long Hình Bá Kiếm	Bạch ngân PVP_Khí Võ	Hệ nội công		Hệ Thổ		6	pvp				12	2	1	1281	10
Long Hình Bá Kiếm	Bạch ngân PVP_Kiếm Côn	Hệ nội công		Hệ Thổ		6	pvp				12	2	1	1282	10
Cổ Chùy Trấn Ma	Bạch ngân PVP_Chùy Minh	Hệ ngoại công		Hệ Mộc		6	pvp				16	2	1	1283	10
Long Hình Bá Kiếm	Bạch ngân PVP_Kiếm Minh	Hệ nội công		Hệ Mộc		6	pvp				12	2	1	1284	10
Liệt Hồn Kích	Hoàng kim PVE_Hệ cách đấu_Kim_Thương	Hệ cách đấu		Hệ Kim		7	pve				15	2	1	1285	10
Thần Chùy Kinh Lôi	Hoàng kim PVE_Hệ cách đấu_Kim_Chùy	Hệ cách đấu		Hệ Kim		7	pve				16	2	1	1286	10
Viêm Phượng Triền Thủ	Hoàng kim PVE_Hệ cách đấu_Kim_Thủ	Hệ cách đấu		Hệ Kim		7	pve				11	2	1	1287	10
Dao Quang Quân Thiên Côn	Hoàng kim PVE_Hệ ngoại công_Kim_Côn	Hệ ngoại công		Hệ Kim		7	pve				14	2	1	1288	10
Đoạn Quang Tà Nhẫn	Hoàng kim PVE_Hệ ngoại công_Kim_Đao	Hệ ngoại công		Hệ Kim		7	pve				13	2	1	1289	10
Kiếp Diệm Hoan Kiếm	Hoàng kim PVE_Hệ ngoại công_Kim_Kiếm	Hệ ngoại công		Hệ Kim		7	pve				12	2	1	1290	10
Liệt Hồn Kích	Hoàng kim PVE_Hệ ngoại công_Kim_Thương	Hệ ngoại công		Hệ Kim		7	pve				15	2	1	1291	10
Đoạn Quang Tà Nhẫn	Hoàng kim PVE_Hệ nội công_Kim_Đao	Hệ nội công		Hệ Kim		7	pve				13	2	1	1292	10
Kiếp Diệm Hoan Kiếm	Hoàng kim PVE_Hệ nội công_Kim_Kiếm	Hệ nội công		Hệ Kim		7	pve				12	2	1	1293	10
Viêm Phượng Triền Thủ	Hoàng kim PVE_Hệ nội công_Kim_Thủ	Hệ nội công		Hệ Kim		7	pve				11	2	1	1294	10
Liệt Hồn Kích	Hoàng kim PVE_Hệ cách đấu_Mộc_Thương	Hệ cách đấu		Hệ Mộc		7	pve				15	2	1	1295	10
Thần Chùy Kinh Lôi	Hoàng kim PVE_Hệ cách đấu_Mộc_Chùy	Hệ cách đấu		Hệ Mộc		7	pve				16	2	1	1296	10
Viêm Phượng Triền Thủ	Hoàng kim PVE_Hệ cách đấu_Mộc_Thủ	Hệ cách đấu		Hệ Mộc		7	pve				11	2	1	1297	10
Dao Quang Quân Thiên Côn	Hoàng kim PVE_Hệ ngoại công_Mộc_Côn	Hệ ngoại công		Hệ Mộc		7	pve				14	2	1	1298	10
Đoạn Quang Tà Nhẫn	Hoàng kim PVE_Hệ ngoại công_Mộc_Đao	Hệ ngoại công		Hệ Mộc		7	pve				13	2	1	1299	10
Kiếp Diệm Hoan Kiếm	Hoàng kim PVE_Hệ ngoại công_Mộc_Kiếm	Hệ ngoại công		Hệ Mộc		7	pve				12	2	1	1300	10
Liệt Hồn Kích	Hoàng kim PVE_Hệ ngoại công_Mộc_Thương	Hệ ngoại công		Hệ Mộc		7	pve				15	2	1	1301	10
Đoạn Quang Tà Nhẫn	Hoàng kim PVE_Hệ nội công_Mộc_Đao	Hệ nội công		Hệ Mộc		7	pve				13	2	1	1302	10
Kiếp Diệm Hoan Kiếm	Hoàng kim PVE_Hệ nội công_Mộc_Kiếm	Hệ nội công		Hệ Mộc		7	pve				12	2	1	1303	10
Viêm Phượng Triền Thủ	Hoàng kim PVE_Hệ nội công_Mộc_Thủ	Hệ nội công		Hệ Mộc		7	pve				11	2	1	1304	10
Liệt Hồn Kích	Hoàng kim PVE_Hệ cách đấu_Thủy_Thương	Hệ cách đấu		Hệ Thủy		7	pve				15	2	1	1305	10
Thần Chùy Kinh Lôi	Hoàng kim PVE_Hệ cách đấu_Thủy_Chùy	Hệ cách đấu		Hệ Thủy		7	pve				16	2	1	1306	10
Viêm Phượng Triền Thủ	Hoàng kim PVE_Hệ cách đấu_Thủy_Thủ	Hệ cách đấu		Hệ Thủy		7	pve				11	2	1	1307	10
Dao Quang Quân Thiên Côn	Hoàng kim PVE_Hệ ngoại công_Thủy_Côn	Hệ ngoại công		Hệ Thủy		7	pve				14	2	1	1308	10
Đoạn Quang Tà Nhẫn	Hoàng kim PVE_Hệ ngoại công_Thủy_Đao	Hệ ngoại công		Hệ Thủy		7	pve				13	2	1	1309	10
Kiếp Diệm Hoan Kiếm	Hoàng kim PVE_Hệ ngoại công_Thủy_Kiếm	Hệ ngoại công		Hệ Thủy		7	pve				12	2	1	1310	10
Liệt Hồn Kích	Hoàng kim PVE_Hệ ngoại công_Thủy_Thương	Hệ ngoại công		Hệ Thủy		7	pve				15	2	1	1311	10
Đoạn Quang Tà Nhẫn	Hoàng kim PVE_Hệ nội công_Thủy_Đao	Hệ nội công		Hệ Thủy		7	pve				13	2	1	1312	10
Kiếp Diệm Hoan Kiếm	Hoàng kim PVE_Hệ nội công_Thủy_Kiếm	Hệ nội công		Hệ Thủy		7	pve				12	2	1	1313	10
Viêm Phượng Triền Thủ	Hoàng kim PVE_Hệ nội công_Thủy_Thủ	Hệ nội công		Hệ Thủy		7	pve				11	2	1	1314	10
Liệt Hồn Kích	Hoàng kim PVE_Hệ cách đấu_Hỏa_Thương	Hệ cách đấu		Hệ Hỏa		7	pve				15	2	1	1315	10
Thần Chùy Kinh Lôi	Hoàng kim PVE_Hệ cách đấu_Hỏa_Chùy	Hệ cách đấu		Hệ Hỏa		7	pve				16	2	1	1316	10
Viêm Phượng Triền Thủ	Hoàng kim PVE_Hệ cách đấu_Hỏa_Thủ	Hệ cách đấu		Hệ Hỏa		7	pve				11	2	1	1317	10
Dao Quang Quân Thiên Côn	Hoàng kim PVE_Hệ ngoại công_Hỏa_Côn	Hệ ngoại công		Hệ Hỏa		7	pve				14	2	1	1318	10
Đoạn Quang Tà Nhẫn	Hoàng kim PVE_Hệ ngoại công_Hỏa_Đao	Hệ ngoại công		Hệ Hỏa		7	pve				13	2	1	1319	10
Kiếp Diệm Hoan Kiếm	Hoàng kim PVE_Hệ ngoại công_Hỏa_Kiếm	Hệ ngoại công		Hệ Hỏa		7	pve				12	2	1	1320	10
Liệt Hồn Kích	Hoàng kim PVE_Hệ ngoại công_Hỏa_Thương	Hệ ngoại công		Hệ Hỏa		7	pve				15	2	1	1321	10
Đoạn Quang Tà Nhẫn	Hoàng kim PVE_Hệ nội công_Hỏa_Đao	Hệ nội công		Hệ Hỏa		7	pve				13	2	1	1322	10
Kiếp Diệm Hoan Kiếm	Hoàng kim PVE_Hệ nội công_Hỏa_Kiếm	Hệ nội công		Hệ Hỏa		7	pve				12	2	1	1323	10
Viêm Phượng Triền Thủ	Hoàng kim PVE_Hệ nội công_Hỏa_Thủ	Hệ nội công		Hệ Hỏa		7	pve				11	2	1	1324	10
Liệt Hồn Kích	Hoàng kim PVE_Hệ cách đấu_Thổ_Thương	Hệ cách đấu		Hệ Thổ		7	pve				15	2	1	1325	10
Thần Chùy Kinh Lôi	Hoàng kim PVE_Hệ cách đấu_Thổ_Chùy	Hệ cách đấu		Hệ Thổ		7	pve				16	2	1	1326	10
Viêm Phượng Triền Thủ	Hoàng kim PVE_Hệ cách đấu_Thổ_Thủ	Hệ cách đấu		Hệ Thổ		7	pve				11	2	1	1327	10
Dao Quang Quân Thiên Côn	Hoàng kim PVE_Hệ ngoại công_Thổ_Côn	Hệ ngoại công		Hệ Thổ		7	pve				14	2	1	1328	10
Đoạn Quang Tà Nhẫn	Hoàng kim PVE_Hệ ngoại công_Thổ_Đao	Hệ ngoại công		Hệ Thổ		7	pve				13	2	1	1329	10
Kiếp Diệm Hoan Kiếm	Hoàng kim PVE_Hệ ngoại công_Thổ_Kiếm	Hệ ngoại công		Hệ Thổ		7	pve				12	2	1	1330	10
Liệt Hồn Kích	Hoàng kim PVE_Hệ ngoại công_Thổ_Thương	Hệ ngoại công		Hệ Thổ		7	pve				15	2	1	1331	10
Đoạn Quang Tà Nhẫn	Hoàng kim PVE_Hệ nội công_Thổ_Đao	Hệ nội công		Hệ Thổ		7	pve				13	2	1	1332	10
Kiếp Diệm Hoan Kiếm	Hoàng kim PVE_Hệ nội công_Thổ_Kiếm	Hệ nội công		Hệ Thổ		7	pve				12	2	1	1333	10
Viêm Phượng Triền Thủ	Hoàng kim PVE_Hệ nội công_Thổ_Thủ	Hệ nội công		Hệ Thổ		7	pve				11	2	1	1334	10
Đoạn Quang Tà Nhẫn	Hoàng kim PVP_Đao Thiếu	Hệ ngoại công		Hệ Kim		7	pvp				13	2	1	1335	10
Dao Quang Quân Thiên Côn	Hoàng kim PVP_Côn Thiếu	Hệ ngoại công		Hệ Kim		7	pvp				14	2	1	1336	10
Liệt Hồn Kích	Hoàng kim PVP_Thương Thiên	Hệ cách đấu		Hệ Kim		7	pvp				15	2	1	1337	10
Thần Chùy Kinh Lôi	Hoàng kim PVP_Chùy Thiên	Hệ cách đấu		Hệ Kim		7	pvp				16	2	1	1338	10
Đoạn Quang Tà Nhẫn	Hoàng kim PVP_Đao Độc	Hệ ngoại công		Hệ Mộc		7	pvp				13	2	1	1339	10
Viêm Phượng Triền Thủ	Hoàng kim PVP_Chưởng Độc	Hệ nội công		Hệ Mộc		7	pvp				11	2	1	1340	10
Đoạn Quang Tà Nhẫn	Hoàng kim PVP_Đao Thúy	Hệ ngoại công		Hệ Thủy		7	pvp				13	2	1	1341	10
Viêm Phượng Triền Thủ	Hoàng kim PVP_Chỉ Đoàn	Hệ cách đấu		Hệ Thủy		7	pvp				11	2	1	1342	10
Viêm Phượng Triền Thủ	Hoàng kim PVP_Chưởng Nga	Hệ nội công		Hệ Thủy		7	pvp				11	2	1	1343	10
Kiếp Diệm Hoan Kiếm	Hoàng kim PVP_Kiếm Thúy, Khí Đoạn, Phổ Nga	Hệ nội công		Hệ Thủy		7	pvp				12	2	1	1344	10
Dao Quang Quân Thiên Côn	Hoàng kim PVP_Côn Cái	Hệ ngoại công		Hệ Hỏa		7	pvp				14	2	1	1345	10
Liệt Hồn Kích	Hoàng kim PVP_Chiến Nhẫn	Hệ ngoại công		Hệ Hỏa		7	pvp				15	2	1	1346	10
Viêm Phượng Triền Thủ	Hoàng kim PVP_Chưởng Cái	Hệ nội công		Hệ Hỏa		7	pvp				11	2	1	1347	10
Đoạn Quang Tà Nhẫn	Hoàng kim PVP_Ma Nhẫn	Hệ nội công		Hệ Hỏa		7	pvp				13	2	1	1348	10
Đoạn Quang Tà Nhẫn	Hoàng kim PVP_Đao Côn	Hệ ngoại công		Hệ Thổ		7	pvp				13	2	1	1349	10
Kiếp Diệm Hoan Kiếm	Hoàng kim PVP_Kiếm Võ	Hệ ngoại công		Hệ Thổ		7	pvp				12	2	1	1350	10
Kiếp Diệm Hoan Kiếm	Hoàng kim PVP_Khí Võ	Hệ nội công		Hệ Thổ		7	pvp				12	2	1	1351	10
Kiếp Diệm Hoan Kiếm	Hoàng kim PVP_Kiếm Côn	Hệ nội công		Hệ Thổ		7	pvp				12	2	1	1352	10
Thần Chùy Kinh Lôi	Hoàng kim PVP_Chùy Minh	Hệ ngoại công		Hệ Mộc		7	pvp				16	2	1	1353	10
Kiếp Diệm Hoan Kiếm	Hoàng kim PVP_Kiếm Minh	Hệ nội công		Hệ Mộc		7	pvp				12	2	1	1354	10
Quỷ Liệt Thương	Thanh đồng PVE_Hệ cách đấu_Kim_Thương	Hệ cách đấu		Hệ Kim		10	pve				15	2	1	1355	10
Chiến Chùy Bát Hoang	Thanh đồng PVE_Hệ cách đấu_Kim_Chùy	Hệ cách đấu		Hệ Kim		10	pve				16	2	1	1356	10
Ngưng Ngọc Triền Thủ	Thanh đồng PVE_Hệ cách đấu_Kim_Thủ	Hệ cách đấu		Hệ Kim		10	pve				11	2	1	1357	10
U Nhật Li Hỏa Côn	Thanh đồng PVE_Hệ ngoại công_Kim_Côn	Hệ ngoại công		Hệ Kim		10	pve				14	2	1	1358	10
Càn Khôn Hoài Đao	Thanh đồng PVE_Hệ ngoại công_Kim_Đao	Hệ ngoại công		Hệ Kim		10	pve				13	2	1	1359	10
Băng Phách Hóa Kiếm	Thanh đồng PVE_Hệ ngoại công_Kim_Kiếm	Hệ ngoại công		Hệ Kim		10	pve				12	2	1	1360	10
Quỷ Liệt Thương	Thanh đồng PVE_Hệ ngoại công_Kim_Thương	Hệ ngoại công		Hệ Kim		10	pve				15	2	1	1361	10
Càn Khôn Hoài Đao	Thanh đồng PVE_Hệ nội công_Kim_Đao	Hệ nội công		Hệ Kim		10	pve				13	2	1	1362	10
Băng Phách Hóa Kiếm	Thanh đồng PVE_Hệ nội công_Kim_Kiếm	Hệ nội công		Hệ Kim		10	pve				12	2	1	1363	10
Ngưng Ngọc Triền Thủ	Thanh đồng PVE_Hệ nội công_Kim_Thủ	Hệ nội công		Hệ Kim		10	pve				11	2	1	1364	10
Quỷ Liệt Thương	Thanh đồng PVE_Hệ cách đấu_Mộc_Thương	Hệ cách đấu		Hệ Mộc		10	pve				15	2	1	1365	10
Chiến Chùy Bát Hoang	Thanh đồng PVE_Hệ cách đấu_Mộc_Chùy	Hệ cách đấu		Hệ Mộc		10	pve				16	2	1	1366	10
Ngưng Ngọc Triền Thủ	Thanh đồng PVE_Hệ cách đấu_Mộc_Thủ	Hệ cách đấu		Hệ Mộc		10	pve				11	2	1	1367	10
U Nhật Li Hỏa Côn	Thanh đồng PVE_Hệ ngoại công_Mộc_Côn	Hệ ngoại công		Hệ Mộc		10	pve				14	2	1	1368	10
Càn Khôn Hoài Đao	Thanh đồng PVE_Hệ ngoại công_Mộc_Đao	Hệ ngoại công		Hệ Mộc		10	pve				13	2	1	1369	10
Băng Phách Hóa Kiếm	Thanh đồng PVE_Hệ ngoại công_Mộc_Kiếm	Hệ ngoại công		Hệ Mộc		10	pve				12	2	1	1370	10
Quỷ Liệt Thương	Thanh đồng PVE_Hệ ngoại công_Mộc_Thương	Hệ ngoại công		Hệ Mộc		10	pve				15	2	1	1371	10
Càn Khôn Hoài Đao	Thanh đồng PVE_Hệ nội công_Mộc_Đao	Hệ nội công		Hệ Mộc		10	pve				13	2	1	1372	10
Băng Phách Hóa Kiếm	Thanh đồng PVE_Hệ nội công_Mộc_Kiếm	Hệ nội công		Hệ Mộc		10	pve				12	2	1	1373	10
Ngưng Ngọc Triền Thủ	Thanh đồng PVE_Hệ nội công_Mộc_Thủ	Hệ nội công		Hệ Mộc		10	pve				11	2	1	1374	10
Quỷ Liệt Thương	Thanh đồng PVE_Hệ cách đấu_Thủy_Thương	Hệ cách đấu		Hệ Thủy		10	pve				15	2	1	1375	10
Chiến Chùy Bát Hoang	Thanh đồng PVE_Hệ cách đấu_Thủy_Chùy	Hệ cách đấu		Hệ Thủy		10	pve				16	2	1	1376	10
Ngưng Ngọc Triền Thủ	Thanh đồng PVE_Hệ cách đấu_Thủy_Thủ	Hệ cách đấu		Hệ Thủy		10	pve				11	2	1	1377	10
U Nhật Li Hỏa Côn	Thanh đồng PVE_Hệ ngoại công_Thủy_Côn	Hệ ngoại công		Hệ Thủy		10	pve				14	2	1	1378	10
Càn Khôn Hoài Đao	Thanh đồng PVE_Hệ ngoại công_Thủy_Đao	Hệ ngoại công		Hệ Thủy		10	pve				13	2	1	1379	10
Băng Phách Hóa Kiếm	Thanh đồng PVE_Hệ ngoại công_Thủy_Kiếm	Hệ ngoại công		Hệ Thủy		10	pve				12	2	1	1380	10
Quỷ Liệt Thương	Thanh đồng PVE_Hệ ngoại công_Thủy_Thương	Hệ ngoại công		Hệ Thủy		10	pve				15	2	1	1381	10
Càn Khôn Hoài Đao	Thanh đồng PVE_Hệ nội công_Thủy_Đao	Hệ nội công		Hệ Thủy		10	pve				13	2	1	1382	10
Băng Phách Hóa Kiếm	Thanh đồng PVE_Hệ nội công_Thủy_Kiếm	Hệ nội công		Hệ Thủy		10	pve				12	2	1	1383	10
Ngưng Ngọc Triền Thủ	Thanh đồng PVE_Hệ nội công_Thủy_Thủ	Hệ nội công		Hệ Thủy		10	pve				11	2	1	1384	10
Quỷ Liệt Thương	Thanh đồng PVE_Hệ cách đấu_Hỏa_Thương	Hệ cách đấu		Hệ Hỏa		10	pve				15	2	1	1385	10
Chiến Chùy Bát Hoang	Thanh đồng PVE_Hệ cách đấu_Hỏa_Chùy	Hệ cách đấu		Hệ Hỏa		10	pve				16	2	1	1386	10
Ngưng Ngọc Triền Thủ	Thanh đồng PVE_Hệ cách đấu_Hỏa_Thủ	Hệ cách đấu		Hệ Hỏa		10	pve				11	2	1	1387	10
U Nhật Li Hỏa Côn	Thanh đồng PVE_Hệ ngoại công_Hỏa_Côn	Hệ ngoại công		Hệ Hỏa		10	pve				14	2	1	1388	10
Càn Khôn Hoài Đao	Thanh đồng PVE_Hệ ngoại công_Hỏa_Đao	Hệ ngoại công		Hệ Hỏa		10	pve				13	2	1	1389	10
Băng Phách Hóa Kiếm	Thanh đồng PVE_Hệ ngoại công_Hỏa_Kiếm	Hệ ngoại công		Hệ Hỏa		10	pve				12	2	1	1390	10
Quỷ Liệt Thương	Thanh đồng PVE_Hệ ngoại công_Hỏa_Thương	Hệ ngoại công		Hệ Hỏa		10	pve				15	2	1	1391	10
Càn Khôn Hoài Đao	Thanh đồng PVE_Hệ nội công_Hỏa_Đao	Hệ nội công		Hệ Hỏa		10	pve				13	2	1	1392	10
Băng Phách Hóa Kiếm	Thanh đồng PVE_Hệ nội công_Hỏa_Kiếm	Hệ nội công		Hệ Hỏa		10	pve				12	2	1	1393	10
Ngưng Ngọc Triền Thủ	Thanh đồng PVE_Hệ nội công_Hỏa_Thủ	Hệ nội công		Hệ Hỏa		10	pve				11	2	1	1394	10
Quỷ Liệt Thương	Thanh đồng PVE_Hệ cách đấu_Thổ_Thương	Hệ cách đấu		Hệ Thổ		10	pve				15	2	1	1395	10
Chiến Chùy Bát Hoang	Thanh đồng PVE_Hệ cách đấu_Thổ_Chùy	Hệ cách đấu		Hệ Thổ		10	pve				16	2	1	1396	10
Ngưng Ngọc Triền Thủ	Thanh đồng PVE_Hệ cách đấu_Thổ_Thủ	Hệ cách đấu		Hệ Thổ		10	pve				11	2	1	1397	10
U Nhật Li Hỏa Côn	Thanh đồng PVE_Hệ ngoại công_Thổ_Côn	Hệ ngoại công		Hệ Thổ		10	pve				14	2	1	1398	10
Càn Khôn Hoài Đao	Thanh đồng PVE_Hệ ngoại công_Thổ_Đao	Hệ ngoại công		Hệ Thổ		10	pve				13	2	1	1399	10
Băng Phách Hóa Kiếm	Thanh đồng PVE_Hệ ngoại công_Thổ_Kiếm	Hệ ngoại công		Hệ Thổ		10	pve				12	2	1	1400	10
Quỷ Liệt Thương	Thanh đồng PVE_Hệ ngoại công_Thổ_Thương	Hệ ngoại công		Hệ Thổ		10	pve				15	2	1	1401	10
Càn Khôn Hoài Đao	Thanh đồng PVE_Hệ nội công_Thổ_Đao	Hệ nội công		Hệ Thổ		10	pve				13	2	1	1402	10
Băng Phách Hóa Kiếm	Thanh đồng PVE_Hệ nội công_Thổ_Kiếm	Hệ nội công		Hệ Thổ		10	pve				12	2	1	1403	10
Ngưng Ngọc Triền Thủ	Thanh đồng PVE_Hệ nội công_Thổ_Thủ	Hệ nội công		Hệ Thổ		10	pve				11	2	1	1404	10
Càn Khôn Hoài Đao	Thanh đồng PVP_Đao Thiếu	Hệ ngoại công		Hệ Kim		10	pvp				13	2	1	1405	10
U Nhật Li Hỏa Côn	Thanh đồng PVP_Côn Thiếu	Hệ ngoại công		Hệ Kim		10	pvp				14	2	1	1406	10
Quỷ Liệt Thương	Thanh đồng PVP_Thương Thiên	Hệ cách đấu		Hệ Kim		10	pvp				15	2	1	1407	10
Chiến Chùy Bát Hoang	Thanh đồng PVP_Chùy Thiên	Hệ cách đấu		Hệ Kim		10	pvp				16	2	1	1408	10
Càn Khôn Hoài Đao	Thanh đồng PVP_Đao Độc	Hệ ngoại công		Hệ Mộc		10	pvp				13	2	1	1409	10
Ngưng Ngọc Triền Thủ	Thanh đồng PVP_Chưởng Độc	Hệ nội công		Hệ Mộc		10	pvp				11	2	1	1410	10
Càn Khôn Hoài Đao	Thanh đồng PVP_Đao Thúy	Hệ ngoại công		Hệ Thủy		10	pvp				13	2	1	1411	10
Ngưng Ngọc Triền Thủ	Thanh đồng PVP_Chỉ Đoàn	Hệ cách đấu		Hệ Thủy		10	pvp				11	2	1	1412	10
Ngưng Ngọc Triền Thủ	Thanh đồng PVP_Chưởng Nga	Hệ nội công		Hệ Thủy		10	pvp				11	2	1	1413	10
Băng Phách Hóa Kiếm	Thanh đồng PVP_Kiếm Thúy, Khí Đoạn, Phổ Nga	Hệ nội công		Hệ Thủy		10	pvp				12	2	1	1414	10
U Nhật Li Hỏa Côn	Thanh đồng PVP_Côn Cái	Hệ ngoại công		Hệ Hỏa		10	pvp				14	2	1	1415	10
Quỷ Liệt Thương	Thanh đồng PVP_Chiến Nhẫn	Hệ ngoại công		Hệ Hỏa		10	pvp				15	2	1	1416	10
Ngưng Ngọc Triền Thủ	Thanh đồng PVP_Chưởng Cái	Hệ nội công		Hệ Hỏa		10	pvp				11	2	1	1417	10
Càn Khôn Hoài Đao	Thanh đồng PVP_Ma Nhẫn	Hệ nội công		Hệ Hỏa		10	pvp				13	2	1	1418	10
Càn Khôn Hoài Đao	Thanh đồng PVP_Đao Côn	Hệ ngoại công		Hệ Thổ		10	pvp				13	2	1	1419	10
Băng Phách Hóa Kiếm	Thanh đồng PVP_Kiếm Võ	Hệ ngoại công		Hệ Thổ		10	pvp				12	2	1	1420	10
Băng Phách Hóa Kiếm	Thanh đồng PVP_Khí Võ	Hệ nội công		Hệ Thổ		10	pvp				12	2	1	1421	10
Băng Phách Hóa Kiếm	Thanh đồng PVP_Kiếm Côn	Hệ nội công		Hệ Thổ		10	pvp				12	2	1	1422	10
Chiến Chùy Bát Hoang	Thanh đồng PVP_Chùy Minh	Hệ ngoại công		Hệ Mộc		10	pvp				16	2	1	1423	10
Băng Phách Hóa Kiếm	Thanh đồng PVP_Kiếm Minh	Hệ nội công		Hệ Mộc		10	pvp				12	2	1	1424	10
Long Hành Đao	Trang bị xanh_Long Hành Đao (Đao Đường)	Hệ ngoại công		Hệ Mộc		3	pve				22	2	2	10	10
Thiên Ngoại Phi Tiên	Trang bị xanh_Thiên Ngoại Phi Tiên (Nỏ Đường)	Hệ ngoại công		Hệ Mộc		3	pve				23	2	2	20	10
Long Hành Đao	Trang bị tím PVE_Long Hành Đao (Đao Đường)	Hệ ngoại công		Hệ Mộc		4	pve				22	2	2	30	10
Thiên Ngoại Phi Tiên	Trang bị tím PVE_Thiên Ngoại Phi Tiên (Nỏ Đường)	Hệ ngoại công		Hệ Mộc		4	pve				23	2	2	40	10
Long Hành Đao	Trang bị tím PVP_Long Hành Đao (Đao Đường)	Hệ ngoại công		Hệ Mộc		4	pvp				22	2	2	50	10
Thiên Ngoại Phi Tiên	Trang bị tím PVP_Thiên Ngoại Phi Tiên (Nỏ Đường)	Hệ ngoại công		Hệ Mộc		4	pvp				23	2	2	60	10
Long Hành Đao	Trang bị cam PVE_Long Hành Đao (Đao Đường)	Hệ ngoại công		Hệ Mộc		5	pve				22	2	2	70	10
Thiên Ngoại Phi Tiên	Trang bị cam PVE_Thiên Ngoại Phi Tiên (Nỏ Đường)	Hệ ngoại công		Hệ Mộc		5	pve				23	2	2	80	10
Long Hành Đao	Trang bị cam PVP_Long Hành Đao (Đao Đường)	Hệ ngoại công		Hệ Mộc		5	pvp				22	2	2	90	10
Thiên Ngoại Phi Tiên	Trang bị cam PVP_Thiên Ngoại Phi Tiên (Nỏ Đường)	Hệ ngoại công		Hệ Mộc		5	pvp				23	2	2	100	10
Long Hành Đao	Trang bị xanh_Kim_Long Hành Đao (Đao Đường)	Hệ ngoại công		Hệ Kim		3	pve				22	2	2	101	10
Thiên Ngoại Phi Tiên	Trang bị xanh_Kim_Thiên Ngoại Phi Tiên (Nỏ Đường)	Hệ ngoại công		Hệ Kim		3	pve				23	2	2	102	10
Long Hành Đao	Trang bị tím PVE_Kim_Long Hành Đao (Đao Đường)	Hệ ngoại công		Hệ Kim		4	pve				22	2	2	103	10
Thiên Ngoại Phi Tiên	Trang bị tím PVE_Kim_Thiên Ngoại Phi Tiên (Nỏ Đường)	Hệ ngoại công		Hệ Kim		4	pve				23	2	2	104	10
Long Hành Đao	Trang bị cam PVE_Kim_Long Hành Đao (Đao Đường)	Hệ ngoại công		Hệ Kim		5	pve				22	2	2	105	10
Thiên Ngoại Phi Tiên	Trang bị cam PVE_Kim_Thiên Ngoại Phi Tiên (Nỏ Đường)	Hệ ngoại công		Hệ Kim		5	pve				23	2	2	106	10
Long Hành Đao	Trang bị xanh_Thủy_Long Hành Đao (Đao Đường)	Hệ ngoại công		Hệ Thủy		3	pve				22	2	2	107	10
