Name	Kind	kind3	kind2	kind7	kind4	kind5	kind6	SuiteID	bVN	b2	Category	Genre	DetailType	ParticularType	Level
Vũ Uy Trục Nhật Y	Bộ Liên Đấu Xanh_Thiết giáp nam hệ Hỏa		Sắt	Hệ Hỏa	Nam	3	pvp	3			1	4	3	79	10
Vũ Uy Trục Nhật Y	Bộ Liên Đấu Xanh_Thiết giáp nữ hệ Hỏa			Hệ Hỏa	Nữ	3	pvp	3			1	4	3	80	10
Vũ Uy Trục Nhật Y	Bộ Liên Đấu Tím_Thiết giáp nam hệ Hỏa		Sắt	Hệ Hỏa	Nam	4	pvp	3			1	4	3	81	10
Vũ Uy Trục Nhật Y	Bộ Liên Đấu Tím_Thiết giáp nữ hệ Hỏa			Hệ Hỏa	Nữ	4	pvp	3			1	4	3	82	10
Vũ Uy Trục Nhật Y	Bộ Liên Đấu Cam_Thiết giáp nam hệ Hỏa		Sắt	Hệ Hỏa	Nam	5	pvp	3			1	4	3	83	10
Vũ Uy Trục Nhật Y	Bộ Liên Đấu Cam_Thiết giáp nữ hệ Hỏa			Hệ Hỏa	Nữ	5	pvp	3			1	4	3	84	10
Vũ Uy Trục Nhật Y	Bộ Liên Đấu Xanh_Thiết giáp nam hệ Thổ		Sắt	Hệ Thổ	Nam	3	pvp	3			1	4	3	85	10
Vũ Uy Trục Nhật Y	Bộ Liên Đấu Xanh_Thiết giáp nữ hệ Thổ			Hệ Thổ	Nữ	3	pvp	3			1	4	3	86	10
Vũ Uy Trục Nhật Y	Bộ Liên Đấu Tím_Thiết giáp nam hệ Thổ		Sắt	Hệ Thổ	Nam	4	pvp	3			1	4	3	87	10
Vũ Uy Trục Nhật Y	Bộ Liên Đấu Tím_Thiết giáp nữ hệ Thổ			Hệ Thổ	Nữ	4	pvp	3			1	4	3	88	10
Vũ Uy Trục Nhật Y	Bộ Liên Đấu Cam_Thiết giáp nam hệ Thổ		Sắt	Hệ Thổ	Nam	5	pvp	3			1	4	3	89	10
Vũ Uy Trục Nhật Y	Bộ Liên Đấu Cam_Thiết giáp nữ hệ Thổ			Hệ Thổ	Nữ	5	pvp	3			1	4	3	90	10
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Xanh_Hộ thân phù hệ Kim			Hệ Kim		3	pvp	3			1	4	6	91	10
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Tím_Hộ thân phù hệ Kim			Hệ Kim		4	pvp	3			1	4	6	92	10
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Cam_Hộ thân phù hệ Kim			Hệ Kim		5	pvp	3			1	4	6	93	10
Vũ Uy Hổ Phách Thiên Tinh Phù	Bộ Liên Đấu_Kỳ Phúc Bạch Ngân Phù hệ Kim			Hệ Kim		6	pvp	3			1	4	6	94	10
Vũ Uy Lẫm Nhật Tinh Huyễn Phù	Bộ Liên Đấu_Kỳ Phúc Hoàng Kim Phù hệ Kim			Hệ Kim		7	pvp	3			1	4	6	95	10
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Xanh_Hộ thân phù hệ Mộc			hệ Mộc		3	pvp	3			1	4	6	96	10
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Tím_Hộ thân phù hệ Mộc			hệ Mộc		4	pvp	3			1	4	6	97	10
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Cam_Hộ thân phù hệ Mộc			hệ Mộc		5	pvp	3			1	4	6	98	10
Vũ Uy Hổ Phách Thiên Tinh Phù	Bộ Liên Đấu_Kỳ Phúc Bạch Ngân Phù hệ Mộc			hệ Mộc		6	pvp	3			1	4	6	99	10
Vũ Uy Lẫm Nhật Tinh Huyễn Phù	Bộ Liên Đấu_Kỳ Phúc Hoàng Kim Phù hệ Mộc			hệ Mộc		7	pvp	3			1	4	6	100	10
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Xanh_Hộ thân phù hệ Thủy			Hệ Thủy		3	pvp	3			1	4	6	101	10
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Tím_Hộ thân phù hệ Thủy			Hệ Thủy		4	pvp	3			1	4	6	102	10
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Cam_Hộ thân phù hệ Thủy			Hệ Thủy		5	pvp	3			1	4	6	103	10
Vũ Uy Hổ Phách Thiên Tinh Phù	Bộ Liên Đấu_Kỳ Phúc Bạch Ngân Phù hệ Thủy			Hệ Thủy		6	pvp	3			1	4	6	104	10
Vũ Uy Lẫm Nhật Tinh Huyễn Phù	Bộ Liên Đấu_Kỳ Phúc Hoàng Kim Phù hệ Thủy			Hệ Thủy		7	pvp	3			1	4	6	105	10
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Xanh_Hộ thân phù hệ Hỏa			Hệ Hỏa		3	pvp	3			1	4	6	106	10
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Tím_Hộ thân phù hệ Hỏa			Hệ Hỏa		4	pvp	3			1	4	6	107	10
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Cam_Hộ thân phù hệ Hỏa			Hệ Hỏa		5	pvp	3			1	4	6	108	10
Vũ Uy Hổ Phách Thiên Tinh Phù	Bộ Liên Đấu_Kỳ Phúc Bạch Ngân Phù hệ Hỏa			Hệ Hỏa		6	pvp	3			1	4	6	109	10
Vũ Uy Lẫm Nhật Tinh Huyễn Phù	Bộ Liên Đấu_Kỳ Phúc Hoàng Kim Phù hệ Hỏa			Hệ Hỏa		7	pvp	3			1	4	6	110	10
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Xanh_Hộ thân phù hệ Thổ			Hệ Thổ		3	pvp	3			1	4	6	111	10
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Tím_Hộ thân phù hệ Thổ			Hệ Thổ		4	pvp	3			1	4	6	112	10
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Cam_Hộ thân phù hệ Thổ			Hệ Thổ		5	pvp	3			1	4	6	113	10
Vũ Uy Hổ Phách Thiên Tinh Phù	Bộ Liên Đấu_Kỳ Phúc Bạch Ngân Phù hệ Thổ			Hệ Thổ		6	pvp	3			1	4	6	114	10
Vũ Uy Lẫm Nhật Tinh Huyễn Phù	Bộ Liên Đấu_Kỳ Phúc Hoàng Kim Phù hệ Thổ			Hệ Thổ		7	pvp	3			1	4	6	115	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Xanh_Giới chỉ ngoại công hệ Kim	Hệ ngoại công		Hệ Kim		3	pvp	3			1	4	4	116	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Tím_Giới chỉ ngoại công hệ Kim	Hệ ngoại công		Hệ Kim		4	pvp	3			1	4	4	117	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Cam_Giới chỉ ngoại công hệ Kim	Hệ ngoại công		Hệ Kim		5	pvp	3			1	4	4	118	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Xanh_Giới chỉ ngoại công hệ Mộc	Hệ ngoại công		hệ Mộc		3	pvp	3			1	4	4	119	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Tím_Giới chỉ ngoại công hệ Mộc	Hệ ngoại công		hệ Mộc		4	pvp	3			1	4	4	120	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Cam_Giới chỉ ngoại công hệ Mộc	Hệ ngoại công		hệ Mộc		5	pvp	3			1	4	4	121	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Xanh_Giới chỉ nội công hệ Mộc	Hệ nội công		hệ Mộc		3	pvp	3			1	4	4	122	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Tím_Giới chỉ nội công hệ Mộc	Hệ nội công		hệ Mộc		4	pvp	3			1	4	4	123	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Cam_Giới chỉ nội công hệ Mộc	Hệ nội công		hệ Mộc		5	pvp	3			1	4	4	124	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Xanh_Giới chỉ ngoại công hệ Thủy	Hệ ngoại công		Hệ Thủy		3	pvp	3			1	4	4	125	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Tím_Giới chỉ ngoại công hệ Thủy	Hệ ngoại công		Hệ Thủy		4	pvp	3			1	4	4	126	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Cam_Giới chỉ ngoại công hệ Thủy	Hệ ngoại công		Hệ Thủy		5	pvp	3			1	4	4	127	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Xanh_Giới chỉ nội công hệ Thủy	Hệ nội công		Hệ Thủy		3	pvp	3			1	4	4	128	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Tím_Giới chỉ nội công hệ Thủy	Hệ nội công		Hệ Thủy		4	pvp	3			1	4	4	129	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Cam_Giới chỉ nội công hệ Thủy	Hệ nội công		Hệ Thủy		5	pvp	3			1	4	4	130	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Xanh_Giới chỉ ngoại công hệ Hỏa	Hệ ngoại công		Hệ Hỏa		3	pvp	3			1	4	4	131	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Tím_Giới chỉ ngoại công hệ Hỏa	Hệ ngoại công		Hệ Hỏa		4	pvp	3			1	4	4	132	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Cam_Giới chỉ ngoại công hệ Hỏa	Hệ ngoại công		Hệ Hỏa		5	pvp	3			1	4	4	133	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Xanh_Giới chỉ nội công hệ Hỏa	Hệ nội công		Hệ Hỏa		3	pvp	3			1	4	4	134	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Tím_Giới chỉ nội công hệ Hỏa	Hệ nội công		Hệ Hỏa		4	pvp	3			1	4	4	135	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Cam_Giới chỉ nội công hệ Hỏa	Hệ nội công		Hệ Hỏa		5	pvp	3			1	4	4	136	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Xanh_Giới chỉ ngoại công hệ Thổ	Hệ ngoại công		Hệ Thổ		3	pvp	3			1	4	4	137	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Tím_Giới chỉ ngoại công hệ Thổ	Hệ ngoại công		Hệ Thổ		4	pvp	3			1	4	4	138	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Cam_Giới chỉ ngoại công hệ Thổ	Hệ ngoại công		Hệ Thổ		5	pvp	3			1	4	4	139	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Xanh_Giới chỉ nội công hệ Thổ	Hệ nội công		Hệ Thổ		3	pvp	3			1	4	4	140	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Tím_Giới chỉ nội công hệ Thổ	Hệ nội công		Hệ Thổ		4	pvp	3			1	4	4	141	10
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Cam_Giới chỉ nội công hệ Thổ	Hệ nội công		Hệ Thổ		5	pvp	3			1	4	4	142	10
Vũ Uy Thừa Ảnh Y	Bộ Liên Đấu_Y phục bạch ngân nữ hệ Kim			Hệ Kim	Nữ	6	pvp	3			1	4	3	143	10
Vũ Uy Thừa Ảnh Y	Bộ Liên Đấu_Y phục bạch ngân nữ hệ Mộc			hệ Mộc	Nữ	6	pvp	3			1	4	3	144	10
Vũ Uy Thừa Ảnh Y	Bộ Liên Đấu_Y phục bạch ngân nữ hệ Thủy			Hệ Thủy	Nữ	6	pvp	3			1	4	3	145	10
Vũ Uy Thừa Ảnh Y	Bộ Liên Đấu_Y phục bạch ngân nữ hệ Hỏa			Hệ Hỏa	Nữ	6	pvp	3			1	4	3	146	10
Vũ Uy Thừa Ảnh Y	Bộ Liên Đấu_Y phục bạch ngân nữ hệ Thổ			Hệ Thổ	Nữ	6	pvp	3			1	4	3	147	10
Vũ Uy Trường Không Y	Bộ Liên Đấu_Y phục hoàng kim nữ hệ Kim			Hệ Kim	Nữ	7	pvp	3			1	4	3	148	10
Vũ Uy Trường Không Y	Bộ Liên Đấu_Y phục hoàng kim nữ hệ Mộc			hệ Mộc	Nữ	7	pvp	3			1	4	3	149	10
Vũ Uy Trường Không Y	Bộ Liên Đấu_Y phục hoàng kim nữ hệ Thủy			Hệ Thủy	Nữ	7	pvp	3			1	4	3	150	10
Vũ Uy Trường Không Y	Bộ Liên Đấu_Y phục hoàng kim nữ hệ Hỏa			Hệ Hỏa	Nữ	7	pvp	3			1	4	3	151	10
Vũ Uy Trường Không Y	Bộ Liên Đấu_Y phục hoàng kim nữ hệ Thổ			Hệ Thổ	Nữ	7	pvp	3			1	4	3	152	10
Vũ Uy Thừa Ảnh Y	Bộ Liên Đấu_Y phục bạch ngân nam hệ Kim			Hệ Kim	Nam	6	pvp	3			1	4	3	153	10
Vũ Uy Thừa Ảnh Y	Bộ Liên Đấu_Y phục bạch ngân nam hệ Mộc			hệ Mộc	Nam	6	pvp	3			1	4	3	154	10
Vũ Uy Thừa Ảnh Y	Bộ Liên Đấu_Y phục bạch ngân nam hệ Thủy			Hệ Thủy	Nam	6	pvp	3			1	4	3	155	10
Vũ Uy Thừa Ảnh Y	Bộ Liên Đấu_Y phục bạch ngân nam hệ Hỏa			Hệ Hỏa	Nam	6	pvp	3			1	4	3	156	10
Vũ Uy Thừa Ảnh Y	Bộ Liên Đấu_Y phục bạch ngân nam hệ Thổ			Hệ Thổ	Nam	6	pvp	3			1	4	3	157	10
Vũ Uy Trường Không Y	Bộ Liên Đấu_Y phục hoàng kim nam hệ Kim			Hệ Kim	Nam	7	pvp	3			1	4	3	158	10
Vũ Uy Trường Không Y	Bộ Liên Đấu_Y phục hoàng kim nam hệ Mộc			hệ Mộc	Nam	7	pvp	3			1	4	3	159	10
Vũ Uy Trường Không Y	Bộ Liên Đấu_Y phục hoàng kim nam hệ Thủy			Hệ Thủy	Nam	7	pvp	3			1	4	3	160	10
Vũ Uy Trường Không Y	Bộ Liên Đấu_Y phục hoàng kim nam hệ Hỏa			Hệ Hỏa	Nam	7	pvp	3			1	4	3	161	10
Vũ Uy Trường Không Y	Bộ Liên Đấu_Y phục hoàng kim nam hệ Thổ			Hệ Thổ	Nam	7	pvp	3			1	4	3	162	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Xanh_Thiết mão nam hệ Kim		Sắt	Hệ Kim	Nam	3	pvp	4			1	4	9	163	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Xanh_Thiết mão nữ hệ Kim		Sắt	Hệ Kim	Nữ	3	pvp	4			1	4	9	164	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Xanh_Bì mão nam hệ Kim		Da	Hệ Kim	Nam	3	pvp	4			1	4	9	165	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Xanh_Bì mão nữ hệ Kim		Da	Hệ Kim	Nữ	3	pvp	4			1	4	9	166	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Thiết mão nam hệ Kim		Sắt	Hệ Kim	Nam	4	pvp	4			1	4	9	167	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Thiết mão nữ hệ Kim		Sắt	Hệ Kim	Nữ	4	pvp	4			1	4	9	168	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Bì mão nam hệ Kim		Da	Hệ Kim	Nam	4	pvp	4			1	4	9	169	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Bì mão nữ hệ Kim		Da	Hệ Kim	Nữ	4	pvp	4			1	4	9	170	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Thiết mão nam hệ Kim		Sắt	Hệ Kim	Nam	4	pvp	4			1	4	9	171	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Thiết mão nữ hệ Kim		Sắt	Hệ Kim	Nữ	4	pvp	4			1	4	9	172	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Bì mão nam hệ Kim		Da	Hệ Kim	Nam	4	pvp	4			1	4	9	173	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Bì mão nữ hệ Kim		Da	Hệ Kim	Nữ	4	pvp	4			1	4	9	174	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Thiết mão nam hệ Kim		Sắt	Hệ Kim	Nam	5	pvp	4			1	4	9	175	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Thiết mão nữ hệ Kim		Sắt	Hệ Kim	Nữ	5	pvp	4			1	4	9	176	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Bì mão nam hệ Kim		Da	Hệ Kim	Nam	5	pvp	4			1	4	9	177	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Bì mão nữ hệ Kim		Da	Hệ Kim	Nữ	5	pvp	4			1	4	9	178	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Thiết mão nam hệ Kim		Sắt	Hệ Kim	Nam	5	pvp	4			1	4	9	179	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Thiết mão nữ hệ Kim		Sắt	Hệ Kim	Nữ	5	pvp	4			1	4	9	180	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Bì mão nam hệ Kim		Da	Hệ Kim	Nam	5	pvp	4			1	4	9	181	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Bì mão nữ hệ Kim		Da	Hệ Kim	Nữ	5	pvp	4			1	4	9	182	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Xanh_Bì mão nam hệ Mộc		Da	hệ Mộc	Nam	3	pvp	4			1	4	9	183	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Xanh_Bì mão nữ hệ Mộc		Da	hệ Mộc	Nữ	3	pvp	4			1	4	9	184	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Xanh_Bố mão nam hệ Mộc		Vải	hệ Mộc	Nam	3	pvp	4			1	4	9	185	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Xanh_Bố mão nữ hệ Mộc		Vải	hệ Mộc	Nữ	3	pvp	4			1	4	9	186	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Bì mão nam hệ Mộc		Da	hệ Mộc	Nam	4	pvp	4			1	4	9	187	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Bì mão nữ hệ Mộc		Da	hệ Mộc	Nữ	4	pvp	4			1	4	9	188	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Bố mão nam hệ Mộc		Vải	hệ Mộc	Nam	4	pvp	4			1	4	9	189	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Bố mão nữ hệ Mộc		Vải	hệ Mộc	Nữ	4	pvp	4			1	4	9	190	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Bì mão nam hệ Mộc		Da	hệ Mộc	Nam	4	pvp	4			1	4	9	191	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Bì mão nữ hệ Mộc		Da	hệ Mộc	Nữ	4	pvp	4			1	4	9	192	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Bố mão nam hệ Mộc		Vải	hệ Mộc	Nam	4	pvp	4			1	4	9	193	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Bố mão nữ hệ Mộc		Vải	hệ Mộc	Nữ	4	pvp	4			1	4	9	194	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Bì mão nam hệ Mộc		Da	hệ Mộc	Nam	5	pvp	4			1	4	9	195	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Bì mão nữ hệ Mộc		Da	hệ Mộc	Nữ	5	pvp	4			1	4	9	196	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Bố mão nam hệ Mộc		Vải	hệ Mộc	Nam	5	pvp	4			1	4	9	197	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Bố mão nữ hệ Mộc		Vải	hệ Mộc	Nữ	5	pvp	4			1	4	9	198	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Bì mão nam hệ Mộc		Da	hệ Mộc	Nam	5	pvp	4			1	4	9	199	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Bì mão nữ hệ Mộc		Da	hệ Mộc	Nữ	5	pvp	4			1	4	9	200	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Bố mão nam hệ Mộc		Vải	hệ Mộc	Nam	5	pvp	4			1	4	9	201	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Bố mão nữ hệ Mộc		Vải	hệ Mộc	Nữ	5	pvp	4			1	4	9	202	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Xanh_Thiết mão nam hệ Thủy		Sắt	Hệ Thủy	Nam	3	pvp	4			1	4	9	203	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Xanh_Thiết mão nữ hệ Thủy		Sắt	Hệ Thủy	Nữ	3	pvp	4			1	4	9	204	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Xanh_Bố mão nam hệ Thủy		Vải	Hệ Thủy	Nam	3	pvp	4			1	4	9	205	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Xanh_Bố mão nữ hệ Thủy		Vải	Hệ Thủy	Nữ	3	pvp	4			1	4	9	206	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Thiết mão nam hệ Thủy		Sắt	Hệ Thủy	Nam	4	pvp	4			1	4	9	207	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Thiết mão nữ hệ Thủy		Sắt	Hệ Thủy	Nữ	4	pvp	4			1	4	9	208	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Bố mão nam hệ Thủy		Vải	Hệ Thủy	Nam	4	pvp	4			1	4	9	209	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Bố mão nữ hệ Thủy		Vải	Hệ Thủy	Nữ	4	pvp	4			1	4	9	210	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Thiết mão nam hệ Thủy		Sắt	Hệ Thủy	Nam	4	pvp	4			1	4	9	211	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Thiết mão nữ hệ Thủy		Sắt	Hệ Thủy	Nữ	4	pvp	4			1	4	9	212	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Bố mão nam hệ Thủy		Vải	Hệ Thủy	Nam	4	pvp	4			1	4	9	213	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Bố mão nữ hệ Thủy		Vải	Hệ Thủy	Nữ	4	pvp	4			1	4	9	214	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Thiết mão nam hệ Thủy		Sắt	Hệ Thủy	Nam	5	pvp	4			1	4	9	215	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Thiết mão nữ hệ Thủy		Sắt	Hệ Thủy	Nữ	5	pvp	4			1	4	9	216	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Bố mão nam hệ Thủy		Vải	Hệ Thủy	Nam	5	pvp	4			1	4	9	217	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Bố mão nữ hệ Thủy		Vải	Hệ Thủy	Nữ	5	pvp	4			1	4	9	218	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Thiết mão nam hệ Thủy		Sắt	Hệ Thủy	Nam	5	pvp	4			1	4	9	219	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Thiết mão nữ hệ Thủy		Sắt	Hệ Thủy	Nữ	5	pvp	4			1	4	9	220	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Bố mão nam hệ Thủy		Vải	Hệ Thủy	Nam	5	pvp	4			1	4	9	221	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Bố mão nữ hệ Thủy		Vải	Hệ Thủy	Nữ	5	pvp	4			1	4	9	222	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Xanh_Thiết mão nam hệ Hỏa		Sắt	Hệ Hỏa	Nam	3	pvp	4			1	4	9	223	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Xanh_Thiết mão nữ hệ Hỏa		Sắt	Hệ Hỏa	Nữ	3	pvp	4			1	4	9	224	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Xanh_Bì mão nam hệ Hỏa		Da	Hệ Hỏa	Nam	3	pvp	4			1	4	9	225	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Xanh_Bì mão nữ hệ Hỏa		Da	Hệ Hỏa	Nữ	3	pvp	4			1	4	9	226	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Thiết mão nam hệ Hỏa		Sắt	Hệ Hỏa	Nam	4	pvp	4			1	4	9	227	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Thiết mão nữ hệ Hỏa		Sắt	Hệ Hỏa	Nữ	4	pvp	4			1	4	9	228	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Bì mão nam hệ Hỏa		Da	Hệ Hỏa	Nam	4	pvp	4			1	4	9	229	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Bì mão nữ hệ Hỏa		Da	Hệ Hỏa	Nữ	4	pvp	4			1	4	9	230	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Thiết mão nam hệ Hỏa		Sắt	Hệ Hỏa	Nam	4	pvp	4			1	4	9	231	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Thiết mão nữ hệ Hỏa		Sắt	Hệ Hỏa	Nữ	4	pvp	4			1	4	9	232	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Bì mão nam hệ Hỏa		Da	Hệ Hỏa	Nam	4	pvp	4			1	4	9	233	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Tím_Bì mão nữ hệ Hỏa		Da	Hệ Hỏa	Nữ	4	pvp	4			1	4	9	234	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Thiết mão nam hệ Hỏa		Sắt	Hệ Hỏa	Nam	5	pvp	4			1	4	9	235	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Thiết mão nữ hệ Hỏa		Sắt	Hệ Hỏa	Nữ	5	pvp	4			1	4	9	236	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Bì mão nam hệ Hỏa		Da	Hệ Hỏa	Nam	5	pvp	4			1	4	9	237	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Bì mão nữ hệ Hỏa		Da	Hệ Hỏa	Nữ	5	pvp	4			1	4	9	238	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Thiết mão nam hệ Hỏa		Sắt	Hệ Hỏa	Nam	5	pvp	4			1	4	9	239	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Thiết mão nữ hệ Hỏa		Sắt	Hệ Hỏa	Nữ	5	pvp	4			1	4	9	240	10
Trục Lộc Thương Khung Quán	Bộ Tranh Đoạt Cam_Bì mão nam hệ Hỏa		Da	Hệ Hỏa	Nam	5	pvp	4			1	4	9	241	10
