MapId	Id	IsDisable	PosType	Icon	PosX	PosY	Text	Size	Color	PosXDis	PosYDis
1447	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1447	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	会场传送人	12	yellow	0	4
1448	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1448	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1448	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1448	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	会场传送人	12	yellow	0	4
1448	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1448	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1448	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1448	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	会场传送人	12	yellow	0	4
1448	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1448	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1448	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1448	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	会场传送人	12	yellow	0	4
1448	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1448	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1448	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1448	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	会场传送人	12	yellow	0	4
1449	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1449	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1449	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1449	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1450	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1450	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1450	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1450	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1451	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1451	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1451	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1451	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1452	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1452	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1452	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1452	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1453	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1453	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1453	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1453	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1454	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1454	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1454	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1454	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1455	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1455	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1455	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1455	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1456	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1456	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1456	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1456	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1457	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1457	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1457	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1457	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1458	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1458	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1458	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1458	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1459	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1459	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1459	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1459	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1460	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1460	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1460	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1460	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1536	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1768	4012	通往第二层	12	yellow	0	0
1536	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1928	3847	通往第二层	12	yellow	0	0
1536	3	0	0		811	499	安全区	12	yellow	0	0
1537	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	296	365	通往第一层	12	yellow	-24	34
1537	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	696	145	通往第一层	12	yellow	-24	34
1537	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	868	697	通往第三层	12	yellow	-24	34
1537	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	1275	491	通往第三层	12	yellow	-24	34
1538	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	88	137	通往第二层	12	yellow	-24	34
1538	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	243	59	通往第二层	12	yellow	-24	34
1538	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1756	3524	通往第四层	12	yellow	0	0
1538	4	0	1	\image\ui\001a\minimap\yellowpoint.spr	1807	3477	通往第四层	12	yellow	0	0
1538	5	0	0		657	93	安全区	12	yellow	0	0
1539	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	76	297	通往第三层	12	yellow	-24	34
1539	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	514	77	通往第三层	12	yellow	-24	34
1539	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	920	609	通往第五层	12	yellow	-24	34
1539	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	1014	551	通往第五层	12	yellow	-24	34
1540	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	62	130	通往第四层	12	yellow	-24	34
1540	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	121	81	通往第四层	12	yellow	-24	34
1549	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1549	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1549	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1549	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1549	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1549	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1549	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1549	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1549	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1549	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1549	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1549	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1550	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1550	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1550	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1550	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1550	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1550	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1550	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1550	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1550	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1550	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1550	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1550	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1551	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1551	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1551	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1551	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1551	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1551	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1551	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1551	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1551	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1551	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1551	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1551	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1552	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1552	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1552	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1552	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1552	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1552	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1552	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1552	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1552	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1552	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1552	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1552	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1553	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1553	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1553	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1553	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1553	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1553	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1553	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1553	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1553	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1553	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1553	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1553	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1554	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1554	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1554	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1554	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1554	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1554	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1554	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1554	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1554	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1554	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1554	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1554	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1555	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1555	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1555	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1555	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1555	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1555	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1555	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1555	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1555	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1555	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1555	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1555	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1556	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1556	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1556	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1556	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1556	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1556	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1556	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1556	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1556	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1556	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1556	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1556	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1557	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1557	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1557	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1557	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1557	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1557	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1557	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1557	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1557	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1557	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1557	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1557	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1558	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1558	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1558	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1558	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1558	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1558	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1558	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1558	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1558	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1558	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1558	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1558	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1559	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1559	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1559	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1559	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1559	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1559	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1559	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1559	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1559	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1559	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1559	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1559	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1560	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1560	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1560	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1560	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1560	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1560	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1560	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1560	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1560	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1560	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1560	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1560	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1561	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1561	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1561	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1561	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1562	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1562	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1562	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1562	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1563	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1563	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1563	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1563	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1564	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1564	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1564	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1564	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1565	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1565	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1565	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1565	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1566	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1566	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1566	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1566	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1567	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1567	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1567	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1567	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1568	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1568	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1568	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1568	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1569	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1569	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1569	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1569	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1570	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1570	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
1570	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	528	210	准备场官员	12	yellow	0	4
1570	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	416	290	准备场官员	12	yellow	0	4
1571	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	335	110	准备场官员	12	yellow	0	4
1571	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	148	准备场官员	12	yellow	0	4
