Name	Suffix	IsDarkness	Level	MagicName	MA1Min	MA1Max	MA2Min	MA2Max	MA3Min	MA3Max	ReqLevel	ItemValue	Series	MeleeWeapon	RangeWeapon	Armor	Belt	Helm	Cuff	Boots	Ring	Amulet	Necklace	Pendant	Horse	Mask	Book	PartnerRing	PartnerBody	PartnerWeapon	PartnerCuff	PartnerAmulet
Tăng nội lực tối đa	Hoàng Quang	0	5	manamax_v	41	55	-1	-1	0	0	5	4170	-1	36000	36000	36000	36000	36000	36000	36000	36000	36000	36000	36000	0	0	0	36000	36000	36000	0	0
Tăng nội lực tối đa	Hoàng Quang	0	6	manamax_v	56	70	-1	-1	0	0	6	7150	-1	21000	21000	21000	21000	21000	21000	21000	21000	21000	21000	21000	0	0	0	21000	21000	21000	0	0
Tăng nội lực tối đa	Hoàng Quang	0	7	manamax_v	71	85	-1	-1	0	0	7	12500	-1	12000	12000	12000	12000	12000	12000	12000	12000	12000	12000	12000	0	0	0	12000	12000	12000	0	0
Tăng nội lực tối đa	Hoàng Quang	0	8	manamax_v	86	100	-1	-1	0	0	8	20000	-1	7500	7500	7500	7500	7500	7500	7500	7500	7500	7500	7500	0	0	0	7500	7500	7500	0	0
Tăng nội lực tối đa	Hoàng Quang	0	9	manamax_v	101	115	-1	-1	0	0	9	33340	-1	4500	4500	4500	4500	4500	4500	4500	4500	4500	4500	4500	0	0	0	4500	4500	4500	0	0
Tăng nội lực tối đa	Hoàng Quang	0	10	manamax_v	116	130	-1	-1	0	0	10	83340	-1	1800	1800	1800	1800	1800	1800	1800	1800	1800	1800	1800	0	0	0	1800	1800	1800	0	0
Tăng nội lực tối đa	Hoàng Quang	0	11	manamax_v	131	145	-1	-1	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng nội lực tối đa	Hoàng Quang	0	12	manamax_v	146	160	-1	-1	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng nội lực tối đa	Hoàng Quang	0	13	manamax_v	161	175	-1	-1	0	0	3	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng nội lực tối đa	Hoàng Quang	0	14	manamax_v	176	190	-1	-1	0	0	4	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng nội lực tối đa	Hoàng Quang	0	15	manamax_v	191	210	-1	-1	0	0	5	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng nội lực tối đa	Hoàng Quang	0	16	manamax_v	211	230	-1	-1	0	0	6	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng nội lực tối đa	Hoàng Quang	0	17	manamax_v	231	250	-1	-1	0	0	7	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng nội lực tối đa	Hoàng Quang	0	18	manamax_v	251	270	-1	-1	0	0	8	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng nội lực tối đa	Hoàng Quang	0	19	manamax_v	271	290	-1	-1	0	0	9	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng nội lực tối đa	Hoàng Quang	0	20	manamax_v	291	310	-1	-1	0	0	10	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng nội lực tối đa	Hoàng Quang	0	21	manamax_v	311	330	-1	-1	0	0	11	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng nội lực tối đa	Hoàng Quang	0	22	manamax_v	331	350	-1	-1	0	0	12	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng nội lực tối đa	Hoàng Quang	0	23	manamax_v	351	370	-1	-1	0	0	13	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng nội lực tối đa	Hoàng Quang	0	24	manamax_v	371	390	-1	-1	0	0	14	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng nội lực tối đa	Hoàng Quang	0	25	manamax_v	391	410	-1	-1	0	0	15	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng nội lực tối đa	Hoàng Quang	0	26	manamax_v	411	430	-1	-1	0	0	16	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng thể lực tối đa	Thiên Sơn	0	1	staminamax_v	1	10	-1	-1	0	0	1	340	-1	0	0	300000	300000	300000	300000	300000	300000	300000	300000	300000	0	0	0	300000	300000	300000	0	0
Tăng thể lực tối đa	Thiên Sơn	0	2	staminamax_v	11	20	-1	-1	0	0	2	560	-1	0	0	180000	180000	180000	180000	180000	180000	180000	180000	180000	0	0	0	180000	180000	180000	0	0
Tăng thể lực tối đa	Thiên Sơn	0	3	staminamax_v	21	30	-1	-1	0	0	3	930	-1	0	0	108000	108000	108000	108000	108000	108000	108000	108000	108000	0	0	0	108000	108000	108000	0	0
Tăng thể lực tối đa	Thiên Sơn	0	4	staminamax_v	31	40	-1	-1	0	0	4	1570	-1	0	0	64000	64000	64000	64000	64000	64000	64000	64000	64000	0	0	0	64000	64000	64000	0	0
Tăng thể lực tối đa	Thiên Sơn	0	5	staminamax_v	41	50	-1	-1	0	0	5	2780	-1	0	0	36000	36000	36000	36000	36000	36000	36000	36000	36000	0	0	0	36000	36000	36000	0	0
Tăng thể lực tối đa	Thiên Sơn	0	6	staminamax_v	51	60	-1	-1	0	0	6	4770	-1	0	0	21000	21000	21000	21000	21000	21000	21000	21000	21000	0	0	0	21000	21000	21000	0	0
Tăng thể lực tối đa	Thiên Sơn	0	7	staminamax_v	61	70	-1	-1	0	0	7	8340	-1	0	0	12000	12000	12000	12000	12000	12000	12000	12000	12000	0	0	0	12000	12000	12000	0	0
Tăng thể lực tối đa	Thiên Sơn	0	8	staminamax_v	71	80	-1	-1	0	0	8	13340	-1	0	0	7500	7500	7500	7500	7500	7500	7500	7500	7500	0	0	0	7500	7500	7500	0	0
Tăng thể lực tối đa	Thiên Sơn	0	9	staminamax_v	81	90	-1	-1	0	0	9	22230	-1	0	0	4500	4500	4500	4500	4500	4500	4500	4500	4500	0	0	0	4500	4500	4500	0	0
Tăng thể lực tối đa	Thiên Sơn	0	10	staminamax_v	91	100	-1	-1	0	0	10	55560	-1	0	0	1800	1800	1800	1800	1800	1800	1800	1800	1800	0	0	0	1800	1800	1800	0	0
Tăng thể lực tối đa	Thiên Sơn	0	11	staminamax_v	101	110	-1	-1	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng thể lực tối đa	Thiên Sơn	0	12	staminamax_v	111	120	-1	-1	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng thể lực tối đa	Thiên Sơn	0	13	staminamax_v	121	130	-1	-1	0	0	3	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng thể lực tối đa	Thiên Sơn	0	14	staminamax_v	131	140	-1	-1	0	0	4	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng thể lực tối đa	Thiên Sơn	0	15	staminamax_v	141	150	-1	-1	0	0	5	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng thể lực tối đa	Thiên Sơn	0	16	staminamax_v	151	160	-1	-1	0	0	6	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng thể lực tối đa	Thiên Sơn	0	17	staminamax_v	161	170	-1	-1	0	0	7	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng thể lực tối đa	Thiên Sơn	0	18	staminamax_v	171	180	-1	-1	0	0	8	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng thể lực tối đa	Thiên Sơn	0	19	staminamax_v	181	190	-1	-1	0	0	9	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng thể lực tối đa	Thiên Sơn	0	20	staminamax_v	191	200	-1	-1	0	0	10	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng thể lực tối đa	Thiên Sơn	0	21	staminamax_v	201	210	-1	-1	0	0	11	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng thể lực tối đa	Thiên Sơn	0	22	staminamax_v	211	220	-1	-1	0	0	12	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng thể lực tối đa	Thiên Sơn	0	23	staminamax_v	221	230	-1	-1	0	0	13	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng thể lực tối đa	Thiên Sơn	0	24	staminamax_v	231	240	-1	-1	0	0	14	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng thể lực tối đa	Thiên Sơn	0	25	staminamax_v	241	250	-1	-1	0	0	15	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng thể lực tối đa	Thiên Sơn	0	26	staminamax_v	251	260	-1	-1	0	0	16	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	1	lifereplenish_v	1	2	-1	-1	0	0	1	1000	-1	0	0	100000	100000	100000	100000	100000	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	2	lifereplenish_v	3	4	-1	-1	0	0	2	1670	-1	0	0	60000	60000	60000	60000	60000	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	3	lifereplenish_v	5	6	-1	-1	0	0	3	2780	-1	0	0	36000	36000	36000	36000	36000	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	4	lifereplenish_v	7	8	-1	-1	0	0	4	4630	-1	0	0	21600	21600	21600	21600	21600	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	5	lifereplenish_v	9	10	-1	-1	0	0	5	7700	-1	0	0	13000	13000	13000	13000	13000	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	6	lifereplenish_v	11	12	-1	-1	0	0	6	12850	-1	0	0	7800	7800	7800	7800	7800	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	7	lifereplenish_v	13	14	-1	-1	0	0	7	21280	-1	0	0	4700	4700	4700	4700	4700	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	8	lifereplenish_v	15	16	-1	-1	0	0	8	35750	-1	0	0	2800	2800	2800	2800	2800	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	9	lifereplenish_v	17	18	-1	-1	0	0	9	58890	-1	0	0	1700	1700	1700	1700	1700	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	10	lifereplenish_v	19	20	-1	-1	0	0	10	125000	-1	0	0	800	800	800	800	800	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	11	lifereplenish_v	21	22	-1	-1	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	12	lifereplenish_v	23	24	-1	-1	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	13	lifereplenish_v	25	26	-1	-1	0	0	3	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	14	lifereplenish_v	27	28	-1	-1	0	0	4	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	15	lifereplenish_v	29	30	-1	-1	0	0	5	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	16	lifereplenish_v	31	32	-1	-1	0	0	6	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	17	lifereplenish_v	33	34	-1	-1	0	0	7	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	18	lifereplenish_v	35	36	-1	-1	0	0	8	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	19	lifereplenish_v	37	38	-1	-1	0	0	9	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	20	lifereplenish_v	39	40	-1	-1	0	0	10	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	21	lifereplenish_v	41	42	-1	-1	0	0	11	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	22	lifereplenish_v	43	44	-1	-1	0	0	12	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	23	lifereplenish_v	45	46	-1	-1	0	0	13	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	24	lifereplenish_v	47	48	-1	-1	0	0	14	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	25	lifereplenish_v	49	50	-1	-1	0	0	15	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục sinh lực	Cửu Mệnh	0	26	lifereplenish_v	51	55	-1	-1	0	0	16	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	1	manareplenish_v	1	2	-1	-1	0	0	1	2000	-1	0	0	0	0	0	0	0	50000	50000	50000	50000	0	0	0	50000	50000	50000	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	2	manareplenish_v	3	4	-1	-1	0	0	2	3340	-1	0	0	0	0	0	0	0	30000	30000	30000	30000	0	0	0	30000	30000	30000	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	3	manareplenish_v	5	6	-1	-1	0	0	3	5560	-1	0	0	0	0	0	0	0	18000	18000	18000	18000	0	0	0	18000	18000	18000	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	4	manareplenish_v	7	8	-1	-1	0	0	4	9260	-1	0	0	0	0	0	0	0	10800	10800	10800	10800	0	0	0	10800	10800	10800	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	5	manareplenish_v	9	10	-1	-1	0	0	5	15390	-1	0	0	0	0	0	0	0	6500	6500	6500	6500	0	0	0	6500	6500	6500	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	6	manareplenish_v	11	12	-1	-1	0	0	6	25000	-1	0	0	0	0	0	0	0	4000	4000	4000	4000	0	0	0	4000	4000	4000	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	7	manareplenish_v	13	14	-1	-1	0	0	7	44450	-1	0	0	0	0	0	0	0	2250	2250	2250	2250	0	0	0	2250	2250	2250	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	8	manareplenish_v	15	16	-1	-1	0	0	8	66670	-1	0	0	0	0	0	0	0	1500	1500	1500	1500	0	0	0	1500	1500	1500	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	9	manareplenish_v	17	18	-1	-1	0	0	9	117650	-1	0	0	0	0	0	0	0	850	850	850	850	0	0	0	850	850	850	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	10	manareplenish_v	19	20	-1	-1	0	0	10	333340	-1	0	0	0	0	0	0	0	300	300	300	300	0	0	0	300	300	300	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	11	manareplenish_v	21	22	-1	-1	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	12	manareplenish_v	23	24	-1	-1	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	13	manareplenish_v	25	26	-1	-1	0	0	3	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	14	manareplenish_v	27	28	-1	-1	0	0	4	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	15	manareplenish_v	29	30	-1	-1	0	0	5	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	16	manareplenish_v	31	32	-1	-1	0	0	6	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	17	manareplenish_v	33	34	-1	-1	0	0	7	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	18	manareplenish_v	35	36	-1	-1	0	0	8	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	19	manareplenish_v	37	38	-1	-1	0	0	9	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	20	manareplenish_v	39	40	-1	-1	0	0	10	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	21	manareplenish_v	41	42	-1	-1	0	0	11	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	22	manareplenish_v	43	44	-1	-1	0	0	12	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	23	manareplenish_v	45	46	-1	-1	0	0	13	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	24	manareplenish_v	47	48	-1	-1	0	0	14	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	25	manareplenish_v	49	50	-1	-1	0	0	15	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục nội lực	Quy Nguyên	0	26	manareplenish_v	51	55	-1	-1	0	0	16	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	1	staminareplenish_v	1	2	-1	-1	0	0	1	2000	-1	0	0	0	0	0	0	0	50000	50000	50000	0	0	0	0	50000	50000	50000	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	2	staminareplenish_v	3	4	-1	-1	0	0	2	3340	-1	0	0	0	0	0	0	0	30000	30000	30000	0	0	0	0	30000	30000	30000	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	3	staminareplenish_v	5	6	-1	-1	0	0	3	5560	-1	0	0	0	0	0	0	0	18000	18000	18000	0	0	0	0	18000	18000	18000	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	4	staminareplenish_v	7	8	-1	-1	0	0	4	9260	-1	0	0	0	0	0	0	0	10800	10800	10800	0	0	0	0	10800	10800	10800	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	5	staminareplenish_v	9	10	-1	-1	0	0	5	15390	-1	0	0	0	0	0	0	0	6500	6500	6500	0	0	0	0	6500	6500	6500	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	6	staminareplenish_v	11	12	-1	-1	0	0	6	25000	-1	0	0	0	0	0	0	0	4000	4000	4000	0	0	0	0	4000	4000	4000	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	7	staminareplenish_v	13	14	-1	-1	0	0	7	44450	-1	0	0	0	0	0	0	0	2250	2250	2250	0	0	0	0	2250	2250	2250	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	8	staminareplenish_v	15	16	-1	-1	0	0	8	66670	-1	0	0	0	0	0	0	0	1500	1500	1500	0	0	0	0	1500	1500	1500	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	9	staminareplenish_v	17	18	-1	-1	0	0	9	117650	-1	0	0	0	0	0	0	0	850	850	850	0	0	0	0	850	850	850	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	10	staminareplenish_v	19	20	-1	-1	0	0	10	333340	-1	0	0	0	0	0	0	0	300	300	300	0	0	0	0	300	300	300	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	11	staminareplenish_v	21	22	-1	-1	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	12	staminareplenish_v	23	24	-1	-1	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	13	staminareplenish_v	25	26	-1	-1	0	0	3	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	14	staminareplenish_v	27	28	-1	-1	0	0	4	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	15	staminareplenish_v	29	30	-1	-1	0	0	5	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	16	staminareplenish_v	31	32	-1	-1	0	0	6	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	17	staminareplenish_v	33	34	-1	-1	0	0	7	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	18	staminareplenish_v	35	36	-1	-1	0	0	8	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	19	staminareplenish_v	37	38	-1	-1	0	0	9	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	20	staminareplenish_v	39	40	-1	-1	0	0	10	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	21	staminareplenish_v	41	42	-1	-1	0	0	11	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	22	staminareplenish_v	43	44	-1	-1	0	0	12	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	23	staminareplenish_v	45	46	-1	-1	0	0	13	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	24	staminareplenish_v	47	48	-1	-1	0	0	14	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	25	staminareplenish_v	49	50	-1	-1	0	0	15	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ hồi phục thể lực	Lâm Li	0	26	staminareplenish_v	51	52	-1	-1	0	0	16	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng vật công ngoại	Thương Lang	1	1	addphysicsdamage_v	1	100	-1	-1	0	0	1	4000	1	100000	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng vật công ngoại	Thương Lang	1	2	addphysicsdamage_v	101	200	-1	-1	0	0	2	6670	1	60000	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng vật công ngoại	Thương Lang	1	3	addphysicsdamage_v	201	300	-1	-1	0	0	3	11120	1	36000	36000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng vật công ngoại	Thương Lang	1	4	addphysicsdamage_v	301	400	-1	-1	0	0	4	18520	1	21600	21600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng vật công ngoại	Thương Lang	1	5	addphysicsdamage_v	401	500	-1	-1	0	0	5	30800	1	13000	13000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng vật công ngoại	Thương Lang	1	6	addphysicsdamage_v	501	600	-1	-1	0	0	6	50000	1	8000	8000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng vật công ngoại	Thương Lang	1	7	addphysicsdamage_v	601	700	-1	-1	0	0	7	86960	1	4600	4600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng vật công ngoại	Thương Lang	1	8	addphysicsdamage_v	701	800	-1	-1	0	0	8	142860	1	2800	2800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng vật công ngoại	Thương Lang	1	9	addphysicsdamage_v	801	900	-1	-1	0	0	9	250000	1	1600	1600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng vật công ngoại	Thương Lang	1	10	addphysicsdamage_v	901	1000	-1	-1	0	0	10	500000	1	800	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng vật công ngoại	Thương Lang	1	11	addphysicsdamage_v	1001	1150	-1	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng vật công ngoại	Thương Lang	1	12	addphysicsdamage_v	1151	1300	-1	-1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng vật công ngoại	Thương Lang	1	13	addphysicsdamage_v	1301	1450	-1	-1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
