EventId	PartId	Name	SubKind	ExClass	StartDate	EndDate	ExParam1	ExParam2	ExParam3	ExParam4	ExParam5	ExParam6	ExParam7	ExParam8	ExParam9	ExParam10	ExParam11	ExParam12	ExParam13	ExParam14	ExParam15	ExParam16	ExParam17	ExParam18	ExParam19	ExParam20	ExParam21	ExParam22	ExParam23	ExParam24	ExParam25	_showall
91	4	提醒公告1	default		0	0		TimerStart:1940	TimerStart:2040										SetLuaScriptNotMe:"KDialog.NewsMsg(0, Env.NEWSMSG_NORMAL, \"欢乐神州篝火五分钟后将在临安、成都、凤翔三大城市刷出，侠客们可前去烤火、放烟花、共度欢乐时光。\");"													
91	5	提醒公告2			0	0		TimerStart:1944	TimerStart:2044										SetLuaScriptNotMe:"KDialog.NewsMsg(0, Env.NEWSMSG_NORMAL, \"欢乐神州篝火即将在临安、成都、凤翔三大城市刷出，侠客们可前去烤火、放烟花、共度欢乐时光。\");<enter><enter>"							TimerStart:2144						
93	1	使用烟花-爱我中华	item_useitem		0	0	ItemGId:"18,1,1005,1","",0,1,""												SetLuaScript:"me.CastSkill(1636, 1, -1, me.GetNpc().nIndex);"													
93	2	使用烟花-千里共婵娟	item_useitem		0	0	ItemGId:"18,1,1006,1","",0,1,""												SetLuaScript:"me.CastSkill(1637, 1, -1, me.GetNpc().nIndex);"													
93	3	使用烟花-欢乐神州	item_useitem		0	0	ItemGId:"18,1,1007,1","",0,1,""												SetLuaScript:"me.CastSkill(1635, 1, -1, me.GetNpc().nIndex);"													
94	1	普通怪掉落	boss_dropitem		0	0	DropNpcType:"_ALLNPC"			CheckLuaScript:"local nState = KGblTask.SCGetDbTaskInt(DBTASD_EVENT_TAOBAOSWITCH);<enter>if nState == 0 then<enter>   return 1;<enter>end<enter>return 0;",""	CheckNpcType:0	CheckNpcLevel:75,3						SetDropItemId:18,1														
94	2	精英	boss_dropitem		0	0	DropNpcType:"_JINGYING"			CheckNpcLevel:75,3	CheckNpcType:1	CheckLuaScript:"local nState = KGblTask.SCGetDbTaskInt(DBTASD_EVENT_TAOBAOSWITCH);<enter>if nState == 0 then<enter>   return 1;<enter>end<enter>return 0;<enter>",""						SetDropItemId:19,1														
94	3	首领	boss_dropitem		0	0	DropNpcType:"_SHOULING"			CheckNpcLevel:75,3	CheckNpcType:2	CheckLuaScript:"local nState = KGblTask.SCGetDbTaskInt(DBTASD_EVENT_TAOBAOSWITCH);<enter>if nState == 0 then<enter>   return 1;<enter>end<enter>return 0;<enter>",""						SetDropItemId:20,1														
94	4	55boss	boss_dropitem		0	0	DropNpcType:"uniqueboss"			CheckNpcLevel:55,2	CheckLuaScript:"local nState = KGblTask.SCGetDbTaskInt(DBTASD_EVENT_TAOBAOSWITCH);<enter>if nState == 0 then<enter>   return 1;<enter>end<enter>return 0;<enter>",""							SetDropItemId:21,1														
94	5	兑换剑雨风云	npc_getaward		0	0	Npc:6724				CheckLuaScript:"local nState = KGblTask.SCGetDbTaskInt(DBTASD_EVENT_TAOBAOSWITCH);<enter>if nState == 0 then<enter>   return 1,\"该活动不在本服务器开放！\";<enter>end<enter>return 0;<enter>",""	CheckGTask:2139,1,30,"您已经兑换的足够多了，机会还是留给其他人吧！",""						SetAwardIdUi:36,7														
94	6	兑换淘宝江湖	npc_getaward		0	0	Npc:6724				CheckLuaScript:"local nState = KGblTask.SCGetDbTaskInt(DBTASD_EVENT_TAOBAOSWITCH);<enter>if nState == 0 then<enter>   return 1,\"该活动不在本服务器开放！\";<enter>end<enter>return 0;<enter>",""	CheckGTask:2139,1,30,"您已经兑换的足够多了，机会还是留给其他人吧！",""						SetAwardIdUi:37,7														
94	7	兑换跳转，设任务变量			0	0												AddGTask:2139,1,1														
94	8	淘宝活动介绍	npc_getaward		0	0	Npc:6724											SetLuaScript:"SpecialEvent.tbTaobaoCooperate:OnDialog()"														
95	1	充值588和988元购买和氏璧	npc_getaward		0	0				CheckPayIsAction:1	CheckMonthPay:588,"您本月累计充值不足<color=yellow>588元<color>，不能购买和氏璧！",""	CheckFreeBag:1,"购买和氏璧需要<color=yellow>1格<color>背包空间，去整理下再来！",""						CoinBuyHeShiBi:"你将以<color=yellow>8000金币<color>购买1个和氏璧!"														
95	2	月桂花换玄晶宝箱	npc_getaward		0	0		AddSelect:"    如果你有<color=yellow>一个<color>广寒月桂花，可以在我这里换取<color=yellow>一个<color>玄晶宝箱，你有花吗？","我有"										SetAwardIdUi:22,0														
95	3	菩提果兑换特别的精魄	npc_getaward		0	0		AddSelect:"    这位客官，如果你有<color=yellow>菩提果<color>，我想用<color=yellow>5个特别的精魄<color>和你换，你要换吗？","我要兑换"										SetAwardIdUi:25,0														
95	4	充值188元购买一折黄金智慧精华	npc_getaward		0	0				CheckMonthPay:188,"您本月累计充值不足188元，不能购买智慧精华！",""	CheckTaskEq:173,1,"您尚未领取188奖励，获得购买黄金智慧精华的资格！",""	CheckFreeBag:1,"购买黄金精华需要1格背包空间，去整理下再来！",""						CoinBuyItem:3														
95	5	充值988元购买第四页储物箱	npc_getaward		0	0				CheckMonthPay:988,"您本月累计充值不足988元，不能购买第四页储物箱！",""	CheckFreeBag:1,"需要<color=yellow>1格<color>背包空间，去整理下再来！",""							CoinBuyItem:21														
95	6	充值4988元购买八折和氏璧	npc_getaward		0	0				CheckMonthPay:4988,"您本月累计充值不足4988元，不能购买声望牌子！",""	CheckTaskEq:174,1,"您尚未领取4988奖励称号，获得购买八折和氏璧的资格！",""	CheckFreeBag:1,"购买和氏璧需要1格背包空间，去整理下再来！",""						CoinBuyItem:4														
95	7	充值4988元购买武林大会英雄令牌	npc_getaward		0	0				CheckMonthPay:4988,"您本月累计充值不足4988元，不能购买声望牌子！",""	CheckTaskEq:166,1,"您尚未领取4988奖励称号，获得购买英雄令牌的资格！",""	CheckFreeBag:1,"购买声望牌子需要1格背包空间，去整理下再来！",""						CoinBuyItem:1														
95	8	充值4988元购买2010盛夏纪念徽章	npc_getaward		0	0				CheckMonthPay:4988,"您本月累计充值不足4988元，不能购买声望牌子！",""	CheckTaskEq:175,1,"您尚未领取4988奖励称号，获得购买盛夏徽章的资格！",""	CheckFreeBag:1,"购买声望牌子需要1格背包空间，去整理下再来！",""						CoinBuyItem:2														
95	9	充值4988元购买跨服联赛声望白玉	npc_getaward		0	0				CheckMonthPay:4988,"您本月累计充值不足4988元，不能购买声望牌子！",""	CheckTaskEq:190,1,"您尚未领取4988奖励称号，获得购买白玉的资格！",""	CheckFreeBag:1,"购买声望牌子需要1格背包空间，去整理下再来！",""						CoinBuyItem:5														
95	10	充值4988元购买寒武遗迹雪魂令	npc_getaward		0	0				CheckMonthPay:4988,"您本月累计充值不足4988元，不能购买声望牌子！",""	CheckTaskEq:199,1,"您尚未领取4988奖励称号，获得购买雪魂令的资格！",""	CheckFreeBag:1,"购买声望牌子需要1格背包空间，去整理下再来！",""						CoinBuyItem:17														
95	11	充值4988元购买雷霆印碎片	npc_getaward		0	0				CheckMonthPay:4988,"您本月累计充值不足4988元，不能购买声望碎片！",""	CheckTaskEq:216,1,"您尚未领取4988奖励称号，获得购买雷霆印碎片的资格！",""	CheckFreeBag:1,"购买声望牌子需要1格背包空间，去整理下再来！",""						CoinBuyItem:25														
95	12	充值4988元购买巾帼英雄赛24格包	npc_getaward		0	0				CheckMonthPay:4988,"您本月累计充值不足4988元，不能购买24格背包！",""	CheckFreeBag:1,"需要<color=yellow>1格<color>背包空间，去整理下再来！",""							CoinBuyItem:12														
95	13	充值4988元购买极品真元包	npc_getaward		0	0				CheckMonthPay:4988,"您本月累计充值不足4988元，不能购买极品真元包！",""	CheckFreeBag:1,"需要<color=yellow>1格<color>背包空间，去整理下再来！",""							CoinBuyItem:24														
95	14	雷霆印碎片换雷霆印	npc_getaward		0	0	AddSelect:"    客官，<color=yellow>10个雷霆印碎片<color>可以换取<color=yellow>1个雷霆印<color>，你想兑换吗？","我要兑换"											SetAwardIdUi:58,0														
96	1	[戒指]武林大会英雄令牌	npc_getaward		0	0		AddSelect:"您确定领取<color=yellow>以优惠价格21888金币购买武林大会英雄令牌资格<color>奖励吗？共可购买<color=yellow>16<color>个，领取后就不能领取<color=yellow>其他奖励<color>了！","确定"		CheckPayIsAction:1	CheckTaskEq:166,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckMonthPay:4988,"您本月累计充值不足<color=yellow>4988元<color>，不能领奖！",""	CheckTaskEq:174,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:175,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:190,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:199,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:216,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	SetTask:166,1	AddBuyItemSum:16,1	SetMsg:2,"恭喜您已成功领取<color=yellow>充值无价至尊大礼包<color>的优惠奖励！"	SetMsg:0,"恭喜您已成功领取<color=yellow>充值无价至尊大礼包<color>的优惠奖励！"	AddTitle:"6,31,1,9"			SetLuaScript:"EventManager.tbChongZhiEvent:GetData(1);<enter>"							
96	2	[武器]八折购买和氏璧成品	npc_getaward		0	0		AddSelect:"您确定领取<color=yellow>以每个8000金币的优惠价格购买和氏璧资格<color>奖励吗？共可购买<color=yellow>50<color>个，领取后就不能领取<color=yellow>其他奖励<color>了！","确定"		CheckPayIsAction:1	CheckTaskEq:174,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckMonthPay:4988,"您本月累计充值不足<color=yellow>4988元<color>，不能领奖！",""	CheckTaskEq:175,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:166,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:190,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:199,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:216,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	SetTask:174,1	AddBuyItemSum:50,4	SetMsg:2,"恭喜您已成功领取<color=yellow>充值无价至尊大礼包<color>的优惠奖励！"	SetMsg:0,"恭喜您已成功领取<color=yellow>充值无价至尊大礼包<color>的优惠奖励！"	AddTitle:"6,33,1,9"			SetLuaScript:"EventManager.tbChongZhiEvent:GetData(1);<enter>"							
96	3	[项链]2010年盛夏纪念徽章	npc_getaward		0	0		AddSelect:"您确定领取<color=yellow>以优惠价格7000金币购买2010年盛夏纪念徽章资格<color>奖励吗？共可购买<color=yellow>150<color>个，领取后就不能领取<color=yellow>其他奖励<color>了！","确定"		CheckPayIsAction:1	CheckMonthPay:4988,"您本月累计充值不足<color=yellow>4988元<color>，不能领奖！！",""	CheckTaskEq:175,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:174,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:166,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:190,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:199,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:216,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	SetTask:175,1	AddBuyItemSum:150,2	SetMsg:0,"恭喜您已成功领取<color=yellow>充值无价至尊大礼包<color>的优惠奖励！"	SetMsg:2,"恭喜您已成功领取<color=yellow>充值无价至尊大礼包<color>的优惠奖励！"	AddTitle:"6,32,1,9"			SetLuaScript:"EventManager.tbChongZhiEvent:GetData(1);<enter>"							
96	4	[玉佩&腰坠]跨服联赛声望白玉	npc_getaward		0	0		AddSelect:"您确定领取<color=yellow>以优惠价格7500金币购买跨服联赛声望白玉资格<color>奖励吗？共可购买<color=yellow>48<color>个，领取后就不能领取<color=yellow>其他奖励<color>了！","确定"		CheckPayIsAction:1	CheckMonthPay:4988,"您本月累计充值不足<color=yellow>4988元<color>，不能领奖！！",""	CheckTaskEq:166,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:174,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:175,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:190,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:199,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:216,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	SetTask:190,1	AddBuyItemSum:48,5	SetMsg:0,"恭喜您已成功领取<color=yellow>充值无价至尊大礼包<color>的优惠奖励！"	SetMsg:2,"恭喜您已成功领取<color=yellow>充值无价至尊大礼包<color>的优惠奖励！"	AddTitle:"6,47,1,9"			SetLuaScript:"EventManager.tbChongZhiEvent:GetData(1);<enter>"							
96	5	[护腕]寒武遗迹雪魂令	npc_getaward		0	0		AddSelect:"您确定领取<color=yellow>以优惠价格6000金币购买寒武遗迹雪魂令资格<color>奖励吗？共可购买<color=yellow>60<color>个，领取后就不能领取<color=yellow>其他奖励<color>了！","确定"		CheckPayIsAction:1	CheckMonthPay:4988,"您本月累计充值不足<color=yellow>4988元<color>，不能领奖！！",""	CheckTaskEq:166,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:174,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:175,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:190,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:216,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:199,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	SetTask:199,1	AddBuyItemSum:60,17	SetMsg:0,"恭喜您已成功领取<color=yellow>充值无价至尊大礼包<color>的优惠奖励！"	SetMsg:2,"恭喜您已成功领取<color=yellow>充值无价至尊大礼包<color>的优惠奖励！"	AddTitle:"6,52,1,9"			SetLuaScript:"EventManager.tbChongZhiEvent:GetData(1);<enter>"							
96	6	[印鉴]雷霆印碎片	npc_getaward		0	0		AddSelect:"您确定领取<color=yellow>以优惠价格240000金币购买雷霆印碎片的资格<color>奖励吗？共可购买<color=yellow>2<color>个，领取后就不能领取<color=yellow>其他奖励<color>了！","确定"		CheckMonthPay:4988,"您本月累计充值不足<color=yellow>4988元<color>，不能领奖！！",""	CheckTimeFrame:"OpenLevel150",1,"该选项需要服务器开放150等级上限后均可开放！"	CheckTaskEq:166,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:174,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:175,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:190,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:216,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	CheckTaskEq:199,0,"您已经领取过4988元的充值奖励，不要太贪心啊！",""	SetTask:216,1	AddBuyItemSum:2,25	SetMsg:0,"恭喜您已成功领取<color=yellow>充值无价至尊大礼包<color>的优惠奖励！"	SetMsg:2,"恭喜您已成功领取<color=yellow>充值无价至尊大礼包<color>的优惠奖励！"	AddTitle:"6,89,1,9"				CheckPayIsAction:1	SetLuaScript:"EventManager.tbChongZhiEvent:GetData(1);<enter>"					
97	1	2个充值优惠乾坤袋	npc_getaward		0	0		AddSelect:"您确定领取<color=yellow>2个充值优惠乾坤袋<color>奖励吗？领取后就不能领取其他奖励了。<enter><color=green>（充值优惠乾坤袋：获得8玄/9玄/10玄/同伴特殊秘籍[同伴技能+1]四种奖励中的一种）<color>","确定"		CheckPayIsAction:1	CheckTaskEq:153,0,"您已经领取该项奖励，不能再领了！",""	CheckMonthPay:988,"您本月累计充值不足<color=yellow>988元<color>，不能领奖！",""	CheckFreeBag:2,"领奖需要<color=yellow>2格<color>背包空间，去整理下再来！",""					SetTask:153,1	AddItem:"18,1,718,1",2,1,""	SetMsg:0,"恭喜您成功领取了本月充值<color=yellow>充值荣耀礼包充值乾坤袋<color>奖励！"	SetMsg:2,"恭喜您成功领取了本月充值<color=yellow>充值荣耀礼包充值乾坤袋<color>奖励！"	SetLuaScript:"EventManager.tbChongZhiEvent:GetData(1);<enter>"										
97	2	3次优惠购买机会[秦陵·和氏璧]	npc_getaward		0	0		AddSelect:"您确定领取<color=yellow>购买3个秦陵·和氏璧资格<color>奖励吗？领取后就不能领取其他奖励了。","确定"		CheckPayIsAction:1	CheckTaskEq:153,0,"您已经领取该项奖励，不能再领了！",""	CheckMonthPay:988,"您本月累计充值不足<color=yellow>988元<color>，不能领奖！",""						SetTask:153,1	AddBuyHeShiBiSum:3	SetMsg:0,"恭喜您成功领取了本月充值荣耀礼包的<color=yellow>优惠购买和氏璧机会<color>奖励！"	SetMsg:2,"恭喜您成功领取了本月充值荣耀礼包的<color=yellow>优惠购买和氏璧机会<color>奖励！"	SetLuaScript:"EventManager.tbChongZhiEvent:GetData(1);<enter>"										
97	3	3个中级祈福令牌	npc_getaward		0	0		AddSelect:"您确定领取<color=yellow>3个中级祈福令牌<color>奖励吗？领取后就不能领取其他奖励了。<enter><color=green>（中级祈福令牌：每个获得200点祈福声望和10次祈福机会，更快速积累祈福声望，可用于购买祈福护身符[激活所有首饰的暗属性]等装备）<color>","确定"		CheckPayIsAction:1	CheckTaskEq:153,0,"您已经领取该项奖励，不能再领了！",""	CheckMonthPay:988,"您本月累计充值不足<color=yellow>988元<color>，不能领奖！",""	CheckFreeBag:3,"领奖需要<color=yellow>3格<color>背包空间，去整理下再来！",""					SetTask:153,1	SetMsg:0,"恭喜您成功领取了本月充值荣耀礼包的<color=yellow>中级祈福令牌<color>奖励！"	SetMsg:2,"恭喜您成功领取了本月充值荣耀礼包的<color=yellow>中级祈福令牌<color>奖励！"	SetAwardId:16	SetLuaScript:"EventManager.tbChongZhiEvent:GetData(1);<enter>"										
97	4	30个昏暗封印·真元	npc_getaward		0	0		AddSelect:"您确定领取<color=yellow>昏暗封印·真元30个<color>奖励吗？领取后就不能领取其他奖励了。","确定"		CheckPayIsAction:1	CheckTaskEq:153,0,"您已经领取该项奖励，不能再领了！",""	CheckMonthPay:988,"您本月累计充值不足<color=yellow>988元<color>，不能领奖！",""	CheckFreeBag:1,"领奖需要<color=yellow>1格<color>背包空间，去整理下再来！",""					SetTask:153,1	SetMsg:0,"恭喜您成功领取了本月充值荣耀礼包的<color=yellow>昏暗封印·真元30个<color>奖励！"	SetMsg:2,"恭喜您成功领取了本月充值荣耀礼包的<color=yellow>昏暗封印·真元30个<color>奖励！"	AddItem:"18,1,1025,2",30,1,""	SetLuaScript:"EventManager.tbChongZhiEvent:GetData(1);<enter>"										
97	5	1个[同伴]纤纤（六技能）	npc_getaward		0	0		AddSelect:"您确定领取<color=yellow>[同伴]纤纤（六技能）<color>奖励吗？领取后就不能领取其他奖励了。","确定"		CheckPayIsAction:1	CheckTaskEq:153,0,"您已经领取该项奖励，不能再领了！",""	CheckMonthPay:988,"您本月累计充值不足<color=yellow>988元<color>，不能领奖！",""	CheckFreeBag:1,"领奖需要<color=yellow>1格<color>背包空间，去整理下再来！",""					SetTask:153,1	AddItem:"18,1,666,9",1,1,""	SetMsg:0,"恭喜您成功领取了本月充值荣耀礼包的<color=yellow>[同伴]纤纤（六技能）<color>奖励！"	SetMsg:2,"恭喜您成功领取了本月充值荣耀礼包的<color=yellow>[同伴]纤纤（六技能）<color>奖励！"	SetLuaScript:"EventManager.tbChongZhiEvent:GetData(1);<enter>"										
97	6	1个[宠物宝箱]财宝兔（7天）	npc_getaward		0	0		AddSelect:"您确定领取<color=yellow>【宠物宝箱】财宝兔（7天）<color>吗？领取后就不能领取其他奖励了。","确定"		CheckPayIsAction:1	CheckTaskEq:153,0,"您已经领取该项奖励，不能再领了！",""	CheckMonthPay:988,"您本月累计充值不足<color=yellow>988元<color>，不能领奖！",""	CheckFreeBag:1,"领奖需要<color=yellow>1格<color>背包空间，去整理下再来！",""					SetTask:153,1	AddItem:"18,1,1748,1",1,0,43200	SetMsg:0,"恭喜您成功领取充值荣耀礼包的【宠物宝箱】财宝兔（7天）奖励！"	SetMsg:2,"恭喜您成功领取充值荣耀礼包的【宠物宝箱】财宝兔（7天）奖励！"	SetLuaScript:"EventManager.tbChongZhiEvent:GetData(1);<enter>"										
97	7	1个[护体真元]叶静（六技能同伴凝聚）	npc_getaward		0	0		AddSelect:"您确定领取<color=yellow>[护体真元]叶静（六技能同伴凝聚）<color>吗？领取后就不能领取其他奖励了。","确定"		CheckPayIsAction:1	CheckTaskEq:153,0,"您已经领取该项奖励，不能再领了！",""	CheckMonthPay:988,"您本月累计充值不足<color=yellow>988元<color>，不能领奖！",""	CheckFreeBag:1,"领奖需要<color=yellow>1格<color>背包空间，去整理下再来！",""					SetTask:153,1	AddItem:"18,1,712,6",1,1,""	SetMsg:0,"恭喜您成功领取充值荣耀礼包的[护体真元]叶静（六技能）奖励！"	SetMsg:2,"恭喜您成功领取充值荣耀礼包的[护体真元]叶静（六技能）奖励！<enter>"	SetLuaScript:"EventManager.tbChongZhiEvent:GetData(1);<enter>"										
97	8	1次购买机会[储物箱扩展令牌Lv3]	npc_getaward		0	0		AddSelect:"您确定领取<color=yellow>50000金币购买第四页储物箱的资格<color>吗？领取后就不能领取其他奖励了。","确定"		CheckPayIsAction:1	CheckTaskEq:153,0,"您已经领取过该项奖励，不能再领奖了！",""	CheckMonthPay:988,"您本月累计充值不足988元，不能领奖！",""						SetTask:153,1	AddBuyItemSum:1,21	SetMsg:0,"恭喜您成功领取充值荣耀礼包的金币购买第四页储物箱的资格奖励！"	SetMsg:2,"恭喜您成功领取充值荣耀礼包的金币购买第四页储物箱的资格奖励！"	SetLuaScript:"EventManager.tbChongZhiEvent:GetData(1);<enter>"										
97	9	1个[同伴]东方若寒（经验技能）	npc_getaward		0	0		AddSelect:"您确定领取<color=yellow>[同伴]东方若寒（经验技能）<color>吗？领取后就不能领取其他奖励了。","确定"		CheckPayIsAction:1	CheckTaskEq:153,0,"您已经领取过该项奖励，不能再领奖了！",""	CheckMonthPay:988,"您本月累计充值不足988元，不能领奖！",""						SetTask:153,1	AddItem:"18,1,729,1",1,1,""	SetMsg:0,"恭喜您成功领取充值荣耀礼包的[同伴]东方若寒（经验技能）奖励！"	SetMsg:2,"恭喜您成功领取充值荣耀礼包的[同伴]东方若寒（经验技能）奖励！"	SetLuaScript:"EventManager.tbChongZhiEvent:GetData(1);<enter>"										
97	10	500个游龙古币	npc_getaward		0	0		AddSelect:"您确定领取<color=yellow>500个游龙古币<color>吗？领取后就不能领取其他奖励了。<enter><color=green>（游龙古币：累积一定数量可在【龙五太爷】处兑换获得白银/黄金装备/高级秘籍/高级阵法/同伴道具等稀有物品。）<color>","确定"		CheckPayIsAction:1	CheckTaskEq:153,0,"您已经领取过该项奖励，不能再领奖了！",""	CheckMonthPay:988,"您本月累计充值不足988元，不能领奖！",""						SetTask:153,1	AddItem:"18,1,553,1",500,1,""	SetMsg:0,"恭喜您成功领取充值荣耀礼包的<color=yellow>游龙古币500枚<color>奖励！"	SetMsg:2,"恭喜您成功领取充值荣耀礼包的<color=yellow>游龙古币500枚<color>奖励！"	SetLuaScript:"EventManager.tbChongZhiEvent:GetData(1);<enter>"										
98	1	2个充值优惠乾坤袋	npc_getaward		0	0		AddSelect:"您确定领取<color=yellow>2个充值优惠乾坤袋<color>奖励吗？领取后就不能领取其他奖励了。<enter><color=green>（充值优惠乾坤袋：获得8玄/9玄/10玄/同伴特殊秘籍[同伴技能+1]四种奖励中的一种）<color>","确定"		CheckPayIsAction:1	CheckTaskEq:152,0,"您已经领取过该项奖励，不能再领奖了！",""	CheckMonthPay:588,"您本月累计充值不足588元，不能领奖！",""	CheckFreeBag:2,"领取奖励需要<color=yellow>2格<color>背包空间，去整理下再来吧！",""					SetTask:152,1	AddItem:"18,1,718,1",2,1,""	SetMsg:0,"恭喜您成功领取<color=yellow>充值尊贵礼包的充值乾坤袋<color>奖励！"	SetMsg:2,"恭喜您成功领取<color=yellow>充值尊贵礼包的充值乾坤袋<color>奖励！"	SetLuaScript:"EventManager.tbChongZhiEvent:GetData(1);<enter>"										
98	2	3个中级祈福令牌	npc_getaward		0	0		AddSelect:"您确定领取<color=yellow>3个中级祈福令牌<color>奖励吗？领取后就不能领取其他奖励了。<enter><color=green>（中级祈福令牌：每个获得200点祈福声望和10次祈福机会，更快速积累祈福声望，可用于购买祈福护身符[激活所有首饰的暗属性]等装备）<color>","确定"		CheckPayIsAction:1	CheckTaskEq:152,0,"您已经领取过该项奖励，不能再领奖了！",""	CheckMonthPay:588,"您本月累计充值不足588元，不能领奖！",""	CheckFreeBag:3,"领取奖励需要<color=yellow>3格<color>背包空间，去整理下再来吧！",""					SetTask:152,1	SetAwardId:16	SetMsg:0,"恭喜您成功领取充值尊贵礼包的3个<color=yellow>中级祈福令牌<color>奖励！"	SetMsg:2,"恭喜您成功领取充值尊贵礼包的3个<color=yellow>中级祈福令牌<color>奖励！"	SetLuaScript:"EventManager.tbChongZhiEvent:GetData(1);<enter>"										
98	3	2次8折购买机会[秦陵·和氏璧]	npc_getaward		0	0		AddSelect:"您确定领取<color=yellow>购买和氏璧机会的<color>奖励吗？领取后就不能领取其他奖励了。","确定"		CheckPayIsAction:1	CheckTaskEq:152,0,"您已经领取过该项奖励，不能再领奖了！",""	CheckMonthPay:588,"您本月累计充值不足588元，不能领奖！",""						SetTask:152,1	AddBuyHeShiBiSum:2	SetMsg:0,"恭喜您成功领取充值尊贵礼包的优惠<color=yellow>购买2个和氏璧<color>的资格奖励！"	SetMsg:2,"恭喜您成功领取充值尊贵礼包的优惠<color=yellow>购买2个和氏璧<color>的资格奖励！"	SetLuaScript:"EventManager.tbChongZhiEvent:GetData(1);<enter>"										
98	4	500个游龙古币	npc_getaward		0	0		AddSelect:"您确定领取<color=yellow>500个游龙古币<color>奖励吗？领取后就不能领取其他奖励了。<enter><color=green>（游龙古币：累积一定数量可在【龙五太爷】处兑换获得白银/黄金装备/高级秘籍/高级阵法/同伴道具等稀有物品。）<color>","确定"		CheckPayIsAction:1	CheckTaskEq:152,0,"您已经领取过该项奖励，不能再领奖了！",""	CheckMonthPay:588,"您本月累计充值不足588元，不能领奖！",""	CheckFreeBag:1,"领取奖励需要<color=yellow>1格<color>背包空间，去整理下再来吧！",""					SetTask:152,1	AddItem:"18,1,553,1",500,1,""	SetMsg:0,"恭喜您成功领取充值尊贵礼包的<color=yellow>500游龙古币<color>奖励！"	SetMsg:2,"恭喜您成功领取充值尊贵礼包的<color=yellow>500游龙古币<color>奖励！"	SetLuaScript:"EventManager.tbChongZhiEvent:GetData(1);<enter>"										
98	5	1个[同伴]萧不实（五技能）	npc_getaward		0	0		AddSelect:"您确定领取<color=yellow>[同伴]萧不实（五技能）<color>奖励吗？领取后就不能领取其他奖励了。","确定"		CheckPayIsAction:1	CheckTaskEq:152,0,"您已经领取过该项奖励，不能再领奖了！",""	CheckMonthPay:588,"您本月累计充值不足588元，不能领奖！",""	CheckFreeBag:1,"领取奖励需要1格背包空间，去整理下再来吧！",""					SetTask:152,1	AddItem:"18,1,666,2",1,1,""	SetMsg:0,"恭喜您成功领取充值尊贵礼包的<color=yellow>[同伴]萧不实（五技能）<color>奖励！"	SetMsg:2,"恭喜您成功领取充值尊贵礼包的<color=yellow>[同伴]萧不实（五技能）<color>奖励！"	SetLuaScript:"EventManager.tbChongZhiEvent:GetData(1);<enter>"										
